sample,time,window,precision,modulation,band,power,payload,tx2rf
261,2018-05-31 09:13:01.636202,0.0004,4.0000400004000045e-09,3,23,-1,64,0.00012572125721257215
262,2018-05-31 09:13:02.562580,0.0004,4.0000400004000045e-09,1,30,9,43,0.00012670126701267014
263,2018-05-31 09:13:03.440799,0.0004,4.0000400004000045e-09,2,26,3,8,0.00012658526585265854
264,2018-05-31 09:13:04.356122,0.0004,4.0000400004000045e-09,1,37,-2,3,0.00012582925829258295
265,2018-05-31 09:13:05.295108,0.0004,4.0000400004000045e-09,0,22,4,39,0.00012579325793257934
266,2018-05-31 09:13:06.201175,0.0004,4.0000400004000045e-09,9,40,20,59,0.00012680526805268055
267,2018-05-31 09:13:07.127611,0.0004,4.0000400004000045e-09,2,29,2,20,0.00012740527405274055
268,2018-05-31 09:13:08.026620,0.0004,4.0000400004000045e-09,3,44,17,28,0.00012575725757257573
269,2018-05-31 09:13:08.959796,0.0004,4.0000400004000045e-09,7,43,4,41,0.00012574525745257453
270,2018-05-31 09:13:09.868727,0.0004,4.0000400004000045e-09,5,39,21,49,0.00012642126421264215
271,2018-05-31 09:13:10.784169,0.0004,4.0000400004000045e-09,5,0,4,39,0.00012687326873268734
272,2018-05-31 09:13:11.725075,0.0004,4.0000400004000045e-09,7,18,1,20,0.00012572925729257295
273,2018-05-31 09:13:12.621570,0.0004,4.0000400004000045e-09,8,13,21,23,0.00012591725917259175
274,2018-05-31 09:13:13.583565,0.0004,4.0000400004000045e-09,7,42,-2,45,0.00012574525745257453
275,2018-05-31 09:13:14.486798,0.0004,4.0000400004000045e-09,1,17,20,4,0.00012567325673256734
276,2018-05-31 09:13:15.427643,0.0004,4.0000400004000045e-09,2,14,7,28,0.00012573725737257375
277,2018-05-31 09:13:16.350223,0.0004,4.0000400004000045e-09,9,28,15,5,0.00012629726297262974
278,2018-05-31 09:13:17.301309,0.0004,4.0000400004000045e-09,5,46,12,34,0.00012571325713257135
279,2018-05-31 09:13:18.222952,0.0004,4.0000400004000045e-09,8,28,22,49,0.00012618126181261814
280,2018-05-31 09:13:19.172133,0.0004,4.0000400004000045e-09,2,13,20,30,0.00012578125781257814
281,2018-05-31 09:13:20.167096,0.0004,4.0000400004000045e-09,2,14,7,35,0.00012582525825258255
282,2018-05-31 09:13:21.069548,0.0004,4.0000400004000045e-09,1,45,1,59,0.00012572925729257295
283,2018-05-31 09:13:22.032749,0.0004,4.0000400004000045e-09,1,22,17,16,0.00012647726477264774
284,2018-05-31 09:13:23.002920,0.0004,4.0000400004000045e-09,9,29,-1,13,0.00012588925889258894
285,2018-05-31 09:13:23.956647,0.0004,4.0000400004000045e-09,5,3,21,37,0.00012645726457264573
286,2018-05-31 09:13:24.881479,0.0004,4.0000400004000045e-09,7,41,19,11,0.00012640526405264055
287,2018-05-31 09:13:25.814435,0.0004,4.0000400004000045e-09,0,3,13,29,0.00012664926649266493
288,2018-05-31 09:13:26.756395,0.0004,4.0000400004000045e-09,9,33,6,35,0.00012642926429264295
289,2018-05-31 09:13:27.650645,0.0004,4.0000400004000045e-09,0,12,11,29,0.00012561725617256175
290,2018-05-31 09:13:28.549496,0.0004,4.0000400004000045e-09,0,35,12,42,0.00012581725817258175
291,2018-05-31 09:13:29.467710,0.0004,4.0000400004000045e-09,6,15,8,49,0.00012615326153261533
292,2018-05-31 09:13:30.372624,0.0004,4.0000400004000045e-09,2,20,12,56,0.00012684126841268413
293,2018-05-31 09:13:31.309602,0.0004,4.0000400004000045e-09,2,20,22,36,0.00012624926249262493
294,2018-05-31 09:13:32.232358,0.0004,4.0000400004000045e-09,9,12,17,55,0.00012592925929259295
295,2018-05-31 09:13:33.267686,0.0004,4.0000400004000045e-09,2,36,6,59,0.00012583725837258375
296,2018-05-31 09:13:34.231531,0.0004,4.0000400004000045e-09,6,15,9,36,0.00012578925789257894
297,2018-05-31 09:13:35.135852,0.0004,4.0000400004000045e-09,6,18,-3,42,0.00012719327193271934
298,2018-05-31 09:13:36.119479,0.0004,4.0000400004000045e-09,5,11,19,58,0.00012579325793257934
299,2018-05-31 09:13:37.067735,0.0004,4.0000400004000045e-09,5,3,1,52,0.00012572525725257255
300,2018-05-31 09:13:38.003492,0.0004,4.0000400004000045e-09,5,17,6,23,0.00012566925669256693
301,2018-05-31 09:13:38.915439,0.0004,4.0000400004000045e-09,5,12,11,64,0.00012604526045260453
302,2018-05-31 09:13:39.802060,0.0004,4.0000400004000045e-09,6,24,4,3,0.00012580525805258054
303,2018-05-31 09:13:40.698376,0.0004,4.0000400004000045e-09,6,49,17,34,0.00012577725777257774
304,2018-05-31 09:13:41.614357,0.0004,4.0000400004000045e-09,9,32,16,2,0.00012616526165261653
305,2018-05-31 09:13:42.490784,0.0004,4.0000400004000045e-09,8,29,14,4,0.00012785727857278574
306,2018-05-31 09:13:43.544424,0.0004,4.0000400004000045e-09,8,34,10,35,0.00012587325873258734
307,2018-05-31 09:13:44.425331,0.0004,4.0000400004000045e-09,7,13,2,6,0.00012577325773257734
308,2018-05-31 09:13:45.345594,0.0004,4.0000400004000045e-09,7,14,9,20,0.00012604126041260413
309,2018-05-31 09:13:46.227781,0.0004,4.0000400004000045e-09,9,51,5,8,0.00012594525945259453
310,2018-05-31 09:13:47.255960,0.0004,4.0000400004000045e-09,6,24,10,28,0.00012569725697256974
311,2018-05-31 09:13:48.250511,0.0004,4.0000400004000045e-09,3,31,4,38,0.00012570525705257054
312,2018-05-31 09:13:49.237107,0.0004,4.0000400004000045e-09,8,24,7,23,0.00012594525945259453
313,2018-05-31 09:13:50.140028,0.0004,4.0000400004000045e-09,9,15,13,22,0.00012632926329263295
314,2018-05-31 09:13:51.066710,0.0004,4.0000400004000045e-09,4,44,16,64,0.00012571325713257135
315,2018-05-31 09:13:51.959386,0.0004,4.0000400004000045e-09,0,32,3,14,0.00012590125901259014
316,2018-05-31 09:13:52.870147,0.0004,4.0000400004000045e-09,7,2,19,47,0.00012630526305263055
317,2018-05-31 09:13:53.831487,0.0004,4.0000400004000045e-09,9,0,21,41,0.00012576125761257613
318,2018-05-31 09:13:54.738206,0.0004,4.0000400004000045e-09,4,3,19,27,0.00012580125801258014
319,2018-05-31 09:13:55.678967,0.0004,4.0000400004000045e-09,8,22,4,17,0.00012643326433264335
320,2018-05-31 09:13:56.616564,0.0004,4.0000400004000045e-09,2,19,4,36,0.00012624526245262453
321,2018-05-31 09:13:57.501423,0.0004,4.0000400004000045e-09,9,4,-2,19,0.00012752527525275255
322,2018-05-31 09:13:58.476909,0.0004,4.0000400004000045e-09,7,26,-1,51,0.00012578525785257854
323,2018-05-31 09:13:59.505287,0.0004,4.0000400004000045e-09,0,43,1,64,0.00012575325753257533
324,2018-05-31 09:14:00.408935,0.0004,4.0000400004000045e-09,2,29,7,46,0.00012754927549275493
325,2018-05-31 09:14:01.312476,0.0004,4.0000400004000045e-09,8,21,18,24,0.00012598125981259814
326,2018-05-31 09:14:02.251570,0.0004,4.0000400004000045e-09,2,1,17,18,0.00012608126081260814
327,2018-05-31 09:14:03.148746,0.0004,4.0000400004000045e-09,4,19,5,46,0.00012715727157271573
328,2018-05-31 09:14:04.071610,0.0004,4.0000400004000045e-09,4,28,20,13,0.00012591725917259175
329,2018-05-31 09:14:04.990124,0.0004,4.0000400004000045e-09,5,17,0,12,0.00012658926589265894
330,2018-05-31 09:14:05.926323,0.0004,4.0000400004000045e-09,6,36,6,58,0.00012577725777257774
331,2018-05-31 09:14:06.825752,0.0004,4.0000400004000045e-09,5,20,2,30,0.00012645326453264533
332,2018-05-31 09:14:07.740921,0.0004,4.0000400004000045e-09,2,35,12,56,0.00012658926589265894
333,2018-05-31 09:14:08.643263,0.0004,4.0000400004000045e-09,1,45,4,23,0.00012599725997259974
334,2018-05-31 09:14:09.545994,0.0004,4.0000400004000045e-09,0,27,2,54,0.00012589725897258974
335,2018-05-31 09:14:10.427922,0.0004,4.0000400004000045e-09,4,32,4,6,0.00012670926709267095
336,2018-05-31 09:14:11.313007,0.0004,4.0000400004000045e-09,9,29,8,5,0.00012710927109271095
337,2018-05-31 09:14:12.238685,0.0004,4.0000400004000045e-09,7,50,5,18,0.00012578525785257854
338,2018-05-31 09:14:13.134621,0.0004,4.0000400004000045e-09,8,32,3,21,0.00012586525865258653
339,2018-05-31 09:14:14.032800,0.0004,4.0000400004000045e-09,6,1,8,3,0.00012572925729257295
340,2018-05-31 09:14:14.940640,0.0004,4.0000400004000045e-09,1,48,1,41,0.00012579325793257934
341,2018-05-31 09:14:15.953121,0.0004,4.0000400004000045e-09,5,22,-1,15,0.00012622926229262295
342,2018-05-31 09:14:16.879241,0.0004,4.0000400004000045e-09,3,32,-1,59,0.00012645326453264533
343,2018-05-31 09:14:17.869508,0.0004,4.0000400004000045e-09,7,10,14,11,0.00012662126621266215
344,2018-05-31 09:14:18.781313,0.0004,4.0000400004000045e-09,9,42,17,23,0.00012590925909259095
345,2018-05-31 09:14:19.693616,0.0004,4.0000400004000045e-09,4,46,1,40,0.00012582125821258215
346,2018-05-31 09:14:20.619423,0.0004,4.0000400004000045e-09,9,13,19,60,0.00012655726557265573
347,2018-05-31 09:14:21.523181,0.0004,4.0000400004000045e-09,1,44,7,15,0.00012570125701257014
348,2018-05-31 09:14:22.428139,0.0004,4.0000400004000045e-09,1,46,9,55,0.00012578525785257854
349,2018-05-31 09:14:23.369272,0.0004,4.0000400004000045e-09,4,13,2,52,0.00012574125741257413
350,2018-05-31 09:14:24.262702,0.0004,4.0000400004000045e-09,3,13,20,16,0.00012583325833258335
351,2018-05-31 09:14:25.159712,0.0004,4.0000400004000045e-09,3,1,14,14,0.00012594525945259453
352,2018-05-31 09:14:26.051871,0.0004,4.0000400004000045e-09,5,38,20,21,0.00012606926069260693
353,2018-05-31 09:14:27.006501,0.0004,4.0000400004000045e-09,6,4,12,1,0.00012573725737257375
354,2018-05-31 09:14:27.934505,0.0004,4.0000400004000045e-09,0,20,20,13,0.00012568925689256894
355,2018-05-31 09:14:28.855319,0.0004,4.0000400004000045e-09,2,34,-2,5,0.00012568125681256814
356,2018-05-31 09:14:29.795893,0.0004,4.0000400004000045e-09,8,31,14,54,0.00012785727857278574
357,2018-05-31 09:14:30.749083,0.0004,4.0000400004000045e-09,4,9,0,40,0.00012584525845258453
358,2018-05-31 09:14:31.643736,0.0004,4.0000400004000045e-09,6,40,18,3,0.00012636526365263653
359,2018-05-31 09:14:32.645290,0.0004,4.0000400004000045e-09,9,21,22,60,0.00012816128161281614
360,2018-05-31 09:14:33.564323,0.0004,4.0000400004000045e-09,1,32,11,47,0.00012680526805268055
361,2018-05-31 09:14:34.501549,0.0004,4.0000400004000045e-09,9,11,22,7,0.00012592925929259295
362,2018-05-31 09:14:35.481828,0.0004,4.0000400004000045e-09,2,34,8,21,0.00012574125741257413
363,2018-05-31 09:14:36.385894,0.0004,4.0000400004000045e-09,7,4,4,58,0.00012576925769257693
364,2018-05-31 09:14:37.300253,0.0004,4.0000400004000045e-09,2,9,-3,1,0.00012638526385263854
365,2018-05-31 09:14:38.232316,0.0004,4.0000400004000045e-09,4,4,9,35,0.00012644526445264453
366,2018-05-31 09:14:39.155944,0.0004,4.0000400004000045e-09,7,43,11,10,0.00012575725757257573
367,2018-05-31 09:14:40.078687,0.0004,4.0000400004000045e-09,9,43,11,22,0.00012587325873258734
368,2018-05-31 09:14:41.019112,0.0004,4.0000400004000045e-09,4,27,0,62,0.00012672526725267255
369,2018-05-31 09:14:42.032139,0.0004,4.0000400004000045e-09,7,21,14,48,0.00012577725777257774
370,2018-05-31 09:14:42.971181,0.0004,4.0000400004000045e-09,7,48,19,40,0.00012703727037270373
371,2018-05-31 09:14:43.915202,0.0004,4.0000400004000045e-09,0,51,10,53,0.00012568925689256894
372,2018-05-31 09:14:44.861581,0.0004,4.0000400004000045e-09,9,1,9,41,0.00012588925889258894
373,2018-05-31 09:14:45.800642,0.0004,4.0000400004000045e-09,5,9,-3,49,0.00012614926149261493
374,2018-05-31 09:14:46.687603,0.0004,4.0000400004000045e-09,0,36,5,24,0.00012584125841258413
375,2018-05-31 09:14:47.616251,0.0004,4.0000400004000045e-09,7,38,3,9,0.00012598125981259814
376,2018-05-31 09:14:48.519553,0.0004,4.0000400004000045e-09,1,44,17,15,0.00012572125721257215
377,2018-05-31 09:14:49.419664,0.0004,4.0000400004000045e-09,3,20,3,6,0.00012656526565265653
378,2018-05-31 09:14:50.345733,0.0004,4.0000400004000045e-09,6,8,21,3,0.00012818128181281814
379,2018-05-31 09:14:51.289238,0.0004,4.0000400004000045e-09,7,16,13,56,0.00012657326573265734
380,2018-05-31 09:14:52.207392,0.0004,4.0000400004000045e-09,2,18,4,64,0.00012599725997259974
381,2018-05-31 09:14:53.138824,0.0004,4.0000400004000045e-09,1,4,22,22,0.00012636126361263613
382,2018-05-31 09:14:54.077354,0.0004,4.0000400004000045e-09,4,51,12,56,0.00012622526225262255
383,2018-05-31 09:14:55.010022,0.0004,4.0000400004000045e-09,6,31,1,30,0.00012579325793257934
384,2018-05-31 09:14:55.970671,0.0004,4.0000400004000045e-09,9,9,21,12,0.00012637326373263734
385,2018-05-31 09:14:57.008616,0.0004,4.0000400004000045e-09,4,42,2,6,0.00012569325693256934
386,2018-05-31 09:14:57.980355,0.0004,4.0000400004000045e-09,3,34,13,41,0.00012561325613256135
387,2018-05-31 09:14:58.869332,0.0004,4.0000400004000045e-09,6,26,0,30,0.00012671326713267135
388,2018-05-31 09:14:59.786376,0.0004,4.0000400004000045e-09,8,42,8,41,0.00012642126421264215
389,2018-05-31 09:15:00.752045,0.0004,4.0000400004000045e-09,1,47,-3,37,0.00012610526105261054
390,2018-05-31 09:15:01.740891,0.0004,4.0000400004000045e-09,8,13,8,20,0.00012588925889258894
391,2018-05-31 09:15:02.670880,0.0004,4.0000400004000045e-09,5,33,15,59,0.00012567325673256734
392,2018-05-31 09:15:03.599202,0.0004,4.0000400004000045e-09,3,12,-1,64,0.00012577325773257734
393,2018-05-31 09:15:04.498580,0.0004,4.0000400004000045e-09,2,49,13,16,0.00012642926429264295
394,2018-05-31 09:15:05.444573,0.0004,4.0000400004000045e-09,9,16,2,55,0.00012634526345263453
395,2018-05-31 09:15:06.359260,0.0004,4.0000400004000045e-09,0,45,18,32,0.00012586125861258613
396,2018-05-31 09:15:07.325563,0.0004,4.0000400004000045e-09,3,8,1,63,0.00012664526645266453
397,2018-05-31 09:15:08.239956,0.0004,4.0000400004000045e-09,7,3,-3,57,0.00012653326533265335
398,2018-05-31 09:15:09.150382,0.0004,4.0000400004000045e-09,6,40,-1,52,0.00012617726177261774
399,2018-05-31 09:15:10.088396,0.0004,4.0000400004000045e-09,3,25,-2,25,0.00012581325813258135
400,2018-05-31 09:15:11.025193,0.0004,4.0000400004000045e-09,3,32,20,33,0.00012650126501265014
401,2018-05-31 09:15:11.933154,0.0004,4.0000400004000045e-09,3,32,19,49,0.00012579325793257934
402,2018-05-31 09:15:12.905951,0.0004,4.0000400004000045e-09,8,26,21,22,0.00012585325853258533
403,2018-05-31 09:15:13.838935,0.0004,4.0000400004000045e-09,1,7,1,26,0.00012585325853258533
404,2018-05-31 09:15:14.726313,0.0004,4.0000400004000045e-09,5,19,1,18,0.00012780927809278095
405,2018-05-31 09:15:15.662889,0.0004,4.0000400004000045e-09,7,39,12,29,0.00012722527225272255
406,2018-05-31 09:15:16.628637,0.0004,4.0000400004000045e-09,1,6,-2,44,0.00012815728157281574
407,2018-05-31 09:15:17.674925,0.0004,4.0000400004000045e-09,2,10,-1,36,0.00012650926509265095
408,2018-05-31 09:15:18.594815,0.0004,4.0000400004000045e-09,4,1,-2,6,0.00012572525725257255
409,2018-05-31 09:15:19.607535,0.0004,4.0000400004000045e-09,1,10,6,49,0.00012612126121261215
410,2018-05-31 09:15:20.637907,0.0004,4.0000400004000045e-09,2,21,4,50,0.00012692126921269215
411,2018-05-31 09:15:21.578704,0.0004,4.0000400004000045e-09,8,38,5,46,0.00012716527165271654
412,2018-05-31 09:15:22.479187,0.0004,4.0000400004000045e-09,5,49,22,47,0.00012594525945259453
413,2018-05-31 09:15:23.435802,0.0004,4.0000400004000045e-09,5,27,3,2,0.00012729327293272934
414,2018-05-31 09:15:24.395383,0.0004,4.0000400004000045e-09,8,20,3,63,0.00012640526405264055
415,2018-05-31 09:15:25.319200,0.0004,4.0000400004000045e-09,2,43,16,12,0.00012571325713257135
416,2018-05-31 09:15:26.221861,0.0004,4.0000400004000045e-09,9,47,-2,60,0.00012593325933259335
417,2018-05-31 09:15:27.099129,0.0004,4.0000400004000045e-09,8,22,12,14,0.00012597725977259774
418,2018-05-31 09:15:28.004118,0.0004,4.0000400004000045e-09,9,5,1,17,0.00012604126041260413
419,2018-05-31 09:15:28.913746,0.0004,4.0000400004000045e-09,8,21,-1,34,0.00012583325833258335
420,2018-05-31 09:15:29.820134,0.0004,4.0000400004000045e-09,5,46,20,52,0.00012578125781257814
421,2018-05-31 09:15:30.760006,0.0004,4.0000400004000045e-09,2,13,14,34,0.00012595325953259533
422,2018-05-31 09:15:31.681154,0.0004,4.0000400004000045e-09,0,16,14,52,0.00012575325753257533
423,2018-05-31 09:15:32.647837,0.0004,4.0000400004000045e-09,5,9,-3,63,0.00012667326673266734
424,2018-05-31 09:15:33.575153,0.0004,4.0000400004000045e-09,4,20,14,18,0.00012628926289262894
425,2018-05-31 09:15:34.475779,0.0004,4.0000400004000045e-09,8,51,-3,23,0.00012593725937259375
426,2018-05-31 09:15:35.370612,0.0004,4.0000400004000045e-09,4,24,22,23,0.00012612126121261215
427,2018-05-31 09:15:36.362658,0.0004,4.0000400004000045e-09,2,45,22,60,0.00012582925829258295
428,2018-05-31 09:15:37.251398,0.0004,4.0000400004000045e-09,2,35,0,1,0.00012652126521265215
429,2018-05-31 09:15:38.241170,0.0004,4.0000400004000045e-09,3,39,-2,40,0.00012586525865258653
430,2018-05-31 09:15:39.139271,0.0004,4.0000400004000045e-09,5,10,18,13,0.00012575325753257533
431,2018-05-31 09:15:40.125578,0.0004,4.0000400004000045e-09,7,49,8,56,0.00012582125821258215
432,2018-05-31 09:15:41.017551,0.0004,4.0000400004000045e-09,7,6,18,32,0.00012745727457274573
433,2018-05-31 09:15:41.894036,0.0004,4.0000400004000045e-09,2,51,17,1,0.00012574525745257453
434,2018-05-31 09:15:42.791559,0.0004,4.0000400004000045e-09,8,32,19,21,0.00012593725937259375
435,2018-05-31 09:15:43.722704,0.0004,4.0000400004000045e-09,2,22,17,3,0.00012655326553265533
436,2018-05-31 09:15:44.630946,0.0004,4.0000400004000045e-09,1,19,-2,44,0.00012608926089260894
437,2018-05-31 09:15:45.627785,0.0004,4.0000400004000045e-09,2,50,-3,47,0.00012578925789257894
438,2018-05-31 09:15:46.550884,0.0004,4.0000400004000045e-09,6,39,11,49,0.00012649726497264974
439,2018-05-31 09:15:47.512917,0.0004,4.0000400004000045e-09,3,3,7,54,0.00012591725917259175
440,2018-05-31 09:15:48.453762,0.0004,4.0000400004000045e-09,6,15,12,14,0.00012620126201262014
441,2018-05-31 09:15:49.368394,0.0004,4.0000400004000045e-09,7,0,2,60,0.00012678526785267854
442,2018-05-31 09:15:50.307204,0.0004,4.0000400004000045e-09,9,16,5,19,0.00012672126721267215
443,2018-05-31 09:15:51.272551,0.0004,4.0000400004000045e-09,7,2,4,47,0.00012648126481264814
444,2018-05-31 09:15:52.195468,0.0004,4.0000400004000045e-09,9,47,17,57,0.00012584525845258453
445,2018-05-31 09:15:53.094455,0.0004,4.0000400004000045e-09,9,49,4,7,0.00012640926409264095
446,2018-05-31 09:15:53.998365,0.0004,4.0000400004000045e-09,0,23,11,42,0.00012573725737257375
447,2018-05-31 09:15:54.901075,0.0004,4.0000400004000045e-09,6,29,12,54,0.00012695326953269533
448,2018-05-31 09:15:55.885344,0.0004,4.0000400004000045e-09,3,5,16,63,0.00012582125821258215
449,2018-05-31 09:15:56.778627,0.0004,4.0000400004000045e-09,8,43,9,33,0.00012582525825258255
450,2018-05-31 09:15:57.696965,0.0004,4.0000400004000045e-09,8,34,11,13,0.00012586925869258693
451,2018-05-31 09:15:58.665916,0.0004,4.0000400004000045e-09,0,6,-2,25,0.00012730527305273055
452,2018-05-31 09:15:59.607801,0.0004,4.0000400004000045e-09,8,47,14,56,0.00012583725837258375
453,2018-05-31 09:16:00.527681,0.0004,4.0000400004000045e-09,3,33,3,7,0.00012580125801258014
454,2018-05-31 09:16:01.436984,0.0004,4.0000400004000045e-09,2,2,3,63,0.00012572925729257295
455,2018-05-31 09:16:02.367801,0.0004,4.0000400004000045e-09,7,48,-2,28,0.00012658526585265854
456,2018-05-31 09:16:03.287089,0.0004,4.0000400004000045e-09,0,13,5,61,0.00012577325773257734
457,2018-05-31 09:16:04.216542,0.0004,4.0000400004000045e-09,0,43,3,63,0.00012586125861258613
458,2018-05-31 09:16:05.129803,0.0004,4.0000400004000045e-09,9,0,15,31,0.00012583325833258335
459,2018-05-31 09:16:06.024188,0.0004,4.0000400004000045e-09,0,12,5,7,0.00012577725777257774
460,2018-05-31 09:16:06.922680,0.0004,4.0000400004000045e-09,5,18,-1,27,0.00012605326053260533
461,2018-05-31 09:16:07.905593,0.0004,4.0000400004000045e-09,1,20,13,24,0.00012576525765257653
462,2018-05-31 09:16:08.845695,0.0004,4.0000400004000045e-09,1,40,-1,5,0.00012570125701257014
463,2018-05-31 09:16:09.754881,0.0004,4.0000400004000045e-09,9,22,10,52,0.00012588125881258814
464,2018-05-31 09:16:10.781516,0.0004,4.0000400004000045e-09,3,39,15,9,0.00012600126001260014
465,2018-05-31 09:16:11.726970,0.0004,4.0000400004000045e-09,6,47,20,25,0.00012577725777257774
466,2018-05-31 09:16:12.625257,0.0004,4.0000400004000045e-09,6,4,21,11,0.00012573325733257335
467,2018-05-31 09:16:13.551467,0.0004,4.0000400004000045e-09,7,23,0,52,0.00012586525865258653
468,2018-05-31 09:16:14.464276,0.0004,4.0000400004000045e-09,4,0,3,42,0.00012562525625256255
469,2018-05-31 09:16:15.405256,0.0004,4.0000400004000045e-09,6,28,1,13,0.00012596125961259613
470,2018-05-31 09:16:16.281267,0.0004,4.0000400004000045e-09,5,14,0,2,0.00012584125841258413
471,2018-05-31 09:16:17.246603,0.0004,4.0000400004000045e-09,2,26,19,13,0.00012569725697256974
472,2018-05-31 09:16:18.207690,0.0004,4.0000400004000045e-09,2,19,-2,14,0.00012591725917259175
473,2018-05-31 09:16:19.183383,0.0004,4.0000400004000045e-09,8,9,7,33,0.00012588925889258894
474,2018-05-31 09:16:20.118606,0.0004,4.0000400004000045e-09,1,23,21,41,0.00012588525885258854
475,2018-05-31 09:16:21.128551,0.0004,4.0000400004000045e-09,0,1,11,22,0.00012578525785257854
476,2018-05-31 09:16:22.105340,0.0004,4.0000400004000045e-09,7,17,8,36,0.00012578525785257854
477,2018-05-31 09:16:23.044202,0.0004,4.0000400004000045e-09,7,27,4,28,0.00012666926669266694
