,tx_node,rx_node,modulation,power,preamble,rssi,snr,timestamp
6997,20.0,25.0,7.0,10.0,12.0,-60.0,7.0,1533584717.172246
6998,20.0,3.0,7.0,10.0,12.0,-66.0,7.0,1533584717.172246
6999,20.0,28.0,7.0,10.0,12.0,-60.0,7.0,1533584717.172246
7000,20.0,15.0,7.0,10.0,12.0,-104.0,-1.0,1533584717.172246
7001,20.0,33.0,7.0,10.0,12.0,-86.0,7.0,1533584717.172246
7002,20.0,8.0,7.0,10.0,12.0,-92.0,5.0,1533584717.172246
7003,20.0,1.0,7.0,10.0,12.0,-100.0,1.0,1533584717.172246
7004,20.0,23.0,7.0,22.0,12.0,-45.0,8.0,1533584717.440939
7005,20.0,26.0,7.0,22.0,12.0,-51.0,7.0,1533584717.440939
7006,20.0,13.0,7.0,22.0,12.0,-38.0,8.0,1533584717.440939
7007,20.0,24.0,7.0,22.0,12.0,-78.0,7.0,1533584717.440939
7008,20.0,32.0,7.0,22.0,12.0,-79.0,7.0,1533584717.440939
7009,20.0,10.0,7.0,22.0,12.0,-62.0,8.0,1533584717.440939
7010,20.0,22.0,7.0,22.0,12.0,-58.0,8.0,1533584717.440939
7011,20.0,25.0,7.0,22.0,12.0,-48.0,7.0,1533584717.440939
7012,20.0,28.0,7.0,22.0,12.0,-47.0,7.0,1533584717.440939
7013,20.0,15.0,7.0,22.0,12.0,-92.0,6.0,1533584717.440939
7014,20.0,33.0,7.0,22.0,12.0,-74.0,7.0,1533584717.440939
7015,20.0,4.0,7.0,22.0,12.0,-92.0,5.0,1533584717.440939
7016,20.0,8.0,7.0,22.0,12.0,-80.0,7.0,1533584717.440939
7017,20.0,1.0,7.0,22.0,12.0,-88.0,7.0,1533584717.440939
7018,20.0,26.0,9.0,0.0,12.0,-51.0,7.0,1533584717.702239
7019,20.0,13.0,9.0,0.0,12.0,-38.0,8.0,1533584717.702239
7020,20.0,25.0,9.0,0.0,12.0,-48.0,7.0,1533584717.702239
7021,20.0,3.0,9.0,0.0,12.0,-66.0,7.0,1533584717.702239
7022,20.0,28.0,9.0,0.0,12.0,-47.0,7.0,1533584717.702239
7023,20.0,23.0,9.0,10.0,12.0,-45.0,8.0,1533584717.912293
7024,20.0,26.0,9.0,10.0,12.0,-51.0,7.0,1533584717.912293
7025,20.0,13.0,9.0,10.0,12.0,-38.0,8.0,1533584717.912293
7026,20.0,25.0,9.0,10.0,12.0,-48.0,7.0,1533584717.912293
7027,20.0,3.0,9.0,10.0,12.0,-66.0,7.0,1533584717.912293
7028,20.0,28.0,9.0,10.0,12.0,-47.0,7.0,1533584717.912293
7029,20.0,23.0,9.0,22.0,12.0,-45.0,8.0,1533584718.124011
7030,20.0,26.0,9.0,22.0,12.0,-51.0,7.0,1533584718.124011
7031,20.0,13.0,9.0,22.0,12.0,-38.0,8.0,1533584718.124011
7032,20.0,10.0,9.0,22.0,12.0,-62.0,8.0,1533584718.124011
7033,20.0,22.0,9.0,22.0,12.0,-58.0,8.0,1533584718.124011
7034,20.0,25.0,9.0,22.0,12.0,-48.0,7.0,1533584718.124011
7035,20.0,3.0,9.0,22.0,12.0,-66.0,7.0,1533584718.124011
7036,20.0,28.0,9.0,22.0,12.0,-47.0,7.0,1533584718.124011
7037,20.0,33.0,9.0,22.0,12.0,-74.0,7.0,1533584718.124011
7038,22.0,4.0,3.0,22.0,2.0,-74.0,-13.0,1533584719.682781
7039,22.0,1.0,3.0,22.0,2.0,-74.0,-10.0,1533584719.682781
7040,22.0,23.0,5.0,0.0,2.0,-76.0,12.0,1533584720.360709
7041,22.0,25.0,5.0,10.0,2.0,-97.0,7.0,1533584720.712035
7042,22.0,20.0,5.0,10.0,2.0,-69.0,12.0,1533584720.712035
7043,22.0,3.0,5.0,22.0,2.0,-59.0,12.0,1533584721.07269
7044,22.0,23.0,7.0,0.0,2.0,-76.0,9.0,1533584721.432049
7045,22.0,13.0,7.0,0.0,2.0,-88.0,8.0,1533584721.432049
7046,22.0,24.0,7.0,0.0,2.0,-63.0,9.0,1533584721.432049
7047,22.0,32.0,7.0,0.0,2.0,-96.0,2.0,1533584721.432049
7048,22.0,25.0,7.0,0.0,2.0,-104.0,-3.0,1533584721.432049
7049,22.0,3.0,7.0,0.0,2.0,-82.0,9.0,1533584721.432049
7050,22.0,28.0,7.0,0.0,2.0,-54.0,9.0,1533584721.432049
7051,22.0,15.0,7.0,0.0,2.0,-92.0,7.0,1533584721.432049
7052,22.0,33.0,7.0,0.0,2.0,-90.0,8.0,1533584721.432049
7053,22.0,8.0,7.0,0.0,2.0,-93.0,1.0,1533584721.432049
7054,22.0,1.0,7.0,0.0,2.0,-102.0,0.0,1533584721.432049
7055,22.0,20.0,7.0,0.0,2.0,-79.0,9.0,1533584721.432049
7056,22.0,23.0,7.0,10.0,2.0,-67.0,8.0,1533584721.692315
7057,22.0,26.0,7.0,10.0,2.0,-99.0,4.0,1533584721.692315
7058,22.0,13.0,7.0,10.0,2.0,-79.0,8.0,1533584721.692315
7059,22.0,24.0,7.0,10.0,2.0,-57.0,8.0,1533584721.692315
7060,22.0,32.0,7.0,10.0,2.0,-87.0,7.0,1533584721.692315
7061,22.0,25.0,7.0,10.0,2.0,-97.0,5.0,1533584721.692315
7062,22.0,3.0,7.0,10.0,2.0,-72.0,-1.0,1533584721.692315
7063,22.0,28.0,7.0,10.0,2.0,-46.0,8.0,1533584721.692315
7064,22.0,15.0,7.0,10.0,2.0,-82.0,8.0,1533584721.692315
7065,22.0,33.0,7.0,10.0,2.0,-80.0,8.0,1533584721.692315
7066,22.0,4.0,7.0,10.0,2.0,-96.0,3.0,1533584721.692315
7067,22.0,1.0,7.0,10.0,2.0,-94.0,6.0,1533584721.692315
7068,22.0,20.0,7.0,10.0,2.0,-69.0,8.0,1533584721.692315
7069,22.0,23.0,7.0,22.0,2.0,-55.0,7.0,1533584721.952266
7070,22.0,26.0,7.0,22.0,2.0,-87.0,7.0,1533584721.952266
7071,22.0,13.0,7.0,22.0,2.0,-67.0,7.0,1533584721.952266
7072,22.0,24.0,7.0,22.0,2.0,-42.0,7.0,1533584721.952266
7073,22.0,32.0,7.0,22.0,2.0,-75.0,7.0,1533584721.952266
7074,22.0,10.0,7.0,22.0,2.0,-96.0,1.0,1533584721.952266
7075,22.0,25.0,7.0,22.0,2.0,-85.0,7.0,1533584721.952266
7076,22.0,3.0,7.0,22.0,2.0,-62.0,6.0,1533584721.952266
7077,22.0,28.0,7.0,22.0,2.0,-34.0,7.0,1533584721.952266
7078,22.0,15.0,7.0,22.0,2.0,-71.0,7.0,1533584721.952266
7079,22.0,33.0,7.0,22.0,2.0,-69.0,7.0,1533584721.952266
7080,22.0,4.0,7.0,22.0,2.0,-84.0,6.0,1533584721.952266
7081,22.0,8.0,7.0,22.0,2.0,-73.0,7.0,1533584721.952266
7082,22.0,1.0,7.0,22.0,2.0,-82.0,7.0,1533584721.952266
7083,22.0,20.0,7.0,22.0,2.0,-57.0,7.0,1533584721.952266
7084,22.0,24.0,9.0,0.0,2.0,-42.0,7.0,1533584722.212204
7085,22.0,13.0,9.0,10.0,2.0,-67.0,7.0,1533584722.422246
7086,22.0,24.0,9.0,10.0,2.0,-42.0,7.0,1533584722.422246
7087,22.0,20.0,9.0,10.0,2.0,-57.0,7.0,1533584722.422246
7088,22.0,23.0,9.0,22.0,2.0,-55.0,7.0,1533584722.632303
7089,22.0,13.0,9.0,22.0,2.0,-67.0,7.0,1533584722.632303
7090,22.0,24.0,9.0,22.0,2.0,-42.0,7.0,1533584722.632303
7091,22.0,3.0,9.0,22.0,2.0,-62.0,6.0,1533584722.632303
7092,22.0,28.0,9.0,22.0,2.0,-34.0,7.0,1533584722.632303
7093,22.0,15.0,9.0,22.0,2.0,-71.0,7.0,1533584722.632303
7094,22.0,33.0,9.0,22.0,2.0,-69.0,7.0,1533584722.632303
7095,22.0,20.0,9.0,22.0,2.0,-57.0,7.0,1533584722.632303
7096,22.0,23.0,3.0,0.0,3.0,-76.0,11.0,1533584722.851053
7097,22.0,26.0,3.0,0.0,3.0,-104.0,-4.0,1533584722.851053
7098,22.0,13.0,3.0,0.0,3.0,-89.0,10.0,1533584722.851053
7099,22.0,24.0,3.0,0.0,3.0,-63.0,11.0,1533584722.851053
7100,22.0,25.0,3.0,0.0,3.0,-104.0,-2.0,1533584722.851053
7101,22.0,3.0,3.0,0.0,3.0,-82.0,10.0,1533584722.851053
7102,22.0,15.0,3.0,0.0,3.0,-92.0,8.0,1533584722.851053
7103,22.0,33.0,3.0,0.0,3.0,-90.0,9.0,1533584722.851053
7104,22.0,4.0,3.0,0.0,3.0,-100.0,-7.0,1533584722.851053
7105,22.0,8.0,3.0,0.0,3.0,-95.0,5.0,1533584722.851053
7106,22.0,1.0,3.0,0.0,3.0,-102.0,0.0,1533584722.851053
7107,22.0,20.0,3.0,0.0,3.0,-79.0,10.0,1533584722.851053
7108,22.0,23.0,3.0,10.0,3.0,-66.0,10.0,1533584723.522327
7109,22.0,13.0,3.0,10.0,3.0,-80.0,10.0,1533584723.522327
7110,22.0,24.0,3.0,10.0,3.0,-54.0,10.0,1533584723.522327
7111,22.0,32.0,3.0,10.0,3.0,-87.0,9.0,1533584723.522327
7112,22.0,10.0,3.0,10.0,3.0,-99.0,-9.0,1533584723.522327
7113,22.0,25.0,3.0,10.0,3.0,-96.0,2.0,1533584723.522327
7114,22.0,3.0,3.0,10.0,3.0,-71.0,10.0,1533584723.522327
7115,22.0,28.0,3.0,10.0,3.0,-45.0,10.0,1533584723.522327
7116,22.0,15.0,3.0,10.0,3.0,-82.0,10.0,1533584723.522327
7117,22.0,33.0,3.0,10.0,3.0,-80.0,10.0,1533584723.522327
7118,22.0,1.0,3.0,10.0,3.0,-94.0,7.0,1533584723.522327
7119,22.0,20.0,3.0,10.0,3.0,-69.0,10.0,1533584723.522327
7120,22.0,23.0,3.0,22.0,3.0,-54.0,11.0,1533584724.202065
7121,22.0,13.0,3.0,22.0,3.0,-67.0,10.0,1533584724.202065
7122,22.0,24.0,3.0,22.0,3.0,-43.0,11.0,1533584724.202065
7123,22.0,32.0,3.0,22.0,3.0,-74.0,10.0,1533584724.202065
7124,22.0,10.0,3.0,22.0,3.0,-94.0,3.0,1533584724.202065
7125,22.0,25.0,3.0,22.0,3.0,-85.0,10.0,1533584724.202065
7126,22.0,3.0,3.0,22.0,3.0,-59.0,11.0,1533584724.202065
7127,22.0,28.0,3.0,22.0,3.0,-33.0,10.0,1533584724.202065
7128,22.0,15.0,3.0,22.0,3.0,-70.0,11.0,1533584724.202065
7129,22.0,33.0,3.0,22.0,3.0,-68.0,11.0,1533584724.202065
7130,22.0,4.0,3.0,22.0,3.0,-85.0,9.0,1533584724.202065
7131,22.0,8.0,3.0,22.0,3.0,-73.0,9.0,1533584724.202065
7132,22.0,1.0,3.0,22.0,3.0,-82.0,11.0,1533584724.202065
7133,22.0,20.0,3.0,22.0,3.0,-57.0,10.0,1533584724.202065
7134,22.0,23.0,5.0,0.0,3.0,-76.0,12.0,1533584724.884964
7135,22.0,26.0,5.0,0.0,3.0,-105.0,-4.0,1533584724.884964
7136,22.0,13.0,5.0,0.0,3.0,-89.0,11.0,1533584724.884964
7137,22.0,24.0,5.0,0.0,3.0,-63.0,12.0,1533584724.884964
7138,22.0,32.0,5.0,0.0,3.0,-96.0,3.0,1533584724.884964
7139,22.0,3.0,5.0,0.0,3.0,-82.0,12.0,1533584724.884964
7140,22.0,28.0,5.0,0.0,3.0,-54.0,12.0,1533584724.884964
7141,22.0,33.0,5.0,0.0,3.0,-90.0,10.0,1533584724.884964
7142,22.0,8.0,5.0,0.0,3.0,-93.0,2.0,1533584724.884964
7143,22.0,1.0,5.0,0.0,3.0,-102.0,1.0,1533584724.884964
7144,22.0,20.0,5.0,0.0,3.0,-80.0,12.0,1533584724.884964
7145,22.0,23.0,5.0,10.0,3.0,-66.0,12.0,1533584725.240895
7146,22.0,26.0,5.0,10.0,3.0,-98.0,6.0,1533584725.240895
7147,22.0,13.0,5.0,10.0,3.0,-79.0,12.0,1533584725.240895
7148,22.0,24.0,5.0,10.0,3.0,-54.0,12.0,1533584725.240895
7149,22.0,32.0,5.0,10.0,3.0,-87.0,10.0,1533584725.240895
7150,22.0,25.0,5.0,10.0,3.0,-97.0,6.0,1533584725.240895
7151,22.0,3.0,5.0,10.0,3.0,-71.0,13.0,1533584725.240895
7152,22.0,28.0,5.0,10.0,3.0,-45.0,12.0,1533584725.240895
7153,22.0,4.0,5.0,10.0,3.0,-95.0,3.0,1533584725.240895
7154,22.0,8.0,5.0,10.0,3.0,-86.0,11.0,1533584725.240895
7155,22.0,1.0,5.0,10.0,3.0,-94.0,7.0,1533584725.240895
7156,22.0,20.0,5.0,10.0,3.0,-69.0,12.0,1533584725.240895
7157,22.0,23.0,5.0,22.0,3.0,-54.0,12.0,1533584725.60223
7158,22.0,26.0,5.0,22.0,3.0,-86.0,11.0,1533584725.60223
7159,22.0,13.0,5.0,22.0,3.0,-67.0,12.0,1533584725.60223
7160,22.0,24.0,5.0,22.0,3.0,-43.0,12.0,1533584725.60223
7161,22.0,32.0,5.0,22.0,3.0,-74.0,11.0,1533584725.60223
7162,22.0,10.0,5.0,22.0,3.0,-93.0,2.0,1533584725.60223
7163,22.0,25.0,5.0,22.0,3.0,-84.0,11.0,1533584725.60223
7164,22.0,3.0,5.0,22.0,3.0,-59.0,12.0,1533584725.60223
7165,22.0,28.0,5.0,22.0,3.0,-33.0,12.0,1533584725.60223
7166,22.0,15.0,5.0,22.0,3.0,-70.0,12.0,1533584725.60223
7167,22.0,33.0,5.0,22.0,3.0,-68.0,12.0,1533584725.60223
7168,22.0,8.0,5.0,22.0,3.0,-73.0,12.0,1533584725.60223
7169,22.0,20.0,5.0,22.0,3.0,-57.0,12.0,1533584725.60223
7170,22.0,23.0,7.0,0.0,3.0,-76.0,8.0,1533584725.976519
7171,22.0,26.0,7.0,0.0,3.0,-104.0,-3.0,1533584725.976519
7172,22.0,13.0,7.0,0.0,3.0,-89.0,8.0,1533584725.976519
7173,22.0,24.0,7.0,0.0,3.0,-64.0,9.0,1533584725.976519
7174,22.0,32.0,7.0,0.0,3.0,-95.0,2.0,1533584725.976519
7175,22.0,3.0,7.0,0.0,3.0,-82.0,9.0,1533584725.976519
7176,22.0,28.0,7.0,0.0,3.0,-53.0,9.0,1533584725.976519
7177,22.0,15.0,7.0,0.0,3.0,-92.0,7.0,1533584725.976519
7178,22.0,33.0,7.0,0.0,3.0,-90.0,8.0,1533584725.976519
7179,22.0,8.0,7.0,0.0,3.0,-95.0,4.0,1533584725.976519
7180,22.0,1.0,7.0,0.0,3.0,-102.0,1.0,1533584725.976519
7181,22.0,20.0,7.0,0.0,3.0,-79.0,9.0,1533584725.976519
7182,22.0,23.0,7.0,10.0,3.0,-66.0,7.0,1533584726.222064
7183,22.0,26.0,7.0,10.0,3.0,-98.0,4.0,1533584726.222064
7184,22.0,13.0,7.0,10.0,3.0,-79.0,7.0,1533584726.222064
7185,22.0,24.0,7.0,10.0,3.0,-55.0,7.0,1533584726.222064
7186,22.0,32.0,7.0,10.0,3.0,-87.0,6.0,1533584726.222064
7187,22.0,25.0,7.0,10.0,3.0,-97.0,4.0,1533584726.222064
7188,22.0,3.0,7.0,10.0,3.0,-71.0,7.0,1533584726.222064
7189,22.0,28.0,7.0,10.0,3.0,-44.0,7.0,1533584726.222064
7190,22.0,15.0,7.0,10.0,3.0,-82.0,7.0,1533584726.222064
7191,22.0,33.0,7.0,10.0,3.0,-80.0,6.0,1533584726.222064
7192,22.0,4.0,7.0,10.0,3.0,-95.0,0.0,1533584726.222064
7193,22.0,8.0,7.0,10.0,3.0,-85.0,6.0,1533584726.222064
7194,22.0,1.0,7.0,10.0,3.0,-94.0,5.0,1533584726.222064
7195,22.0,20.0,7.0,10.0,3.0,-69.0,7.0,1533584726.222064
7196,22.0,23.0,7.0,22.0,3.0,-54.0,8.0,1533584726.490505
7197,22.0,26.0,7.0,22.0,3.0,-86.0,7.0,1533584726.490505
7198,22.0,13.0,7.0,22.0,3.0,-67.0,7.0,1533584726.490505
7199,22.0,24.0,7.0,22.0,3.0,-43.0,7.0,1533584726.490505
7200,22.0,32.0,7.0,22.0,3.0,-74.0,7.0,1533584726.490505
7201,22.0,10.0,7.0,22.0,3.0,-95.0,1.0,1533584726.490505
7202,22.0,25.0,7.0,22.0,3.0,-85.0,7.0,1533584726.490505
7203,22.0,3.0,7.0,22.0,3.0,-59.0,7.0,1533584726.490505
7204,22.0,28.0,7.0,22.0,3.0,-35.0,7.0,1533584726.490505
7205,22.0,15.0,7.0,22.0,3.0,-70.0,7.0,1533584726.490505
7206,22.0,33.0,7.0,22.0,3.0,-68.0,7.0,1533584726.490505
7207,22.0,4.0,7.0,22.0,3.0,-85.0,6.0,1533584726.490505
7208,22.0,8.0,7.0,22.0,3.0,-74.0,7.0,1533584726.490505
7209,22.0,1.0,7.0,22.0,3.0,-82.0,7.0,1533584726.490505
7210,22.0,20.0,7.0,22.0,3.0,-57.0,7.0,1533584726.490505
7211,22.0,28.0,9.0,0.0,3.0,-35.0,7.0,1533584726.750556
7212,22.0,23.0,9.0,10.0,3.0,-54.0,8.0,1533584726.962085
7213,22.0,13.0,9.0,10.0,3.0,-67.0,7.0,1533584726.962085
7214,22.0,24.0,9.0,10.0,3.0,-43.0,7.0,1533584726.962085
7215,22.0,28.0,9.0,10.0,3.0,-35.0,7.0,1533584726.962085
7216,22.0,20.0,9.0,10.0,3.0,-57.0,7.0,1533584726.962085
7217,22.0,23.0,9.0,22.0,3.0,-54.0,8.0,1533584727.170509
7218,22.0,13.0,9.0,22.0,3.0,-67.0,7.0,1533584727.170509
7219,22.0,24.0,9.0,22.0,3.0,-43.0,7.0,1533584727.170509
7220,22.0,3.0,9.0,22.0,3.0,-59.0,7.0,1533584727.170509
7221,22.0,28.0,9.0,22.0,3.0,-35.0,7.0,1533584727.170509
7222,22.0,15.0,9.0,22.0,3.0,-70.0,7.0,1533584727.170509
7223,22.0,33.0,9.0,22.0,3.0,-68.0,7.0,1533584727.170509
7224,22.0,20.0,9.0,22.0,3.0,-57.0,7.0,1533584727.170509
7225,22.0,23.0,3.0,0.0,4.0,-76.0,11.0,1533584727.371808
7226,22.0,26.0,3.0,0.0,4.0,-104.0,-4.0,1533584727.371808
7227,22.0,13.0,3.0,0.0,4.0,-89.0,8.0,1533584727.371808
7228,22.0,24.0,3.0,0.0,4.0,-63.0,10.0,1533584727.371808
7229,22.0,32.0,3.0,0.0,4.0,-96.0,2.0,1533584727.371808
7230,22.0,25.0,3.0,0.0,4.0,-104.0,-4.0,1533584727.371808
7231,22.0,3.0,3.0,0.0,4.0,-81.0,8.0,1533584727.371808
7232,22.0,28.0,3.0,0.0,4.0,-54.0,10.0,1533584727.371808
7233,22.0,15.0,3.0,0.0,4.0,-92.0,7.0,1533584727.371808
7234,22.0,33.0,3.0,0.0,4.0,-89.0,7.0,1533584727.371808
7235,22.0,4.0,3.0,0.0,4.0,-100.0,-8.0,1533584727.371808
7236,22.0,8.0,3.0,0.0,4.0,-94.0,3.0,1533584727.371808
7237,22.0,1.0,3.0,0.0,4.0,-102.0,-1.0,1533584727.371808
7238,22.0,20.0,3.0,0.0,4.0,-79.0,10.0,1533584727.371808
7239,22.0,23.0,3.0,10.0,4.0,-66.0,10.0,1533584728.062252
7240,22.0,26.0,3.0,10.0,4.0,-98.0,5.0,1533584728.062252
7241,22.0,13.0,3.0,10.0,4.0,-79.0,10.0,1533584728.062252
7242,22.0,24.0,3.0,10.0,4.0,-54.0,10.0,1533584728.062252
7243,22.0,32.0,3.0,10.0,4.0,-87.0,8.0,1533584728.062252
7244,22.0,10.0,3.0,10.0,4.0,-99.0,-10.0,1533584728.062252
7245,22.0,25.0,3.0,10.0,4.0,-97.0,6.0,1533584728.062252
7246,22.0,3.0,3.0,10.0,4.0,-71.0,10.0,1533584728.062252
7247,22.0,28.0,3.0,10.0,4.0,-45.0,10.0,1533584728.062252
7248,22.0,15.0,3.0,10.0,4.0,-82.0,10.0,1533584728.062252
7249,22.0,33.0,3.0,10.0,4.0,-80.0,11.0,1533584728.062252
7250,22.0,4.0,3.0,10.0,4.0,-96.0,3.0,1533584728.062252
7251,22.0,8.0,3.0,10.0,4.0,-86.0,9.0,1533584728.062252
7252,22.0,1.0,3.0,10.0,4.0,-94.0,7.0,1533584728.062252
7253,22.0,20.0,3.0,10.0,4.0,-69.0,10.0,1533584728.062252
7254,22.0,23.0,3.0,22.0,4.0,-54.0,11.0,1533584728.750511
7255,22.0,26.0,3.0,22.0,4.0,-87.0,9.0,1533584728.750511
7256,22.0,13.0,3.0,22.0,4.0,-67.0,10.0,1533584728.750511
7257,22.0,24.0,3.0,22.0,4.0,-43.0,10.0,1533584728.750511
7258,22.0,32.0,3.0,22.0,4.0,-72.0,-3.0,1533584728.750511
7259,22.0,25.0,3.0,22.0,4.0,-74.0,-13.0,1533584728.750511
7260,22.0,3.0,3.0,22.0,4.0,-60.0,10.0,1533584728.750511
7261,22.0,28.0,3.0,22.0,4.0,-32.0,10.0,1533584728.750511
7262,22.0,15.0,3.0,22.0,4.0,-70.0,10.0,1533584728.750511
7263,22.0,33.0,3.0,22.0,4.0,-68.0,3.0,1533584728.750511
7264,22.0,4.0,3.0,22.0,4.0,-74.0,-13.0,1533584728.750511
7265,22.0,8.0,3.0,22.0,4.0,-72.0,-2.0,1533584728.750511
7266,22.0,1.0,3.0,22.0,4.0,-82.0,11.0,1533584728.750511
7267,22.0,20.0,3.0,22.0,4.0,-58.0,9.0,1533584728.750511
7268,22.0,23.0,5.0,0.0,4.0,-75.0,11.0,1533584729.433053
7269,22.0,26.0,5.0,0.0,4.0,-105.0,-3.0,1533584729.433053
7270,22.0,13.0,5.0,0.0,4.0,-89.0,12.0,1533584729.433053
7271,22.0,24.0,5.0,0.0,4.0,-63.0,11.0,1533584729.433053
7272,22.0,32.0,5.0,0.0,4.0,-96.0,3.0,1533584729.433053
7273,22.0,25.0,5.0,0.0,4.0,-104.0,-3.0,1533584729.433053
7274,22.0,3.0,5.0,0.0,4.0,-82.0,12.0,1533584729.433053
7275,22.0,28.0,5.0,0.0,4.0,-54.0,11.0,1533584729.433053
7276,22.0,15.0,5.0,0.0,4.0,-92.0,9.0,1533584729.433053
7277,22.0,33.0,5.0,0.0,4.0,-90.0,10.0,1533584729.433053
7278,22.0,4.0,5.0,0.0,4.0,-100.0,-7.0,1533584729.433053
7279,22.0,8.0,5.0,0.0,4.0,-95.0,5.0,1533584729.433053
7280,22.0,1.0,5.0,0.0,4.0,-102.0,-1.0,1533584729.433053
7281,22.0,20.0,5.0,0.0,4.0,-79.0,11.0,1533584729.433053
7282,22.0,23.0,5.0,10.0,4.0,-66.0,12.0,1533584729.790641
7283,22.0,26.0,5.0,10.0,4.0,-99.0,5.0,1533584729.790641
7284,22.0,13.0,5.0,10.0,4.0,-79.0,12.0,1533584729.790641
7285,22.0,24.0,5.0,10.0,4.0,-54.0,12.0,1533584729.790641
7286,22.0,32.0,5.0,10.0,4.0,-87.0,9.0,1533584729.790641
7287,22.0,25.0,5.0,10.0,4.0,-97.0,7.0,1533584729.790641
7288,22.0,3.0,5.0,10.0,4.0,-71.0,13.0,1533584729.790641
7289,22.0,28.0,5.0,10.0,4.0,-45.0,12.0,1533584729.790641
7290,22.0,15.0,5.0,10.0,4.0,-82.0,12.0,1533584729.790641
7291,22.0,33.0,5.0,10.0,4.0,-80.0,12.0,1533584729.790641
7292,22.0,4.0,5.0,10.0,4.0,-96.0,3.0,1533584729.790641
7293,22.0,8.0,5.0,10.0,4.0,-86.0,11.0,1533584729.790641
7294,22.0,1.0,5.0,10.0,4.0,-94.0,8.0,1533584729.790641
7295,22.0,20.0,5.0,10.0,4.0,-69.0,12.0,1533584729.790641
7296,22.0,23.0,5.0,22.0,4.0,-55.0,12.0,1533584730.160502
7297,22.0,26.0,5.0,22.0,4.0,-87.0,11.0,1533584730.160502
7298,22.0,13.0,5.0,22.0,4.0,-67.0,13.0,1533584730.160502
7299,22.0,24.0,5.0,22.0,4.0,-43.0,12.0,1533584730.160502
7300,22.0,32.0,5.0,22.0,4.0,-74.0,12.0,1533584730.160502
7301,22.0,10.0,5.0,22.0,4.0,-94.0,2.0,1533584730.160502
7302,22.0,25.0,5.0,22.0,4.0,-85.0,12.0,1533584730.160502
7303,22.0,3.0,5.0,22.0,4.0,-59.0,12.0,1533584730.160502
7304,22.0,28.0,5.0,22.0,4.0,-33.0,12.0,1533584730.160502
7305,22.0,15.0,5.0,22.0,4.0,-70.0,12.0,1533584730.160502
7306,22.0,33.0,5.0,22.0,4.0,-68.0,12.0,1533584730.160502
7307,22.0,4.0,5.0,22.0,4.0,-85.0,11.0,1533584730.160502
7308,22.0,8.0,5.0,22.0,4.0,-73.0,12.0,1533584730.160502
7309,22.0,1.0,5.0,22.0,4.0,-82.0,12.0,1533584730.160502
7310,22.0,20.0,5.0,22.0,4.0,-57.0,12.0,1533584730.160502
7311,22.0,23.0,7.0,0.0,4.0,-76.0,8.0,1533584730.520317
7312,22.0,13.0,7.0,0.0,4.0,-89.0,8.0,1533584730.520317
7313,22.0,24.0,7.0,0.0,4.0,-63.0,9.0,1533584730.520317
7314,22.0,32.0,7.0,0.0,4.0,-96.0,3.0,1533584730.520317
7315,22.0,25.0,7.0,0.0,4.0,-104.0,-2.0,1533584730.520317
7316,22.0,3.0,7.0,0.0,4.0,-82.0,8.0,1533584730.520317
7317,22.0,28.0,7.0,0.0,4.0,-54.0,9.0,1533584730.520317
7318,22.0,15.0,7.0,0.0,4.0,-92.0,7.0,1533584730.520317
7319,22.0,33.0,7.0,0.0,4.0,-89.0,3.0,1533584730.520317
7320,22.0,8.0,7.0,0.0,4.0,-94.0,4.0,1533584730.520317
7321,22.0,1.0,7.0,0.0,4.0,-102.0,-1.0,1533584730.520317
7322,22.0,20.0,7.0,0.0,4.0,-79.0,9.0,1533584730.520317
7323,22.0,23.0,7.0,10.0,4.0,-66.0,8.0,1533584730.780575
7324,22.0,26.0,7.0,10.0,4.0,-99.0,3.0,1533584730.780575
7325,22.0,13.0,7.0,10.0,4.0,-79.0,8.0,1533584730.780575
7326,22.0,24.0,7.0,10.0,4.0,-54.0,8.0,1533584730.780575
7327,22.0,32.0,7.0,10.0,4.0,-87.0,7.0,1533584730.780575
7328,22.0,25.0,7.0,10.0,4.0,-97.0,5.0,1533584730.780575
7329,22.0,3.0,7.0,10.0,4.0,-71.0,8.0,1533584730.780575
7330,22.0,28.0,7.0,10.0,4.0,-45.0,8.0,1533584730.780575
7331,22.0,15.0,7.0,10.0,4.0,-82.0,8.0,1533584730.780575
7332,22.0,33.0,7.0,10.0,4.0,-80.0,7.0,1533584730.780575
7333,22.0,4.0,7.0,10.0,4.0,-97.0,2.0,1533584730.780575
7334,22.0,8.0,7.0,10.0,4.0,-85.0,7.0,1533584730.780575
7335,22.0,1.0,7.0,10.0,4.0,-94.0,6.0,1533584730.780575
7336,22.0,20.0,7.0,10.0,4.0,-69.0,8.0,1533584730.780575
7337,22.0,23.0,7.0,22.0,4.0,-54.0,7.0,1533584731.040323
7338,22.0,26.0,7.0,22.0,4.0,-87.0,7.0,1533584731.040323
7339,22.0,13.0,7.0,22.0,4.0,-67.0,8.0,1533584731.040323
7340,22.0,24.0,7.0,22.0,4.0,-42.0,8.0,1533584731.040323
7341,22.0,32.0,7.0,22.0,4.0,-75.0,8.0,1533584731.040323
7342,22.0,10.0,7.0,22.0,4.0,-95.0,1.0,1533584731.040323
7343,22.0,25.0,7.0,22.0,4.0,-85.0,7.0,1533584731.040323
7344,22.0,3.0,7.0,22.0,4.0,-60.0,8.0,1533584731.040323
