,tx_node,rx_node,modulation,power,preamble,rssi,snr,timestamp
9519,23.0,32,3.0,0.0,12.0,-86,8,1533584778.411545
9520,23.0,10,3.0,0.0,12.0,-81,10,1533584778.411545
9521,23.0,22,3.0,0.0,12.0,-77,10,1533584778.411545
9522,23.0,25,3.0,0.0,12.0,-89,9,1533584778.411545
9523,23.0,3,3.0,0.0,12.0,-82,10,1533584778.411545
9524,23.0,28,3.0,0.0,12.0,-62,11,1533584778.411545
9525,23.0,15,3.0,0.0,12.0,-99,4,1533584778.411545
9526,23.0,33,3.0,0.0,12.0,-91,7,1533584778.411545
9527,23.0,4,3.0,0.0,12.0,-98,-2,1533584778.411545
9528,23.0,8,3.0,0.0,12.0,-101,-7,1533584778.411545
9529,23.0,1,3.0,0.0,12.0,-102,-3,1533584778.411545
9530,23.0,20,3.0,0.0,12.0,-67,10,1533584778.411545
9531,23.0,,3.0,10.0,12.0,,,1533584779.150234
9532,23.0,26,3.0,10.0,12.0,-86,9,1533584779.150234
9533,23.0,13,3.0,10.0,12.0,-70,10,1533584779.150234
9534,23.0,24,3.0,10.0,12.0,-56,10,1533584779.150234
9535,23.0,32,3.0,10.0,12.0,-77,10,1533584779.150234
9536,23.0,10,3.0,10.0,12.0,-71,10,1533584779.150234
9537,23.0,22,3.0,10.0,12.0,-67,10,1533584779.150234
9538,23.0,25,3.0,10.0,12.0,-80,10,1533584779.150234
9539,23.0,3,3.0,10.0,12.0,-72,11,1533584779.150234
9540,23.0,28,3.0,10.0,12.0,-52,10,1533584779.150234
9541,23.0,15,3.0,10.0,12.0,-90,9,1533584779.150234
9542,23.0,33,3.0,10.0,12.0,-82,10,1533584779.150234
9543,23.0,4,3.0,10.0,12.0,-91,6,1533584779.150234
9544,23.0,8,3.0,10.0,12.0,-95,4,1533584779.150234
9545,23.0,1,3.0,10.0,12.0,-96,6,1533584779.150234
9546,23.0,20,3.0,10.0,12.0,-58,10,1533584779.150234
9547,23.0,,3.0,22.0,12.0,,,1533584779.912569
9548,23.0,26,3.0,22.0,12.0,-74,11,1533584779.912569
9549,23.0,13,3.0,22.0,12.0,-57,10,1533584779.912569
9550,23.0,24,3.0,22.0,12.0,-44,10,1533584779.912569
9551,23.0,32,3.0,22.0,12.0,-64,11,1533584779.912569
9552,23.0,10,3.0,22.0,12.0,-59,10,1533584779.912569
9553,23.0,22,3.0,22.0,12.0,-55,10,1533584779.912569
9554,23.0,25,3.0,22.0,12.0,-67,10,1533584779.912569
9555,23.0,3,3.0,22.0,12.0,-59,10,1533584779.912569
9556,23.0,28,3.0,22.0,12.0,-40,10,1533584779.912569
9557,23.0,15,3.0,22.0,12.0,-78,10,1533584779.912569
9558,23.0,33,3.0,22.0,12.0,-69,10,1533584779.912569
9559,23.0,4,3.0,22.0,12.0,-79,10,1533584779.912569
9560,23.0,8,3.0,22.0,12.0,-83,10,1533584779.912569
9561,23.0,1,3.0,22.0,12.0,-84,10,1533584779.912569
9562,23.0,20,3.0,22.0,12.0,-46,10,1533584779.912569
9563,23.0,,5.0,0.0,12.0,,,1533584780.680748
9564,23.0,26,5.0,0.0,12.0,-96,7,1533584780.680748
9565,23.0,13,5.0,0.0,12.0,-80,12,1533584780.680748
9566,23.0,24,5.0,0.0,12.0,-64,13,1533584780.680748
9567,23.0,22,5.0,0.0,12.0,-77,12,1533584780.680748
9568,23.0,28,5.0,0.0,12.0,-61,12,1533584780.680748
9569,23.0,20,5.0,0.0,12.0,-67,13,1533584780.680748
9570,23.0,,5.0,10.0,12.0,,,1533584781.060666
9571,23.0,26,5.0,10.0,12.0,-86,11,1533584781.060666
9572,23.0,13,5.0,10.0,12.0,-70,12,1533584781.060666
9573,23.0,24,5.0,10.0,12.0,-55,12,1533584781.060666
9574,23.0,32,5.0,10.0,12.0,-76,12,1533584781.060666
9575,23.0,10,5.0,10.0,12.0,-71,12,1533584781.060666
9576,23.0,22,5.0,10.0,12.0,-67,13,1533584781.060666
9577,23.0,25,5.0,10.0,12.0,-80,12,1533584781.060666
9578,23.0,3,5.0,10.0,12.0,-72,13,1533584781.060666
9579,23.0,28,5.0,10.0,12.0,-52,13,1533584781.060666
9580,23.0,15,5.0,10.0,12.0,-90,10,1533584781.060666
9581,23.0,33,5.0,10.0,12.0,-82,13,1533584781.060666
9582,23.0,4,5.0,10.0,12.0,-91,6,1533584781.060666
9583,23.0,8,5.0,10.0,12.0,-95,4,1533584781.060666
9584,23.0,1,5.0,10.0,12.0,-96,6,1533584781.060666
9585,23.0,20,5.0,10.0,12.0,-58,12,1533584781.060666
9586,23.0,,5.0,22.0,12.0,,,1533584781.432333
9587,23.0,26,5.0,22.0,12.0,-74,11,1533584781.432333
9588,23.0,13,5.0,22.0,12.0,-58,12,1533584781.432333
9589,23.0,24,5.0,22.0,12.0,-44,12,1533584781.432333
9590,23.0,32,5.0,22.0,12.0,-63,13,1533584781.432333
9591,23.0,10,5.0,22.0,12.0,-59,12,1533584781.432333
9592,23.0,22,5.0,22.0,12.0,-54,12,1533584781.432333
9593,23.0,25,5.0,22.0,12.0,-66,12,1533584781.432333
9594,23.0,3,5.0,22.0,12.0,-59,12,1533584781.432333
9595,23.0,28,5.0,22.0,12.0,-40,13,1533584781.432333
9596,23.0,15,5.0,22.0,12.0,-78,12,1533584781.432333
9597,23.0,33,5.0,22.0,12.0,-69,12,1533584781.432333
9598,23.0,4,5.0,22.0,12.0,-79,12,1533584781.432333
9599,23.0,8,5.0,22.0,12.0,-83,11,1533584781.432333
9600,23.0,1,5.0,22.0,12.0,-84,12,1533584781.432333
9601,23.0,20,5.0,22.0,12.0,-46,12,1533584781.432333
9602,23.0,,7.0,0.0,12.0,,,1533584781.812093
9603,23.0,26,7.0,0.0,12.0,-96,6,1533584781.812093
9604,23.0,13,7.0,0.0,12.0,-80,8,1533584781.812093
9605,23.0,24,7.0,0.0,12.0,-64,8,1533584781.812093
9606,23.0,32,7.0,0.0,12.0,-86,7,1533584781.812093
9607,23.0,10,7.0,0.0,12.0,-81,7,1533584781.812093
9608,23.0,22,7.0,0.0,12.0,-76,8,1533584781.812093
9609,23.0,25,7.0,0.0,12.0,-89,7,1533584781.812093
9610,23.0,3,7.0,0.0,12.0,-82,8,1533584781.812093
9611,23.0,28,7.0,0.0,12.0,-61,8,1533584781.812093
9612,23.0,15,7.0,0.0,12.0,-99,3,1533584781.812093
9613,23.0,33,7.0,0.0,12.0,-92,7,1533584781.812093
9614,23.0,4,7.0,0.0,12.0,-98,-1,1533584781.812093
9615,23.0,1,7.0,0.0,12.0,-104,-2,1533584781.812093
9616,23.0,20,7.0,0.0,12.0,-67,8,1533584781.812093
9617,23.0,,7.0,10.0,12.0,,,1533584782.0724
9618,23.0,26,7.0,10.0,12.0,-86,7,1533584782.0724
9619,23.0,13,7.0,10.0,12.0,-71,8,1533584782.0724
9620,23.0,24,7.0,10.0,12.0,-55,8,1533584782.0724
9621,23.0,32,7.0,10.0,12.0,-76,7,1533584782.0724
9622,23.0,10,7.0,10.0,12.0,-71,8,1533584782.0724
9623,23.0,22,7.0,10.0,12.0,-67,8,1533584782.0724
9624,23.0,25,7.0,10.0,12.0,-79,8,1533584782.0724
9625,23.0,3,7.0,10.0,12.0,-72,7,1533584782.0724
9626,23.0,28,7.0,10.0,12.0,-51,8,1533584782.0724
9627,23.0,15,7.0,10.0,12.0,-90,7,1533584782.0724
9628,23.0,33,7.0,10.0,12.0,-82,8,1533584782.0724
9629,23.0,4,7.0,10.0,12.0,-91,4,1533584782.0724
9630,23.0,8,7.0,10.0,12.0,-95,4,1533584782.0724
9631,23.0,1,7.0,10.0,12.0,-96,4,1533584782.0724
9632,23.0,20,7.0,10.0,12.0,-59,8,1533584782.0724
9633,23.0,,7.0,22.0,12.0,,,1533584782.340662
9634,23.0,26,7.0,22.0,12.0,-74,8,1533584782.340662
9635,23.0,13,7.0,22.0,12.0,-58,7,1533584782.340662
9636,23.0,24,7.0,22.0,12.0,-44,7,1533584782.340662
9637,23.0,32,7.0,22.0,12.0,-64,8,1533584782.340662
9638,23.0,10,7.0,22.0,12.0,-60,7,1533584782.340662
9639,23.0,22,7.0,22.0,12.0,-55,7,1533584782.340662
9640,23.0,25,7.0,22.0,12.0,-66,8,1533584782.340662
9641,23.0,3,7.0,22.0,12.0,-60,7,1533584782.340662
9642,23.0,28,7.0,22.0,12.0,-40,8,1533584782.340662
9643,23.0,15,7.0,22.0,12.0,-78,8,1533584782.340662
9644,23.0,33,7.0,22.0,12.0,-70,8,1533584782.340662
9645,23.0,4,7.0,22.0,12.0,-79,7,1533584782.340662
9646,23.0,8,7.0,22.0,12.0,-83,5,1533584782.340662
9647,23.0,1,7.0,22.0,12.0,-84,7,1533584782.340662
9648,23.0,20,7.0,22.0,12.0,-45,7,1533584782.340662
9649,23.0,,9.0,0.0,12.0,,,1533584782.648523
9650,23.0,13,9.0,0.0,12.0,-58,7,1533584782.648523
9651,23.0,24,9.0,0.0,12.0,-44,7,1533584782.648523
9652,23.0,22,9.0,0.0,12.0,-55,7,1533584782.648523
9653,23.0,28,9.0,0.0,12.0,-40,8,1533584782.648523
9654,23.0,20,9.0,0.0,12.0,-45,7,1533584782.648523
9655,23.0,,9.0,10.0,12.0,,,1533584782.811646
9656,23.0,13,9.0,10.0,12.0,-58,7,1533584782.811646
9657,23.0,24,9.0,10.0,12.0,-44,7,1533584782.811646
9658,23.0,22,9.0,10.0,12.0,-55,7,1533584782.811646
9659,23.0,28,9.0,10.0,12.0,-40,8,1533584782.811646
9660,23.0,20,9.0,10.0,12.0,-45,7,1533584782.811646
9661,23.0,,9.0,22.0,12.0,,,1533584783.021445
9662,23.0,13,9.0,22.0,12.0,-58,7,1533584783.021445
9663,23.0,24,9.0,22.0,12.0,-44,7,1533584783.021445
9664,23.0,32,9.0,22.0,12.0,-64,8,1533584783.021445
9665,23.0,10,9.0,22.0,12.0,-60,7,1533584783.021445
9666,23.0,22,9.0,22.0,12.0,-55,7,1533584783.021445
9667,23.0,25,9.0,22.0,12.0,-66,8,1533584783.021445
9668,23.0,3,9.0,22.0,12.0,-60,7,1533584783.021445
9669,23.0,28,9.0,22.0,12.0,-40,8,1533584783.021445
9670,23.0,20,9.0,22.0,12.0,-45,7,1533584783.021445
9671,24.0,,3.0,0.0,2.0,,,1533584783.232568
9672,24.0,,3.0,10.0,2.0,,,1533584783.910186
9673,24.0,,3.0,22.0,2.0,,,1533584784.585303
9674,24.0,,5.0,0.0,2.0,,,1533584785.260329
9675,24.0,23,5.0,0.0,2.0,-65,11,1533584785.260329
9676,24.0,3,5.0,0.0,2.0,-87,11,1533584785.260329
9677,24.0,,5.0,10.0,2.0,,,1533584785.610959
9678,24.0,4,5.0,10.0,2.0,-97,1,1533584785.610959
9679,24.0,,5.0,22.0,2.0,,,1533584785.971967
9680,24.0,4,5.0,22.0,2.0,-86,10,1533584785.971967
9681,24.0,20,5.0,22.0,2.0,-77,12,1533584785.971967
9682,24.0,,7.0,0.0,2.0,,,1533584786.33272
9683,24.0,23,7.0,0.0,2.0,-65,8,1533584786.33272
9684,24.0,26,7.0,0.0,2.0,-94,6,1533584786.33272
9685,24.0,13,7.0,0.0,2.0,-86,8,1533584786.33272
9686,24.0,32,7.0,0.0,2.0,-96,2,1533584786.33272
9687,24.0,10,7.0,0.0,2.0,-97,-2,1533584786.33272
9688,24.0,22,7.0,0.0,2.0,-65,8,1533584786.33272
9689,24.0,3,7.0,0.0,2.0,-87,8,1533584786.33272
9690,24.0,28,7.0,0.0,2.0,-77,8,1533584786.33272
9691,24.0,15,7.0,0.0,2.0,-100,3,1533584786.33272
9692,24.0,33,7.0,0.0,2.0,-99,4,1533584786.33272
9693,24.0,20,7.0,0.0,2.0,-100,4,1533584786.33272
9694,24.0,,7.0,10.0,2.0,,,1533584786.592705
9695,24.0,23,7.0,10.0,2.0,-56,7,1533584786.592705
9696,24.0,26,7.0,10.0,2.0,-85,7,1533584786.592705
9697,24.0,13,7.0,10.0,2.0,-77,7,1533584786.592705
9698,24.0,32,7.0,10.0,2.0,-87,6,1533584786.592705
9699,24.0,10,7.0,10.0,2.0,-89,5,1533584786.592705
9700,24.0,22,7.0,10.0,2.0,-55,7,1533584786.592705
9701,24.0,25,7.0,10.0,2.0,-99,3,1533584786.592705
9702,24.0,3,7.0,10.0,2.0,-77,7,1533584786.592705
9703,24.0,28,7.0,10.0,2.0,-67,7,1533584786.592705
9704,24.0,15,7.0,10.0,2.0,-91,6,1533584786.592705
9705,24.0,33,7.0,10.0,2.0,-90,6,1533584786.592705
9706,24.0,4,7.0,10.0,2.0,-98,1,1533584786.592705
9707,24.0,8,7.0,10.0,2.0,-101,-2,1533584786.592705
9708,24.0,20,7.0,10.0,2.0,-90,6,1533584786.592705
9709,24.0,,7.0,22.0,2.0,,,1533584786.862066
9710,24.0,23,7.0,22.0,2.0,-44,7,1533584786.862066
9711,24.0,26,7.0,22.0,2.0,-72,7,1533584786.862066
9712,24.0,13,7.0,22.0,2.0,-64,7,1533584786.862066
9713,24.0,32,7.0,22.0,2.0,-74,7,1533584786.862066
9714,24.0,10,7.0,22.0,2.0,-78,7,1533584786.862066
9715,24.0,22,7.0,22.0,2.0,-43,7,1533584786.862066
9716,24.0,25,7.0,22.0,2.0,-87,7,1533584786.862066
9717,24.0,3,7.0,22.0,2.0,-65,7,1533584786.862066
9718,24.0,28,7.0,22.0,2.0,-54,7,1533584786.862066
9719,24.0,15,7.0,22.0,2.0,-78,7,1533584786.862066
9720,24.0,33,7.0,22.0,2.0,-78,7,1533584786.862066
9721,24.0,4,7.0,22.0,2.0,-86,6,1533584786.862066
9722,24.0,8,7.0,22.0,2.0,-91,5,1533584786.862066
9723,24.0,1,7.0,22.0,2.0,-96,4,1533584786.862066
9724,24.0,20,7.0,22.0,2.0,-76,7,1533584786.862066
9725,24.0,,9.0,0.0,2.0,,,1533584787.11083
9726,24.0,23,9.0,0.0,2.0,-44,7,1533584787.11083
9727,24.0,22,9.0,0.0,2.0,-43,7,1533584787.11083
9728,24.0,28,9.0,0.0,2.0,-54,7,1533584787.11083
9729,24.0,,9.0,10.0,2.0,,,1533584787.330692
9730,24.0,23,9.0,10.0,2.0,-44,7,1533584787.330692
9731,24.0,13,9.0,10.0,2.0,-64,7,1533584787.330692
9732,24.0,22,9.0,10.0,2.0,-43,7,1533584787.330692
9733,24.0,3,9.0,10.0,2.0,-65,7,1533584787.330692
9734,24.0,28,9.0,10.0,2.0,-54,7,1533584787.330692
9735,24.0,,9.0,22.0,2.0,,,1533584787.532035
9736,24.0,23,9.0,22.0,2.0,-44,7,1533584787.532035
9737,24.0,13,9.0,22.0,2.0,-64,7,1533584787.532035
9738,24.0,22,9.0,22.0,2.0,-43,7,1533584787.532035
9739,24.0,3,9.0,22.0,2.0,-65,7,1533584787.532035
9740,24.0,28,9.0,22.0,2.0,-54,7,1533584787.532035
9741,24.0,33,9.0,22.0,2.0,-78,7,1533584787.532035
9742,24.0,,3.0,0.0,3.0,,,1533584787.742052
9743,24.0,23,3.0,0.0,3.0,-65,10,1533584787.742052
9744,24.0,26,3.0,0.0,3.0,-94,8,1533584787.742052
9745,24.0,22,3.0,0.0,3.0,-64,10,1533584787.742052
9746,24.0,25,3.0,0.0,3.0,-105,-4,1533584787.742052
9747,24.0,3,3.0,0.0,3.0,-74,-15,1533584787.742052
9748,24.0,28,3.0,0.0,3.0,-77,10,1533584787.742052
9749,24.0,4,3.0,0.0,3.0,-102,-9,1533584787.742052
9750,24.0,20,3.0,0.0,3.0,-100,4,1533584787.742052
9751,24.0,,3.0,10.0,3.0,,,1533584788.42213
9752,24.0,23,3.0,10.0,3.0,-56,10,1533584788.42213
9753,24.0,26,3.0,10.0,3.0,-84,10,1533584788.42213
9754,24.0,13,3.0,10.0,3.0,-76,10,1533584788.42213
9755,24.0,32,3.0,10.0,3.0,-87,7,1533584788.42213
9756,24.0,10,3.0,10.0,3.0,-89,6,1533584788.42213
9757,24.0,22,3.0,10.0,3.0,-55,10,1533584788.42213
9758,24.0,25,3.0,10.0,3.0,-99,3,1533584788.42213
9759,24.0,3,3.0,10.0,3.0,-77,10,1533584788.42213
9760,24.0,28,3.0,10.0,3.0,-67,10,1533584788.42213
9761,24.0,15,3.0,10.0,3.0,-90,8,1533584788.42213
9762,24.0,33,3.0,10.0,3.0,-89,7,1533584788.42213
9763,24.0,4,3.0,10.0,3.0,-97,-1,1533584788.42213
9764,24.0,1,3.0,10.0,3.0,-103,-6,1533584788.42213
9765,24.0,20,3.0,10.0,3.0,-89,8,1533584788.42213
9766,24.0,,3.0,22.0,3.0,,,1533584789.147056
9767,24.0,23,3.0,22.0,3.0,-44,10,1533584789.147056
9768,24.0,26,3.0,22.0,3.0,-72,10,1533584789.147056
9769,24.0,13,3.0,22.0,3.0,-63,11,1533584789.147056
9770,24.0,32,3.0,22.0,3.0,-74,10,1533584789.147056
9771,24.0,10,3.0,22.0,3.0,-77,10,1533584789.147056
9772,24.0,22,3.0,22.0,3.0,-43,10,1533584789.147056
9773,24.0,25,3.0,22.0,3.0,-87,10,1533584789.147056
9774,24.0,3,3.0,22.0,3.0,-64,10,1533584789.147056
9775,24.0,28,3.0,22.0,3.0,-54,11,1533584789.147056
9776,24.0,33,3.0,22.0,3.0,-78,10,1533584789.147056
9777,24.0,4,3.0,22.0,3.0,-86,9,1533584789.147056
9778,24.0,8,3.0,22.0,3.0,-92,6,1533584789.147056
9779,24.0,1,3.0,22.0,3.0,-95,6,1533584789.147056
9780,24.0,20,3.0,22.0,3.0,-77,10,1533584789.147056
9781,24.0,,5.0,0.0,3.0,,,1533584789.781261
9782,24.0,23,5.0,0.0,3.0,-65,12,1533584789.781261
9783,24.0,13,5.0,0.0,3.0,-86,11,1533584789.781261
9784,24.0,32,5.0,0.0,3.0,-96,4,1533584789.781261
9785,24.0,10,5.0,0.0,3.0,-97,-2,1533584789.781261
9786,24.0,22,5.0,0.0,3.0,-64,12,1533584789.781261
9787,24.0,25,5.0,0.0,3.0,-105,-4,1533584789.781261
9788,24.0,3,5.0,0.0,3.0,-87,11,1533584789.781261
9789,24.0,28,5.0,0.0,3.0,-77,12,1533584789.781261
9790,24.0,20,5.0,0.0,3.0,-98,4,1533584789.781261
9791,24.0,,5.0,10.0,3.0,,,1533584790.140404
9792,24.0,23,5.0,10.0,3.0,-56,12,1533584790.140404
9793,24.0,26,5.0,10.0,3.0,-85,12,1533584790.140404
9794,24.0,13,5.0,10.0,3.0,-77,12,1533584790.140404
9795,24.0,32,5.0,10.0,3.0,-87,9,1533584790.140404
9796,24.0,10,5.0,10.0,3.0,-89,7,1533584790.140404
9797,24.0,22,5.0,10.0,3.0,-55,12,1533584790.140404
9798,24.0,25,5.0,10.0,3.0,-99,5,1533584790.140404
9799,24.0,3,5.0,10.0,3.0,-77,12,1533584790.140404
9800,24.0,28,5.0,10.0,3.0,-67,12,1533584790.140404
9801,24.0,33,5.0,10.0,3.0,-90,10,1533584790.140404
9802,24.0,4,5.0,10.0,3.0,-98,2,1533584790.140404
9803,24.0,8,5.0,10.0,3.0,-101,-4,1533584790.140404
9804,24.0,1,5.0,10.0,3.0,-103,-5,1533584790.140404
9805,24.0,20,5.0,10.0,3.0,-90,10,1533584790.140404
9806,24.0,,5.0,22.0,3.0,,,1533584790.500808
9807,24.0,23,5.0,22.0,3.0,-44,12,1533584790.500808
9808,24.0,13,5.0,22.0,3.0,-64,12,1533584790.500808
9809,24.0,32,5.0,22.0,3.0,-74,12,1533584790.500808
9810,24.0,10,5.0,22.0,3.0,-77,11,1533584790.500808
9811,24.0,25,5.0,22.0,3.0,-87,11,1533584790.500808
9812,24.0,3,5.0,22.0,3.0,-64,12,1533584790.500808
9813,24.0,28,5.0,22.0,3.0,-55,12,1533584790.500808
9814,24.0,33,5.0,22.0,3.0,-78,12,1533584790.500808
9815,24.0,4,5.0,22.0,3.0,-86,9,1533584790.500808
9816,24.0,8,5.0,22.0,3.0,-92,7,1533584790.500808
9817,24.0,1,5.0,22.0,3.0,-95,8,1533584790.500808
9818,24.0,20,5.0,22.0,3.0,-77,12,1533584790.500808
9819,24.0,,7.0,0.0,3.0,,,1533584790.87093
9820,24.0,23,7.0,0.0,3.0,-65,9,1533584790.87093
9821,24.0,26,7.0,0.0,3.0,-94,7,1533584790.87093
9822,24.0,13,7.0,0.0,3.0,-86,9,1533584790.87093
9823,24.0,32,7.0,0.0,3.0,-96,3,1533584790.87093
9824,24.0,10,7.0,0.0,3.0,-97,-2,1533584790.87093
9825,24.0,22,7.0,0.0,3.0,-65,9,1533584790.87093
9826,24.0,25,7.0,0.0,3.0,-105,-3,1533584790.87093
9827,24.0,3,7.0,0.0,3.0,-87,8,1533584790.87093
9828,24.0,28,7.0,0.0,3.0,-76,9,1533584790.87093
9829,24.0,15,7.0,0.0,3.0,-100,2,1533584790.87093
9830,24.0,20,7.0,0.0,3.0,-98,5,1533584790.87093
9831,24.0,,7.0,10.0,3.0,,,1533584791.122006
9832,24.0,23,7.0,10.0,3.0,-56,7,1533584791.122006
9833,24.0,26,7.0,10.0,3.0,-85,7,1533584791.122006
9834,24.0,13,7.0,10.0,3.0,-76,7,1533584791.122006
9835,24.0,32,7.0,10.0,3.0,-87,6,1533584791.122006
9836,24.0,10,7.0,10.0,3.0,-89,5,1533584791.122006
9837,24.0,22,7.0,10.0,3.0,-55,7,1533584791.122006
9838,24.0,25,7.0,10.0,3.0,-99,3,1533584791.122006
9839,24.0,3,7.0,10.0,3.0,-77,7,1533584791.122006
9840,24.0,28,7.0,10.0,3.0,-67,7,1533584791.122006
9841,24.0,15,7.0,10.0,3.0,-91,6,1533584791.122006
9842,24.0,33,7.0,10.0,3.0,-90,7,1533584791.122006
9843,24.0,4,7.0,10.0,3.0,-97,0,1533584791.122006
9844,24.0,20,7.0,10.0,3.0,-90,6,1533584791.122006
9845,24.0,,7.0,22.0,3.0,,,1533584791.38221
9846,24.0,23,7.0,22.0,3.0,-44,7,1533584791.38221
9847,24.0,26,7.0,22.0,3.0,-72,7,1533584791.38221
9848,24.0,13,7.0,22.0,3.0,-64,7,1533584791.38221
9849,24.0,32,7.0,22.0,3.0,-74,7,1533584791.38221
9850,24.0,10,7.0,22.0,3.0,-77,7,1533584791.38221
9851,24.0,22,7.0,22.0,3.0,-43,7,1533584791.38221
9852,24.0,25,7.0,22.0,3.0,-87,7,1533584791.38221
9853,24.0,3,7.0,22.0,3.0,-64,7,1533584791.38221
9854,24.0,28,7.0,22.0,3.0,-55,7,1533584791.38221
9855,24.0,15,7.0,22.0,3.0,-78,7,1533584791.38221
9856,24.0,33,7.0,22.0,3.0,-78,7,1533584791.38221
9857,24.0,4,7.0,22.0,3.0,-86,7,1533584791.38221
9858,24.0,8,7.0,22.0,3.0,-90,-2,1533584791.38221
9859,24.0,1,7.0,22.0,3.0,-95,5,1533584791.38221
9860,24.0,20,7.0,22.0,3.0,-77,7,1533584791.38221
9861,24.0,,9.0,0.0,3.0,,,1533584791.640866
9862,24.0,23,9.0,0.0,3.0,-44,7,1533584791.640866
9863,24.0,22,9.0,0.0,3.0,-43,7,1533584791.640866
9864,24.0,,9.0,10.0,3.0,,,1533584791.860709
9865,24.0,23,9.0,10.0,3.0,-44,7,1533584791.860709
9866,24.0,13,9.0,10.0,3.0,-64,7,1533584791.860709
9867,24.0,22,9.0,10.0,3.0,-43,7,1533584791.860709
9868,24.0,28,9.0,10.0,3.0,-55,7,1533584791.860709
9869,24.0,,9.0,22.0,3.0,,,1533584792.061919
9870,24.0,23,9.0,22.0,3.0,-44,7,1533584792.061919
9871,24.0,26,9.0,22.0,3.0,-72,7,1533584792.061919
9872,24.0,13,9.0,22.0,3.0,-64,7,1533584792.061919
9873,24.0,22,9.0,22.0,3.0,-43,7,1533584792.061919
9874,24.0,3,9.0,22.0,3.0,-64,7,1533584792.061919
9875,24.0,28,9.0,22.0,3.0,-55,7,1533584792.061919
9876,24.0,,3.0,0.0,4.0,,,1533584792.271333
9877,24.0,23,3.0,0.0,4.0,-65,11,1533584792.271333
9878,24.0,26,3.0,0.0,4.0,-94,7,1533584792.271333
9879,24.0,13,3.0,0.0,4.0,-86,10,1533584792.271333
9880,24.0,32,3.0,0.0,4.0,-96,4,1533584792.271333
9881,24.0,10,3.0,0.0,4.0,-96,-3,1533584792.271333
9882,24.0,22,3.0,0.0,4.0,-64,10,1533584792.271333
9883,24.0,25,3.0,0.0,4.0,-105,-5,1533584792.271333
9884,24.0,3,3.0,0.0,4.0,-87,10,1533584792.271333
9885,24.0,28,3.0,0.0,4.0,-77,10,1533584792.271333
9886,24.0,15,3.0,0.0,4.0,-100,3,1533584792.271333
9887,24.0,33,3.0,0.0,4.0,-100,4,1533584792.271333
9888,24.0,4,3.0,0.0,4.0,-102,-8,1533584792.271333
9889,24.0,1,3.0,0.0,4.0,-106,-14,1533584792.271333
9890,24.0,20,3.0,0.0,4.0,-98,6,1533584792.271333
9891,24.0,,3.0,10.0,4.0,,,1533584792.96073
9892,24.0,23,3.0,10.0,4.0,-56,10,1533584792.96073
9893,24.0,26,3.0,10.0,4.0,-85,10,1533584792.96073
9894,24.0,13,3.0,10.0,4.0,-77,10,1533584792.96073
9895,24.0,32,3.0,10.0,4.0,-87,9,1533584792.96073
9896,24.0,10,3.0,10.0,4.0,-90,6,1533584792.96073
9897,24.0,22,3.0,10.0,4.0,-55,10,1533584792.96073
9898,24.0,25,3.0,10.0,4.0,-99,5,1533584792.96073
9899,24.0,3,3.0,10.0,4.0,-77,10,1533584792.96073
9900,24.0,28,3.0,10.0,4.0,-67,10,1533584792.96073
9901,24.0,15,3.0,10.0,4.0,-91,8,1533584792.96073
9902,24.0,33,3.0,10.0,4.0,-90,9,1533584792.96073
9903,24.0,4,3.0,10.0,4.0,-98,0,1533584792.96073
9904,24.0,8,3.0,10.0,4.0,-101,-4,1533584792.96073
9905,24.0,1,3.0,10.0,4.0,-104,-5,1533584792.96073
9906,24.0,20,3.0,10.0,4.0,-89,9,1533584792.96073
9907,24.0,,3.0,22.0,4.0,,,1533584793.650427
9908,24.0,23,3.0,22.0,4.0,-44,10,1533584793.650427
9909,24.0,26,3.0,22.0,4.0,-72,10,1533584793.650427
9910,24.0,13,3.0,22.0,4.0,-63,11,1533584793.650427
9911,24.0,32,3.0,22.0,4.0,-74,10,1533584793.650427
9912,24.0,10,3.0,22.0,4.0,-78,10,1533584793.650427
9913,24.0,22,3.0,22.0,4.0,-43,10,1533584793.650427
9914,24.0,25,3.0,22.0,4.0,-87,10,1533584793.650427
9915,24.0,3,3.0,22.0,4.0,-64,10,1533584793.650427
9916,24.0,28,3.0,22.0,4.0,-55,10,1533584793.650427
9917,24.0,15,3.0,22.0,4.0,-78,10,1533584793.650427
9918,24.0,33,3.0,22.0,4.0,-78,10,1533584793.650427
9919,24.0,4,3.0,22.0,4.0,-87,9,1533584793.650427
9920,24.0,8,3.0,22.0,4.0,-91,6,1533584793.650427
9921,24.0,1,3.0,22.0,4.0,-95,7,1533584793.650427
9922,24.0,20,3.0,22.0,4.0,-76,10,1533584793.650427
9923,24.0,,5.0,0.0,4.0,,,1533584794.331372
9924,24.0,23,5.0,0.0,4.0,-65,12,1533584794.331372
9925,24.0,26,5.0,0.0,4.0,-94,9,1533584794.331372
9926,24.0,13,5.0,0.0,4.0,-86,11,1533584794.331372
9927,24.0,32,5.0,0.0,4.0,-95,2,1533584794.331372
9928,24.0,10,5.0,0.0,4.0,-96,-3,1533584794.331372
9929,24.0,22,5.0,0.0,4.0,-64,12,1533584794.331372
9930,24.0,25,5.0,0.0,4.0,-105,-4,1533584794.331372
9931,24.0,3,5.0,0.0,4.0,-87,11,1533584794.331372
9932,24.0,28,5.0,0.0,4.0,-77,12,1533584794.331372
