sample,time,window,precision,modulation,band,preamble,offset_1,offset_2,valid
7810,00:00.0,1,1.00E-05,3,47,10,1056924,2180573,False
7811,00:00.0,0.04,4.00E-05,8,19,7,4731,13570,True
7812,00:00.0,0.04,4.00E-05,9,17,7,549,5433,False
7813,00:00.0,0.04,4.00E-05,7,41,6,39775,90014,True
7814,00:00.0,0.04,4.00E-05,7,45,4,31779,67256,True
7815,00:00.0,0.04,4.00E-05,9,8,12,955,2342,True
7816,00:00.0,0.1,1.00E-05,6,20,10,123335,271440,True
7817,00:00.0,0.1,1.00E-05,6,27,4,62887,125815,True
7818,00:00.0,0.04,4.00E-05,8,21,12,12173,25148,False
7819,00:00.0,0.1,1.00E-05,5,0,5,65871,191522,True
7820,00:00.0,2,2.00E-05,1,9,9,1940910,6232361,True
7821,00:00.0,0.4,4.00E-05,3,37,10,732062,1590453,True
7822,00:00.0,0.04,4.00E-05,7,17,5,35983,73035,True
7823,00:00.0,1,1.00E-05,2,44,10,645179,2407554,True
7824,00:00.0,0.2,2.00E-05,4,42,9,139967,410221,True
7825,00:00.0,0.04,4.00E-05,8,0,9,857,5403,True
7826,00:00.0,0.2,2.00E-05,5,32,10,220475,468613,False
7827,00:00.0,0.1,1.00E-05,5,35,7,115847,322452,True
7828,00:00.0,2,2.00E-05,0,6,5,3205573,7168461,True
7829,00:00.0,4,4.00E-05,0,24,11,7976217,17460859,False
7830,00:00.0,0.2,2.00E-05,3,51,5,384298,787588,True
7831,00:00.0,0.1,1.00E-05,7,31,9,64836,130276,False
7832,00:00.0,0.1,1.00E-05,7,25,11,69193,154631,False
7833,00:00.0,2,2.00E-05,1,43,10,2811309,5918530,True
7834,00:00.0,0.1,1.00E-05,5,3,3,134379,272251,True
7835,00:00.0,0.1,1.00E-05,7,34,12,61081,144805,True
7836,00:00.0,0.04,4.00E-05,8,37,6,7185,14627,True
7837,00:00.0,0.04,4.00E-05,8,40,5,3464,7992,True
7838,00:00.0,0.1,1.00E-05,5,51,5,175493,351959,False
7839,00:00.0,2,2.00E-05,0,7,4,4385232,8987557,True
7840,00:00.0,0.04,4.00E-05,7,6,6,40824,87760,True
7841,00:00.0,0.04,4.00E-05,8,20,3,2183,5185,True
7842,00:00.0,0.4,4.00E-05,2,46,6,801240,1857409,True
7843,00:00.0,0.1,1.00E-05,7,31,9,42272,114873,True
7844,00:00.0,0.4,4.00E-05,3,41,4,425566,947977,True
7845,00:00.0,0.04,4.00E-05,8,15,11,1109,13181,True
7846,00:00.0,0.2,2.00E-05,5,7,11,168679,417576,True
7847,00:00.0,0.2,2.00E-05,5,40,12,279158,568048,False
7848,00:00.0,0.04,4.00E-05,9,44,2,382,1808,False
7849,00:00.0,0.04,4.00E-05,8,44,12,3660,10826,True
7850,00:00.0,0.04,4.00E-05,9,8,5,1437,4086,True
7851,00:00.0,0.1,1.00E-05,6,43,4,82443,183457,True
7852,00:00.0,0.2,2.00E-05,4,0,8,194560,594681,True
7853,00:00.0,0.1,1.00E-05,7,14,9,58334,119205,True
7854,00:00.0,0.04,4.00E-05,8,6,11,13046,26114,False
7855,00:00.0,0.04,4.00E-05,9,19,5,3743,7513,True
7856,00:00.0,0.4,4.00E-05,3,19,6,498139,1191554,True
7857,00:00.0,1,1.00E-05,2,50,4,1179585,2438261,True
7858,00:00.0,0.4,4.00E-05,3,34,9,290306,1165409,True
7859,00:00.0,0.1,1.00E-05,5,12,4,46461,207146,False
7860,00:00.0,0.1,1.00E-05,5,34,8,118011,317864,True
7861,00:00.0,0.04,4.00E-05,8,12,5,5958,12035,True
7862,00:00.0,0.04,4.00E-05,7,8,4,45497,96548,True
7863,00:00.0,1,1.00E-05,2,35,10,1215297,2677000,True
7864,00:00.0,0.1,1.00E-05,6,17,5,20508,108202,True
7865,00:00.0,0.2,2.00E-05,4,16,4,296658,600500,True
7866,00:00.0,0.04,4.00E-05,9,47,11,7655,16242,False
7867,00:00.0,0.04,4.00E-05,9,5,2,251,1467,False
7868,00:00.0,0.1,1.00E-05,5,30,10,38489,227170,False
7869,00:00.0,0.04,4.00E-05,9,51,8,4751,10113,True
7870,00:00.0,0.04,4.00E-05,7,25,12,10807,49821,False
7871,00:00.0,0.1,1.00E-05,6,49,8,108666,234798,True
7872,00:00.0,1,1.00E-05,2,49,6,1081039,2558290,True
7873,00:00.0,2,2.00E-05,0,27,6,3798224,8655892,True
7874,00:00.0,0.04,4.00E-05,9,40,10,538,5656,False
7875,00:00.0,2,2.00E-05,1,29,9,3403283,7456494,False
7876,00:00.0,0.04,4.00E-05,8,16,6,224,7660,True
7877,00:00.0,0.1,1.00E-05,6,39,5,70445,145048,True
7878,00:00.0,1,1.00E-05,1,8,4,2586888,5270983,False
7879,00:00.0,0.04,4.00E-05,8,45,3,1419,3106,True
7880,00:00.0,0.04,4.00E-05,9,21,12,4009,12237,True
7881,00:00.0,2,2.00E-05,0,37,11,450963,8749874,False
7882,00:00.0,0.2,2.00E-05,4,11,10,409332,914891,True
7883,00:00.0,0.4,4.00E-05,3,12,4,627228,1279312,False
7884,00:00.0,1,1.00E-05,1,9,11,243815,1766546,False
7885,00:00.0,2,2.00E-05,0,2,5,5187150,10529711,False
7886,00:00.0,0.1,1.00E-05,4,35,9,83868,207455,False
7887,00:00.0,0.1,1.00E-05,6,0,11,156185,330754,False
7888,00:00.0,2,2.00E-05,1,9,6,2671896,5631293,True
7889,00:00.0,0.04,4.00E-05,9,26,5,1189,3690,True
7890,00:00.0,0.04,4.00E-05,9,25,12,5183,13053,True
7891,00:00.0,0.1,1.00E-05,6,4,9,106644,233446,True
7892,00:00.0,0.04,4.00E-05,8,22,8,7769,16507,True
7893,00:00.0,0.4,4.00E-05,3,33,3,567430,1144913,True
7894,00:00.0,0.2,2.00E-05,4,41,4,252309,537805,True
7895,00:00.0,0.2,2.00E-05,5,9,12,227043,508580,False
7896,00:00.0,2,2.00E-05,0,43,4,2744891,5505961,True
7897,00:00.0,0.04,4.00E-05,9,24,6,815,5564,True
7898,00:00.0,0.04,4.00E-05,9,25,9,6929,13976,False
7899,00:00.0,1,1.00E-05,0,43,5,1243255,4090583,False
7900,00:00.0,0.1,1.00E-05,5,12,4,136420,303221,True
7901,00:00.0,1,1.00E-05,1,4,6,2248087,4641019,True
7902,00:00.0,0.04,4.00E-05,8,29,3,1711,5476,True
7903,00:00.0,0.04,4.00E-05,8,49,6,5855,13522,True
7904,00:00.0,0.1,1.00E-05,7,37,12,31802,97876,True
7905,00:00.0,0.1,1.00E-05,5,26,8,166210,401525,True
7906,00:00.0,0.1,1.00E-05,6,34,9,124931,268100,True
7907,00:00.0,1,1.00E-05,2,20,12,271065,1716143,False
7908,00:00.0,0.1,1.00E-05,6,20,9,105877,238859,True
7909,00:00.0,0.2,2.00E-05,4,32,6,259929,524106,True
7910,00:00.0,2,2.00E-05,1,14,9,3512367,7635610,False
7911,00:00.0,0.2,2.00E-05,3,18,7,54962,632656,False
7912,00:00.0,0.04,4.00E-05,9,11,7,4599,9695,True
7913,00:00.0,0.2,2.00E-05,3,17,3,56877,324643,False
7914,00:00.0,2,2.00E-05,0,5,5,4437534,10439468,True
7915,00:00.0,0.1,1.00E-05,5,49,6,69641,177547,True
7916,00:00.0,0.04,4.00E-05,7,46,7,31397,75711,True
7917,00:00.0,2,2.00E-05,1,37,11,2342213,7065196,True
7918,00:00.0,0.1,1.00E-05,6,51,3,30620,90609,True
7919,00:00.0,0.4,4.00E-05,3,25,5,414586,1143638,True
7920,00:00.0,1,1.00E-05,1,45,8,934934,2109698,False
7921,00:00.0,0.4,4.00E-05,3,3,6,765486,1573771,False
7922,00:00.0,0.1,1.00E-05,7,36,6,59154,121104,False
7923,00:00.0,0.1,1.00E-05,6,1,5,44460,104073,True
7924,00:00.0,0.1,1.00E-05,6,25,3,35811,105971,True
7925,00:00.0,0.4,4.00E-05,3,6,5,718876,1439765,False
7926,00:00.0,4,4.00E-05,0,2,5,5144594,10826579,False
7927,00:00.0,0.1,1.00E-05,5,0,6,57663,255769,True
7928,00:00.0,0.1,1.00E-05,6,31,10,153239,312388,False
7929,00:00.0,0.1,1.00E-05,6,45,5,63902,136462,True
7930,00:00.0,2,2.00E-05,1,51,12,2007779,5732218,True
7931,00:00.0,0.1,1.00E-05,6,18,11,155832,320001,False
7932,00:00.0,0.2,2.00E-05,5,50,10,174916,461125,True
7933,00:00.0,0.2,2.00E-05,4,17,7,87707,435057,False
7934,00:00.0,1,1.00E-05,3,37,11,1223539,2448174,False
7935,00:00.0,0.1,1.00E-05,6,12,6,118381,237473,False
7936,00:00.0,0.04,4.00E-05,9,25,3,2337,4676,True
7937,00:00.0,0.1,1.00E-05,6,41,5,24384,90834,True
7938,00:00.0,0.4,4.00E-05,3,50,7,686325,1475962,True
7939,00:00.0,0.04,4.00E-05,7,35,10,25853,66316,True
7940,00:00.0,0.4,4.00E-05,3,41,10,868718,1762227,False
7941,00:00.0,0.1,1.00E-05,6,34,5,87749,188539,True
7942,00:00.0,0.2,2.00E-05,5,39,9,248052,499716,False
7943,00:00.0,0.2,2.00E-05,4,43,5,228374,545442,True
7944,00:00.0,0.1,1.00E-05,5,2,10,149466,325679,True
7945,00:00.0,0.1,1.00E-05,4,21,3,1755,292573,False
7946,00:00.0,0.4,4.00E-05,3,17,5,457833,1068024,True
7947,00:00.0,2,2.00E-05,1,1,11,4949338,9942785,False
7948,00:00.0,0.4,4.00E-05,2,29,6,372070,821529,False
7949,00:00.0,0.2,2.00E-05,3,10,7,1396,324189,False
7950,00:00.0,1,1.00E-05,2,32,9,730291,2795289,True
7951,00:00.0,0.04,4.00E-05,8,9,11,4785,18047,True
7952,00:00.0,1,1.00E-05,2,26,6,1408454,2926962,False
7953,00:00.0,0.4,4.00E-05,3,4,8,446448,1043955,True
7954,00:00.0,0.1,1.00E-05,6,11,5,81817,178028,True
7955,00:00.0,1,1.00E-05,2,27,10,1207632,2759370,True
7956,00:00.0,0.04,4.00E-05,9,18,3,948,1996,True
7957,00:00.0,0.4,4.00E-05,3,49,8,304740,1072272,True
7958,00:00.0,0.1,1.00E-05,6,31,5,39637,150095,True
7959,00:00.0,2,2.00E-05,1,23,11,3282382,8049730,True
7960,00:00.0,0.2,2.00E-05,4,19,8,218557,674708,True
7961,00:00.0,2,2.00E-05,0,29,10,3754438,7663912,True
7962,00:00.0,0.2,2.00E-05,4,18,7,253826,519633,True
7963,00:00.0,0.4,4.00E-05,3,5,8,199976,802707,False
7964,00:00.0,0.04,4.00E-05,7,30,3,34346,76686,True
7965,00:00.0,2,2.00E-05,0,5,3,2646942,6356559,False
7966,00:00.0,0.1,1.00E-05,5,7,6,195238,391737,False
7967,00:00.0,0.1,1.00E-05,6,31,8,134690,276007,False
7968,00:00.0,1,1.00E-05,2,46,7,1500762,3249753,False
7969,00:00.0,0.1,1.00E-05,6,36,8,64194,160604,True
7970,00:00.0,0.2,2.00E-05,4,26,6,255884,545644,True
7971,00:00.0,0.4,4.00E-05,3,12,9,829766,1725105,False
7972,00:00.0,1,1.00E-05,1,31,4,786870,2893000,False
7973,00:00.0,1,1.00E-05,1,45,5,1681085,3449098,True
7974,00:00.0,0.4,4.00E-05,4,18,8,501296,1002634,False
7975,00:00.0,0.04,4.00E-05,9,1,5,3829,7812,True
7976,00:00.0,0.2,2.00E-05,5,14,11,235636,479055,False
7977,00:00.0,0.2,2.00E-05,4,39,7,53806,415117,False
7978,00:00.0,1,1.00E-05,1,48,3,1008216,2403772,True
7979,00:00.0,4,4.00E-05,0,6,10,2148730,11274251,True
7980,00:00.0,2,2.00E-05,0,19,7,308180,7613808,False
7981,00:00.0,4,4.00E-05,0,32,7,5671287,11994646,True
7982,00:00.0,4,4.00E-05,0,23,11,2265097,10002122,True
7983,00:00.0,0.04,4.00E-05,9,17,11,498,9071,False
7984,00:00.0,0.2,2.00E-05,4,38,12,408267,849428,True
7985,00:00.0,1,1.00E-05,2,36,12,575374,1599165,True
7986,00:00.0,0.04,4.00E-05,9,51,5,743,2364,False
7987,00:00.0,1,1.00E-05,1,5,5,1394229,3438624,True
7988,00:00.0,1,1.00E-05,2,7,12,2078964,4255142,False
7989,00:00.0,2,2.00E-05,0,41,3,4536498,9192540,False
7990,00:00.0,0.1,1.00E-05,4,41,4,131034,394796,True
7991,00:00.0,0.2,2.00E-05,4,6,8,76038,577490,False
7992,00:00.0,2,2.00E-05,1,47,12,4559990,9721177,False
7993,00:00.0,0.4,4.00E-05,2,30,4,425619,1440312,False
7994,00:00.0,0.04,4.00E-05,8,15,5,67,1684,False
7995,00:00.0,0.04,4.00E-05,9,51,9,6162,13159,False
7996,00:00.0,0.04,4.00E-05,7,7,5,39668,90242,True
7997,00:00.0,0.04,4.00E-05,9,35,4,2269,4711,True
7998,00:00.0,0.2,2.00E-05,4,22,4,247484,532549,True
7999,00:00.0,1,1.00E-05,0,20,5,734030,1549060,False
8000,00:00.0,0.2,2.00E-05,5,47,9,206825,472402,False
8001,00:00.0,0.04,4.00E-05,8,47,4,3450,8289,True
8002,00:00.0,2,2.00E-05,0,42,11,1374418,5816620,False
8003,00:00.0,0.4,4.00E-05,2,0,10,232326,1464193,False
8004,00:00.0,0.4,4.00E-05,4,42,9,530806,1073161,False
8005,00:00.0,0.04,4.00E-05,8,28,8,591,9714,True
8006,00:00.0,0.04,4.00E-05,8,29,10,2249,13377,True
8007,00:00.0,0.04,4.00E-05,9,23,8,4497,10505,True
8008,00:00.0,1,1.00E-05,1,3,8,297448,1972636,False
8009,00:00.0,0.04,4.00E-05,9,28,3,1314,3596,True
8010,00:00.0,0.2,2.00E-05,4,49,12,136172,534482,True
8011,00:00.0,1,1.00E-05,1,30,4,958852,2731207,True
8012,00:00.0,4,4.00E-05,0,42,9,7481496,16152612,False
8013,00:00.0,0.1,1.00E-05,5,27,6,114841,238360,True
8014,00:00.0,0.1,1.00E-05,7,25,10,47182,97415,True
8015,00:00.0,0.1,1.00E-05,6,14,11,77607,206113,True
8016,00:00.0,0.2,2.00E-05,4,35,6,182439,492907,True
8017,00:00.0,0.2,2.00E-05,3,41,5,93617,628483,False
8018,00:00.0,0.2,2.00E-05,4,7,9,313533,763252,True
8019,00:00.0,1,1.00E-05,1,49,4,2273525,4920226,True
8020,00:00.0,0.1,1.00E-05,6,44,4,32353,115495,True
8021,00:00.0,0.4,4.00E-05,2,27,6,293536,703222,False
8022,00:00.0,0.1,1.00E-05,6,32,3,69752,163472,True
8023,00:00.0,0.1,1.00E-05,6,37,7,69765,165912,True
8024,00:00.0,0.4,4.00E-05,3,17,12,456456,1644462,True
8025,00:00.0,0.1,1.00E-05,6,7,11,164959,333465,False
8026,00:00.0,0.1,1.00E-05,7,17,12,82087,165604,False
8027,00:00.0,2,2.00E-05,1,48,7,2051989,5153102,True
8028,00:00.0,1,1.00E-05,1,30,8,340035,2785523,False
8029,00:00.0,0.4,4.00E-05,2,31,7,140820,1746376,False
8030,00:00.0,0.1,1.00E-05,6,40,11,16275,172981,False
8031,00:00.0,0.04,4.00E-05,8,6,5,3460,7789,True
8032,00:00.0,0.04,4.00E-05,9,11,9,5245,10994,True
8033,00:00.0,2,2.00E-05,0,44,8,119028,7148945,False
8034,00:00.0,0.1,1.00E-05,7,3,10,58452,129306,True
8035,00:00.0,0.1,1.00E-05,6,27,6,71877,147789,True
8036,00:00.0,4,4.00E-05,0,21,11,9508249,19181255,False
8037,00:00.0,0.2,2.00E-05,3,48,5,12917,436836,False
8038,00:00.0,0.04,4.00E-05,8,6,6,457,3784,False
8039,00:00.0,0.04,4.00E-05,8,27,2,2552,5104,True
8040,00:00.0,0.1,1.00E-05,5,8,5,57618,216058,False
8041,00:00.0,4,4.00E-05,0,26,12,4002282,10855038,True
8042,00:00.0,0.1,1.00E-05,7,31,12,58568,135808,True
8043,00:00.0,0.1,1.00E-05,6,42,5,22568,76568,True
8044,00:00.0,0.1,1.00E-05,6,9,9,71476,210523,True
8045,00:00.0,0.1,1.00E-05,5,46,6,25800,94386,False
8046,00:00.0,0.1,1.00E-05,5,50,7,199792,407356,False
8047,00:00.0,0.4,4.00E-05,4,43,12,322727,962300,True
8048,00:00.0,2,2.00E-05,0,25,6,3723201,8626103,True
8049,00:00.0,0.2,2.00E-05,3,33,8,26714,245119,True
8050,00:00.0,0.4,4.00E-05,3,46,12,591605,1313453,True
8051,00:00.0,2,2.00E-05,0,14,5,2593569,7738508,True
8052,00:00.0,0.04,4.00E-05,8,25,11,4010,8862,True
8053,00:00.0,0.2,2.00E-05,4,30,6,405472,819828,False
8054,00:00.0,0.1,1.00E-05,6,7,4,100183,201733,True
8055,00:00.0,0.2,2.00E-05,4,27,7,20196,409381,False
8056,00:00.0,0.04,4.00E-05,9,32,6,1239,3751,True
8057,00:00.0,0.4,4.00E-05,4,27,10,474334,964013,False
8058,00:00.0,0.4,4.00E-05,3,36,12,346491,1414803,True
8059,00:00.0,0.04,4.00E-05,9,12,12,2673,11921,True
8060,00:00.0,1,1.00E-05,2,37,8,1202301,2567822,True
8061,00:00.0,0.04,4.00E-05,9,17,11,2692,8991,True
8062,00:00.0,0.2,2.00E-05,5,25,8,198352,448415,False
8063,00:00.0,0.04,4.00E-05,7,1,3,1448,9509,True
8064,00:00.0,4,4.00E-05,0,11,8,7886730,15820048,False
8065,00:00.0,0.04,4.00E-05,8,12,11,3035,6645,True
8066,00:00.0,0.04,4.00E-05,8,9,12,4001,12150,True
8067,00:00.0,0.2,2.00E-05,4,9,8,154829,528375,True
8068,00:00.0,0.04,4.00E-05,7,39,3,30391,71362,True
8069,00:00.0,0.4,4.00E-05,3,30,6,607778,1253806,True
8070,00:00.0,0.1,1.00E-05,6,18,3,28290,117748,True
8071,00:00.0,0.1,1.00E-05,6,36,10,56692,213914,True
8072,00:00.0,0.1,1.00E-05,5,35,9,21099,42777,False
8073,00:00.0,0.4,4.00E-05,2,37,5,108255,1112954,False
8074,00:00.0,1,1.00E-05,0,46,3,1641866,3974192,False
8075,00:00.0,0.2,2.00E-05,4,49,12,157689,730013,True
8076,00:00.0,0.04,4.00E-05,7,40,9,18256,65000,True
8077,00:00.0,0.1,1.00E-05,6,49,3,65622,159234,True
8078,00:00.0,0.04,4.00E-05,7,40,3,7631,28188,True
8079,00:00.0,2,2.00E-05,0,14,10,3019428,8965986,True
8080,00:00.0,0.1,1.00E-05,6,20,4,44758,128259,True
8081,00:00.0,0.04,4.00E-05,7,24,7,25362,53100,True
8082,00:00.0,0.2,2.00E-05,3,50,4,57364,277773,False
8083,00:00.0,0.2,2.00E-05,3,27,3,342517,834599,True
8084,00:00.0,2,2.00E-05,0,18,9,2406104,6677530,True
8085,00:00.0,0.1,1.00E-05,6,28,4,74765,155548,True
8086,00:00.0,0.1,1.00E-05,7,7,9,47833,125269,True
8087,00:00.0,1,1.00E-05,2,7,7,1306330,2805538,True
8088,00:00.0,0.4,4.00E-05,3,20,6,521350,1160171,True
8089,00:00.0,2,2.00E-05,0,13,6,3097165,7049833,True
8090,00:00.0,1,1.00E-05,1,2,4,1945389,4091421,True
8091,00:00.0,0.04,4.00E-05,8,15,4,3708,8366,True
8092,00:00.0,0.2,2.00E-05,4,49,7,150112,410060,True
8093,00:00.0,0.2,2.00E-05,4,39,6,208555,481091,True
8094,00:00.0,1,1.00E-05,2,25,11,1009597,2602823,True
8095,00:00.0,0.04,4.00E-05,9,7,6,348,4846,False
8096,00:00.0,0.04,4.00E-05,8,50,8,3430,7403,True
8097,00:00.0,0.1,1.00E-05,5,50,6,122369,265586,True
8098,00:00.0,2,2.00E-05,1,44,9,3874690,8135093,False
8099,00:00.0,1,1.00E-05,2,2,7,1088558,2295357,True
8100,00:00.0,0.04,4.00E-05,8,35,6,5714,11902,True
8101,00:00.0,0.2,2.00E-05,4,37,7,399320,810574,False
8102,00:00.0,0.1,1.00E-05,6,21,3,5783,81001,True
8103,00:00.0,0.2,2.00E-05,4,49,4,153802,400050,True
8104,00:00.0,0.04,4.00E-05,9,5,8,1409,5370,True
8105,00:00.0,0.4,4.00E-05,3,46,9,696997,1675372,True
8106,00:00.0,0.2,2.00E-05,5,27,7,221774,445047,False
8107,00:00.0,4,4.00E-05,0,7,5,5970870,12029718,False
8108,00:00.0,0.2,2.00E-05,4,43,6,67608,443825,False
8109,00:00.0,0.04,4.00E-05,8,28,8,7895,16813,True
8110,00:00.0,0.1,1.00E-05,4,29,3,134400,300806,False
8111,00:00.0,0.04,4.00E-05,9,45,6,4047,8416,True
8112,00:00.0,4,4.00E-05,0,36,12,7890639,17175592,False
8113,00:00.0,0.4,4.00E-05,3,12,9,389464,966327,True
8114,00:00.0,0.04,4.00E-05,7,32,5,33721,67725,True
8115,00:00.0,0.04,4.00E-05,9,12,8,1710,6678,True
8116,00:00.0,2,2.00E-05,1,41,10,4498011,9152472,False
8117,00:00.0,1,1.00E-05,1,45,8,45824,1971509,False
8118,00:00.0,0.1,1.00E-05,6,43,10,124332,285554,True
8119,00:00.0,0.4,4.00E-05,3,0,7,285866,849386,True
8120,00:00.0,0.04,4.00E-05,7,23,7,8270,29306,False
8121,00:00.0,4,4.00E-05,0,27,11,9472666,19132311,False
8122,00:00.0,0.1,1.00E-05,6,12,7,26883,104557,True
8123,00:00.0,2,2.00E-05,0,2,3,2417033,5457770,True
8124,00:00.0,1,1.00E-05,1,6,5,278661,1897386,False
8125,00:00.0,0.04,4.00E-05,8,22,5,5543,11285,True
8126,00:00.0,0.1,1.00E-05,5,36,11,90298,296654,True
8127,00:00.0,0.2,2.00E-05,3,2,3,283160,774701,True
8128,00:00.0,0.1,1.00E-05,5,38,8,146938,366982,True
8129,00:00.0,2,2.00E-05,1,14,12,2340882,7568107,True
8130,00:00.0,1,1.00E-05,2,13,12,2139562,4664290,False
8131,00:00.0,0.1,1.00E-05,7,19,9,76553,154300,False
8132,00:00.0,0.1,1.00E-05,5,10,10,16162,99080,False
8133,00:00.0,0.04,4.00E-05,8,1,2,1105,2622,True
8134,00:00.0,0.2,2.00E-05,4,27,7,349851,743717,True
8135,00:00.0,0.04,4.00E-05,9,51,5,1303,4643,True
8136,00:00.0,0.04,4.00E-05,7,43,11,10288,45777,False
8137,00:00.0,0.1,1.00E-05,7,24,6,55554,111727,True
8138,00:00.0,0.04,4.00E-05,8,3,12,3115,16125,True
8139,00:00.0,0.1,1.00E-05,5,22,5,114733,246281,True
8140,00:00.0,0.04,4.00E-05,7,32,8,15137,52032,True
8141,00:00.0,0.04,4.00E-05,9,34,11,3778,10626,True
8142,00:00.0,1,1.00E-05,1,42,3,2087043,4277791,True
8143,00:00.0,0.04,4.00E-05,9,35,3,1591,3381,True
8144,00:00.0,1,1.00E-05,1,10,4,2658099,5336015,False
8145,00:00.0,2,2.00E-05,1,46,11,3440034,7522001,False
8146,00:00.0,0.04,4.00E-05,9,29,2,1347,2900,True
8147,00:00.0,1,1.00E-05,2,6,6,1639130,3302655,False
8148,00:00.0,0.1,1.00E-05,7,38,8,48658,112207,True
8149,00:00.0,1,1.00E-05,2,20,7,1483175,3128257,False
8150,00:00.0,0.04,4.00E-05,8,36,6,6867,13938,True
8151,00:00.0,4,4.00E-05,0,6,12,9748370,19730671,False
8152,00:00.0,0.04,4.00E-05,8,35,2,2458,5014,True
8153,00:00.0,1,1.00E-05,1,22,4,2112798,4319996,True
8154,00:00.0,2,2.00E-05,0,13,7,3308404,8333574,True
8155,00:00.0,0.2,2.00E-05,4,11,10,201190,668535,True
8156,00:00.0,0.04,4.00E-05,7,16,6,30181,75137,True
8157,00:00.0,0.04,4.00E-05,7,19,12,8508,17052,False
8158,00:00.0,1,1.00E-05,2,25,9,167727,2166937,False
8159,00:00.0,1,1.00E-05,0,13,5,41110,3736555,False
8160,00:00.0,0.2,2.00E-05,4,17,8,246910,734655,True
8161,00:00.0,0.04,4.00E-05,9,49,9,5296,10615,True
8162,00:00.0,0.04,4.00E-05,9,25,4,2142,4772,True
8163,00:00.0,0.04,4.00E-05,9,44,7,4785,9635,False
8164,00:00.0,0.2,2.00E-05,5,50,12,231958,517080,False
8165,00:00.0,0.1,1.00E-05,7,23,8,30515,95719,True
8166,00:00.0,1,1.00E-05,1,17,6,349561,1699507,False
8167,00:00.0,0.4,4.00E-05,2,41,6,208091,874191,False
8168,00:00.0,1,1.00E-05,1,50,5,2308658,4958315,True
8169,00:00.0,2,2.00E-05,1,29,8,2900857,6183560,True
8170,00:00.0,2,2.00E-05,1,12,11,2731341,5467955,True
8171,00:00.0,1,1.00E-05,2,37,4,1174856,2501451,True
8172,00:00.0,0.4,4.00E-05,2,41,12,539211,1086375,True
8173,00:00.0,0.04,4.00E-05,9,2,2,1497,2994,True
8174,00:00.0,0.1,1.00E-05,7,3,7,47909,115360,True
8175,00:00.0,0.4,4.00E-05,3,14,10,657418,1600164,True
8176,00:00.0,0.2,2.00E-05,4,12,7,336093,716814,True
8177,00:00.0,2,2.00E-05,1,20,11,2305494,5435973,True
8178,00:00.0,0.04,4.00E-05,8,36,8,4576,9503,True
8179,00:00.0,0.04,4.00E-05,9,45,3,878,2052,True
8180,00:00.0,0.04,4.00E-05,9,1,5,18,785,False
8181,00:00.0,0.4,4.00E-05,4,2,10,471761,985478,False
8182,00:00.0,0.1,1.00E-05,7,28,11,85576,171493,False
8183,00:00.0,0.04,4.00E-05,9,43,9,3595,7779,True
8184,00:00.0,0.04,4.00E-05,7,25,3,43767,90697,True
8185,00:00.0,0.1,1.00E-05,5,8,5,160088,327636,True
8186,00:00.0,0.2,2.00E-05,3,51,5,130445,409653,False
8187,00:00.0,2,2.00E-05,1,14,9,4021508,8244347,False
8188,00:00.0,2,2.00E-05,0,44,9,502852,6842963,False
8189,00:00.0,0.1,1.00E-05,6,10,3,69896,144659,True
8190,00:00.0,0.4,4.00E-05,2,11,3,267542,846314,False
8191,00:00.0,0.4,4.00E-05,3,17,12,395694,1671401,True
8192,00:00.0,1,1.00E-05,1,26,9,171164,3134212,False
8193,00:00.0,0.04,4.00E-05,7,22,7,43483,90952,True
8194,00:00.0,0.1,1.00E-05,6,38,4,71824,172966,True
8195,00:00.0,0.04,4.00E-05,9,23,7,4362,9578,True
8196,00:00.0,0.04,4.00E-05,7,5,4,14748,49111,True
8197,00:00.0,2,2.00E-05,1,21,9,2757272,5547433,True
8198,00:00.0,0.4,4.00E-05,4,8,9,497160,1019377,False
8199,00:00.0,1,1.00E-05,2,36,9,2030403,4092925,False
8200,00:00.0,0.04,4.00E-05,8,9,3,3417,6986,True
8201,00:00.0,1,1.00E-05,2,31,12,1873431,4487034,False
8202,00:00.0,0.1,1.00E-05,7,18,10,49006,129611,True
8203,00:00.0,0.2,2.00E-05,3,26,5,382498,804104,True
8204,00:00.0,0.4,4.00E-05,4,4,12,575902,1204207,False
8205,00:00.0,0.1,1.00E-05,4,43,3,189035,394150,True
8206,00:00.0,0.04,4.00E-05,8,41,10,10293,21160,False
8207,00:00.0,0.1,1.00E-05,4,5,12,38110,254768,False
8208,00:00.0,0.2,2.00E-05,4,10,11,205673,556516,True
8209,00:00.0,0.04,4.00E-05,8,36,6,2057,7918,True
8210,00:00.0,0.1,1.00E-05,6,5,11,22951,56720,False
8211,00:00.0,0.04,4.00E-05,8,4,6,4751,11760,True
8212,00:00.0,0.04,4.00E-05,9,28,8,1414,5014,True
8213,00:00.0,0.04,4.00E-05,9,50,2,1193,2494,True
8214,00:00.0,0.04,4.00E-05,9,4,8,653,3872,False
8215,00:00.0,0.2,2.00E-05,5,46,12,239492,543940,False
8216,00:00.0,0.2,2.00E-05,4,19,3,258935,537053,True
8217,00:00.0,0.4,4.00E-05,4,19,12,401516,1017627,True
8218,00:00.0,0.04,4.00E-05,8,28,10,10343,22953,True
8219,00:00.0,0.2,2.00E-05,2,28,3,91719,434605,False
8220,00:00.0,0.04,4.00E-05,8,25,5,5156,10320,True
