sample,time,window,precision,modulation,band,cad2rf,cad2done,detected
703,2018-06-06 20:29:41.642666,0.01,1.000001000001e-08,5,38,8.497008497008497e-05,0.004775504775504776,True
704,2018-06-06 20:29:44.138285,0.04,4.000004000004e-08,3,1,8.5000085000085e-05,0.019205099205099205,False
705,2018-06-06 20:29:46.691544,0.02,2.000002000002e-08,4,33,8.502008502008503e-05,0.009543329543329544,True
706,2018-06-06 20:29:56.823991,0.2,4.0000008000001605e-08,0,31,8.504001700800342e-05,0.15885359177071837,True
707,2018-06-06 20:30:06.962961,0.1,2.0000004000000802e-08,1,24,8.496001699200341e-05,0.07847053569410715,True
708,2018-06-06 20:30:17.039012,0.2,4.0000008000001605e-08,0,26,8.500001700000341e-05,0.15885179177035838,False
709,2018-06-06 20:30:18.173255,0.004,4.000040000400004e-08,6,41,8.496084960849609e-05,0.0024223042230422306,False
710,2018-06-06 20:30:20.849846,0.04,4.000004000004e-08,3,34,8.492008492008493e-05,0.019205539205539208,False
711,2018-06-06 20:30:30.687369,0.1,2.0000004000000802e-08,2,32,8.496001699200341e-05,0.03878890775778156,False
712,2018-06-06 20:30:31.824998,0.004,4.000040000400004e-08,6,37,8.500085000850009e-05,0.0024236242362423626,True
713,2018-06-06 20:30:41.489090,0.2,4.0000008000001605e-08,0,28,8.49200169840034e-05,0.15885299177059836,True
714,2018-06-06 20:30:50.942593,0.1,2.0000004000000802e-08,2,9,8.500001700000341e-05,0.03878888775777756,True
715,2018-06-06 20:30:53.515804,0.04,4.000004000004e-08,3,29,8.496008496008496e-05,0.019205299205299207,False
716,2018-06-06 20:30:56.108130,0.01,1.000001000001e-08,5,21,8.494008494008495e-05,0.004775534775534776,True
717,2018-06-06 20:31:05.837433,0.1,2.0000004000000802e-08,1,44,8.502001700400341e-05,0.07846883569376714,False
718,2018-06-06 20:31:36.583182,0.02,2.000002000002e-08,4,5,,,True
719,2018-06-06 20:31:46.830615,0.1,2.0000004000000802e-08,2,31,8.49800169960034e-05,0.03878884775776956,False
720,2018-06-06 20:31:47.930980,0.004,4.000040000400004e-08,6,26,8.496084960849609e-05,0.0024220642206422066,False
721,2018-06-06 20:31:58.204076,0.2,4.0000008000001605e-08,0,7,8.504001700800342e-05,0.15885151177030238,False
722,2018-06-06 20:32:00.834049,0.04,4.000004000004e-08,3,29,8.5000085000085e-05,0.019206979206979207,True
723,2018-06-06 20:32:01.893983,0.002,2.000020000200002e-08,7,13,8.506085060850609e-05,0.0012626326263262633,False
724,2018-06-06 20:32:03.033326,0.004,4.000040000400004e-08,6,0,8.50808508085081e-05,0.0024227042270422708,True
725,2018-06-06 20:32:04.131754,0.002,2.000020000200002e-08,7,25,8.500085000850009e-05,0.0012628326283262833,False
726,2018-06-06 20:32:06.775656,0.01,1.000001000001e-08,5,43,8.501008501008502e-05,0.004774044774044774,False
727,2018-06-06 20:32:07.832384,0.002,2.000020000200002e-08,7,44,8.49808498084981e-05,0.0012625326253262533,False
728,2018-06-06 20:32:08.919197,0.002,2.000020000200002e-08,7,42,8.496084960849609e-05,0.0012627926279262793,False
729,2018-06-06 20:32:19.133248,0.1,2.0000004000000802e-08,2,9,8.494001698800341e-05,0.03879088775817756,True
730,2018-06-06 20:32:29.171414,0.1,2.0000004000000802e-08,2,42,8.502001700400341e-05,0.03879022775804555,True
731,2018-06-06 20:32:31.801634,0.02,2.000002000002e-08,4,25,8.496008496008496e-05,0.009543209543209544,True
732,2018-06-06 20:32:41.899753,0.1,2.0000004000000802e-08,1,24,8.500001700000341e-05,0.07846801569360315,False
733,2018-06-06 20:32:44.565283,0.01,1.000001000001e-08,5,13,8.4990084990085e-05,0.004775774775774776,True
734,2018-06-06 20:32:47.261544,0.02,2.000002000002e-08,4,48,8.502008502008503e-05,0.009542529542529543,True
735,2018-06-06 20:32:49.813649,0.02,2.000002000002e-08,4,39,8.504008504008504e-05,0.009543289543289544,True
736,2018-06-06 20:32:50.906408,0.004,4.000040000400004e-08,6,30,8.496084960849609e-05,0.0024222642226422266,False
737,2018-06-06 20:32:52.090263,0.002,2.000020000200002e-08,7,46,8.50208502085021e-05,0.0012625726257262573,False
738,2018-06-06 20:33:02.354321,0.2,4.0000008000001605e-08,0,47,8.500001700000341e-05,0.15885151177030238,False
739,2018-06-06 20:33:05.024646,0.04,4.000004000004e-08,3,43,8.5000085000085e-05,0.01920741920741921,True
740,2018-06-06 20:33:07.637713,0.02,2.000002000002e-08,4,43,8.498008498008498e-05,0.009543049543049544,True
741,2018-06-06 20:33:10.188932,0.01,1.000001000001e-08,5,3,8.503008503008504e-05,0.004774014774014774,False
742,2018-06-06 20:33:11.320132,0.004,4.000040000400004e-08,6,51,8.500085000850009e-05,0.002422824228242283,True
743,2018-06-06 20:33:14.024707,0.02,2.000002000002e-08,4,26,8.506008506008506e-05,0.009543129543129544,True
744,2018-06-06 20:33:15.135547,0.002,2.000020000200002e-08,7,1,8.496084960849609e-05,0.0012633526335263353,True
745,2018-06-06 20:33:25.094242,0.2,4.0000008000001605e-08,0,38,8.496001699200341e-05,0.15885351177070237,True
746,2018-06-06 20:33:26.200162,0.004,4.000040000400004e-08,6,9,8.500085000850009e-05,0.0024236642366423666,True
747,2018-06-06 20:33:36.307203,0.1,2.0000004000000802e-08,2,39,8.496001699200341e-05,0.03878910775782156,False
748,2018-06-06 20:33:38.975311,0.01,1.000001000001e-08,5,19,8.502008502008503e-05,0.004775614775614776,True
749,2018-06-06 20:33:41.724515,0.04,4.000004000004e-08,3,18,8.504008504008504e-05,0.019205139205139207,False
750,2018-06-06 20:33:44.419296,0.02,2.000002000002e-08,4,42,8.496008496008496e-05,0.009542949542949543,True
751,2018-06-06 20:33:54.280309,0.1,2.0000004000000802e-08,2,8,8.502001700400341e-05,0.038788647757729555,False
752,2018-06-06 20:33:55.379011,0.004,4.000040000400004e-08,6,26,8.496084960849609e-05,0.0024238642386423866,True
753,2018-06-06 20:33:56.538986,0.004,4.000040000400004e-08,6,45,8.500085000850009e-05,0.0024243842438424388,True
754,2018-06-06 20:33:59.345120,0.02,2.000002000002e-08,4,51,8.5000085000085e-05,0.009541749541749543,False
755,2018-06-06 20:34:09.177999,0.1,2.0000004000000802e-08,1,44,8.49800169960034e-05,0.07847029569405915,True
756,2018-06-06 20:34:10.277436,0.004,4.000040000400004e-08,6,33,8.504085040850409e-05,0.0024220642206422066,False
757,2018-06-06 20:34:20.497192,0.2,4.0000008000001605e-08,0,19,8.500001700000341e-05,0.15885147177029438,False
758,2018-06-06 20:34:30.688529,0.1,2.0000004000000802e-08,1,19,8.49800169960034e-05,0.07846825569365115,False
759,2018-06-06 20:34:40.556050,0.1,2.0000004000000802e-08,2,6,8.506001701200341e-05,0.03879100775820156,True
760,2018-06-06 20:34:50.264539,0.1,2.0000004000000802e-08,1,34,8.49800169960034e-05,0.07846801569360315,False
761,2018-06-06 20:34:51.410138,0.002,2.000020000200002e-08,7,6,8.496084960849609e-05,0.0012620526205262053,False
762,2018-06-06 20:35:01.290675,0.1,2.0000004000000802e-08,2,22,8.502001700400341e-05,0.038788687757737556,False
763,2018-06-06 20:35:11.163686,0.1,2.0000004000000802e-08,1,33,8.496001699200341e-05,0.07846823569364715,False
764,2018-06-06 20:35:21.178405,0.1,2.0000004000000802e-08,2,47,8.500001700000341e-05,0.03878914775782956,False
765,2018-06-06 20:35:24.051603,0.01,1.000001000001e-08,5,50,8.501008501008502e-05,0.004775534775534776,True
766,2018-06-06 20:35:26.624106,0.04,4.000004000004e-08,3,41,8.496008496008496e-05,0.019206859206859207,True
767,2018-06-06 20:35:29.375989,0.02,2.000002000002e-08,4,26,8.502008502008503e-05,0.009541769541769543,True
768,2018-06-06 20:35:39.329668,0.2,4.0000008000001605e-08,0,26,8.500001700000341e-05,0.15885383177076637,True
769,2018-06-06 20:35:42.078327,0.02,2.000002000002e-08,4,41,8.504008504008504e-05,0.009542029542029543,False
770,2018-06-06 20:35:52.342326,0.1,2.0000004000000802e-08,2,46,8.500001700000341e-05,0.03878890775778156,False
771,2018-06-06 20:35:53.442976,0.004,4.000040000400004e-08,6,35,8.500085000850009e-05,0.0024220642206422066,False
772,2018-06-06 20:36:03.716660,0.2,4.0000008000001605e-08,0,25,8.500001700000341e-05,0.15885351177070237,True
773,2018-06-06 20:36:13.682846,0.1,2.0000004000000802e-08,2,50,8.49800169960034e-05,0.038790447758089555,True
774,2018-06-06 20:36:14.821899,0.004,4.000040000400004e-08,6,41,8.500085000850009e-05,0.0024223442234422347,False
775,2018-06-06 20:36:17.514472,0.04,4.000004000004e-08,3,24,8.496008496008496e-05,0.019205299205299207,False
776,2018-06-06 20:36:27.209071,0.1,2.0000004000000802e-08,1,29,8.496001699200341e-05,0.07846821569364315,False
777,2018-06-06 20:36:29.740619,0.04,4.000004000004e-08,3,32,8.496008496008496e-05,0.019205619205619206,False
778,2018-06-06 20:36:40.140356,0.2,4.0000008000001605e-08,0,51,8.504001700800342e-05,0.15885355177071037,True
779,2018-06-06 20:36:41.238686,0.002,2.000020000200002e-08,7,51,8.496084960849609e-05,0.0012622526225262254,False
780,2018-06-06 20:36:43.733356,0.04,4.000004000004e-08,3,18,8.5000085000085e-05,0.019205099205099205,False
781,2018-06-06 20:36:46.235737,0.04,4.000004000004e-08,3,13,8.504008504008504e-05,0.01920537920537921,False
782,2018-06-06 20:36:56.115182,0.1,2.0000004000000802e-08,1,41,8.502001700400341e-05,0.07847009569401915,True
783,2018-06-06 20:36:58.783160,0.01,1.000001000001e-08,5,50,8.496008496008496e-05,0.004775544775544776,True
784,2018-06-06 20:37:08.913078,0.1,2.0000004000000802e-08,2,3,8.500001700000341e-05,0.038788647757729555,False
785,2018-06-06 20:37:11.704880,0.04,4.000004000004e-08,3,14,8.492008492008493e-05,0.01920713920713921,True
786,2018-06-06 20:37:21.783423,0.1,2.0000004000000802e-08,2,5,8.504001700800342e-05,0.03879104775820956,True
787,2018-06-06 20:37:22.920108,0.004,4.000040000400004e-08,6,1,8.504085040850409e-05,0.0024221442214422146,False
788,2018-06-06 20:37:25.553141,0.01,1.000001000001e-08,5,6,8.504008504008504e-05,0.004773814773814774,False
789,2018-06-06 20:37:35.509383,0.1,2.0000004000000802e-08,2,34,8.494001698800341e-05,0.038790427758085555,True
790,2018-06-06 20:37:45.399831,0.1,2.0000004000000802e-08,1,43,8.49800169960034e-05,0.07846799569359915,False
791,2018-06-06 20:37:47.920886,0.04,4.000004000004e-08,3,25,8.496008496008496e-05,0.01920717920717921,True
792,2018-06-06 20:37:50.448409,0.02,2.000002000002e-08,4,27,8.502008502008503e-05,0.009543329543329544,True
793,2018-06-06 20:38:00.880352,0.2,4.0000008000001605e-08,0,29,8.496001699200341e-05,0.15885347177069437,True
794,2018-06-06 20:38:10.633510,0.1,2.0000004000000802e-08,1,31,8.49800169960034e-05,0.07846855569371115,False
795,2018-06-06 20:38:13.431136,0.02,2.000002000002e-08,4,5,8.5000085000085e-05,0.009542749542749543,True
796,2018-06-06 20:38:16.083127,0.02,2.000002000002e-08,4,36,8.498008498008498e-05,0.009541469541469541,False
797,2018-06-06 20:38:17.178337,0.002,2.000020000200002e-08,7,50,8.500085000850009e-05,0.0012628526285262853,False
798,2018-06-06 20:38:27.027657,0.2,4.0000008000001605e-08,0,2,8.504001700800342e-05,0.15885379177075837,True
799,2018-06-06 20:38:29.640024,0.01,1.000001000001e-08,5,6,8.496008496008496e-05,0.004773984773984774,False
800,2018-06-06 20:38:32.169095,0.04,4.000004000004e-08,3,43,8.508008508008509e-05,0.019207259207259207,True
801,2018-06-06 20:38:42.048186,0.1,2.0000004000000802e-08,2,32,8.500001700000341e-05,0.03878890775778156,True
802,2018-06-06 20:38:44.610287,0.04,4.000004000004e-08,3,47,8.496008496008496e-05,0.019207099207099208,True
803,2018-06-06 20:38:54.550994,0.1,2.0000004000000802e-08,1,46,8.49800169960034e-05,0.07847079569415914,True
804,2018-06-06 20:38:57.275033,0.02,2.000002000002e-08,4,31,8.5000085000085e-05,0.009543049543049544,True
805,2018-06-06 20:39:07.671446,0.1,2.0000004000000802e-08,2,24,8.500001700000341e-05,0.03879094775818956,True
806,2018-06-06 20:39:08.768370,0.004,4.000040000400004e-08,6,41,8.500085000850009e-05,0.0024220642206422066,False
807,2018-06-06 20:39:18.793804,0.2,4.0000008000001605e-08,0,11,8.500001700000341e-05,0.15885351177070237,True
808,2018-06-06 20:39:21.449610,0.02,2.000002000002e-08,4,3,8.498008498008498e-05,0.009541729541729542,False
809,2018-06-06 20:39:24.173212,0.02,2.000002000002e-08,4,31,8.502008502008503e-05,0.009541509541509542,False
810,2018-06-06 20:39:25.267660,0.002,2.000020000200002e-08,7,6,8.496084960849609e-05,0.0012643326433264333,True
811,2018-06-06 20:39:35.495257,0.2,4.0000008000001605e-08,0,44,8.496001699200341e-05,0.15885091177018237,True
812,2018-06-06 20:39:38.181800,0.02,2.000002000002e-08,4,41,8.498008498008498e-05,0.009542709542709544,True
813,2018-06-06 20:39:40.864172,0.02,2.000002000002e-08,4,43,8.506008506008506e-05,0.009541729541729542,False
814,2018-06-06 20:39:43.368904,0.01,1.000001000001e-08,5,28,8.503008503008504e-05,0.004775874775874776,True
815,2018-06-06 20:39:53.597253,0.1,2.0000004000000802e-08,2,7,8.500001700000341e-05,0.038788667757733555,False
816,2018-06-06 20:40:03.687328,0.1,2.0000004000000802e-08,1,3,8.504001700800342e-05,0.07847011569402315,True
817,2018-06-06 20:40:04.786377,0.002,2.000020000200002e-08,7,26,8.500085000850009e-05,0.0012623126231262314,False
818,2018-06-06 20:40:07.527787,0.01,1.000001000001e-08,5,39,8.498008498008498e-05,0.004774014774014774,False
819,2018-06-06 20:40:08.659967,0.004,4.000040000400004e-08,6,20,8.500085000850009e-05,0.0024225442254422547,False
820,2018-06-06 20:40:11.155359,0.04,4.000004000004e-08,3,4,8.504008504008504e-05,0.019206939206939208,True
821,2018-06-06 20:40:13.822658,0.04,4.000004000004e-08,3,2,8.496008496008496e-05,0.019207099207099208,True
822,2018-06-06 20:40:14.911838,0.004,4.000040000400004e-08,6,26,8.500085000850009e-05,0.0024236242362423626,True
823,2018-06-06 20:40:16.049903,0.002,2.000020000200002e-08,7,3,8.496084960849609e-05,0.0012630726307263074,True
824,2018-06-06 20:40:17.180038,0.002,2.000020000200002e-08,7,17,8.500085000850009e-05,0.0012643726437264373,True
825,2018-06-06 20:40:18.368001,0.004,4.000040000400004e-08,6,41,8.500085000850009e-05,0.0024236242362423626,True
826,2018-06-06 20:40:28.809314,0.1,2.0000004000000802e-08,2,31,8.500001700000341e-05,0.038788667757733555,False
827,2018-06-06 20:40:29.907677,0.004,4.000040000400004e-08,6,3,8.500085000850009e-05,0.0024236242362423626,True
828,2018-06-06 20:40:32.497934,0.04,4.000004000004e-08,3,27,8.5000085000085e-05,0.019205099205099205,False
829,2018-06-06 20:40:33.684965,0.002,2.000020000200002e-08,7,36,8.496084960849609e-05,0.0012635926359263593,True
830,2018-06-06 20:40:34.860780,0.004,4.000040000400004e-08,6,49,8.500085000850009e-05,0.0024220642206422066,False
831,2018-06-06 20:40:35.966593,0.002,2.000020000200002e-08,7,35,8.500085000850009e-05,0.0012638526385263854,True
832,2018-06-06 20:40:46.138831,0.1,2.0000004000000802e-08,2,24,8.496001699200341e-05,0.03878916775783356,False
833,2018-06-06 20:40:56.091885,0.1,2.0000004000000802e-08,1,32,8.49800169960034e-05,0.07847009569401915,True
834,2018-06-06 20:40:58.566662,0.01,1.000001000001e-08,5,37,8.498008498008498e-05,0.0047739647739647745,False
835,2018-06-06 20:40:59.698794,0.002,2.000020000200002e-08,7,15,8.500085000850009e-05,0.0012636126361263613,True
836,2018-06-06 20:41:09.530043,0.2,4.0000008000001605e-08,0,3,8.500001700000341e-05,0.15885375177075037,True
837,2018-06-06 20:41:10.674918,0.002,2.000020000200002e-08,7,1,8.500085000850009e-05,0.0012620726207262073,False
838,2018-06-06 20:41:11.738419,0.004,4.000040000400004e-08,6,6,8.500085000850009e-05,0.0024241042410424107,True
839,2018-06-06 20:41:21.846870,0.1,2.0000004000000802e-08,2,31,8.500001700000341e-05,0.03878888775777756,False
840,2018-06-06 20:41:24.516082,0.02,2.000002000002e-08,4,51,8.504008504008504e-05,0.009541469541469541,False
841,2018-06-06 20:41:25.607959,0.004,4.000040000400004e-08,6,5,8.496084960849609e-05,0.0024217842178421785,False
842,2018-06-06 20:41:26.721598,0.004,4.000040000400004e-08,6,2,8.496084960849609e-05,0.0024240642406424067,True
843,2018-06-06 20:41:29.409034,0.04,4.000004000004e-08,3,10,8.508008508008509e-05,0.019205419205419207,False
844,2018-06-06 20:41:30.516295,0.004,4.000040000400004e-08,6,2,8.500085000850009e-05,0.0024220242202422026,False
845,2018-06-06 20:41:31.586845,0.002,2.000020000200002e-08,7,42,8.496084960849609e-05,0.0012625526255262553,False
846,2018-06-06 20:41:32.808569,0.004,4.000040000400004e-08,6,2,8.496084960849609e-05,0.0024220242202422026,False
847,2018-06-06 20:41:42.838793,0.1,2.0000004000000802e-08,2,11,8.506001701200341e-05,0.038789467757893555,False
848,2018-06-06 20:41:52.499299,0.1,2.0000004000000802e-08,2,30,8.494001698800341e-05,0.03878882775776556,False
849,2018-06-06 20:41:55.002421,0.01,1.000001000001e-08,5,23,8.498008498008498e-05,0.004776014776014776,True
850,2018-06-06 20:41:56.092555,0.002,2.000020000200002e-08,7,35,8.504085040850409e-05,0.0012625926259262593,False
851,2018-06-06 20:41:58.558085,0.01,1.000001000001e-08,5,36,8.501008501008502e-05,0.004775794775794776,True
852,2018-06-06 20:42:01.233497,0.02,2.000002000002e-08,4,9,8.498008498008498e-05,0.009543469543469544,True
853,2018-06-06 20:42:03.726482,0.04,4.000004000004e-08,3,27,8.5000085000085e-05,0.019205339205339206,True
854,2018-06-06 20:42:06.460054,0.04,4.000004000004e-08,3,45,8.504008504008504e-05,0.01920537920537921,False
855,2018-06-06 20:42:07.514958,0.002,2.000020000200002e-08,7,29,8.49808498084981e-05,0.0012638726387263874,True
856,2018-06-06 20:42:17.699673,0.1,2.0000004000000802e-08,2,49,8.496001699200341e-05,0.03879018775803755,True
857,2018-06-06 20:42:27.827290,0.1,2.0000004000000802e-08,1,43,8.508001701600341e-05,0.07846857569371515,False
858,2018-06-06 20:42:38.009609,0.2,4.0000008000001605e-08,0,22,8.500001700000341e-05,0.15885355177071037,True
859,2018-06-06 20:42:48.027665,0.1,2.0000004000000802e-08,1,50,8.500001700000341e-05,0.07846849569369915,False
860,2018-06-06 20:42:50.547747,0.01,1.000001000001e-08,5,46,8.498008498008498e-05,0.004775324775324776,True
861,2018-06-06 20:43:00.495346,0.1,2.0000004000000802e-08,2,10,8.500001700000341e-05,0.03878890775778156,False
862,2018-06-06 20:43:03.303566,0.01,1.000001000001e-08,5,21,8.496008496008496e-05,0.004773724773724774,False
863,2018-06-06 20:43:13.626082,0.1,2.0000004000000802e-08,2,40,8.49800169960034e-05,0.03878898775779756,False
864,2018-06-06 20:43:23.751660,0.2,4.0000008000001605e-08,0,45,8.504001700800342e-05,0.15885359177071837,True
865,2018-06-06 20:43:33.823626,0.1,2.0000004000000802e-08,1,15,8.500001700000341e-05,0.07847029569405915,True
866,2018-06-06 20:43:43.655180,0.2,4.0000008000001605e-08,0,10,8.49200169840034e-05,0.15885319177063836,True
867,2018-06-06 20:43:44.795086,0.004,4.000040000400004e-08,6,12,8.496084960849609e-05,0.0024243442434424348,True
868,2018-06-06 20:43:55.189751,0.2,4.0000008000001605e-08,0,0,8.500001700000341e-05,0.15885331177066236,True
869,2018-06-06 20:43:56.346686,0.002,2.000020000200002e-08,7,12,8.49808498084981e-05,0.0012638726387263874,True
870,2018-06-06 20:44:06.410373,0.1,2.0000004000000802e-08,2,51,8.496001699200341e-05,0.038788647757729555,False
871,2018-06-06 20:44:16.564810,0.2,4.0000008000001605e-08,0,46,8.500001700000341e-05,0.15885279177055836,True
872,2018-06-06 20:44:19.266983,0.01,1.000001000001e-08,5,50,8.498008498008498e-05,0.004775834775834776,True
873,2018-06-06 20:44:21.873843,0.02,2.000002000002e-08,4,42,8.502008502008503e-05,0.009541709541709542,False
874,2018-06-06 20:44:23.006767,0.002,2.000020000200002e-08,7,17,8.50208502085021e-05,0.0012636326363263633,True
875,2018-06-06 20:44:25.760176,0.01,1.000001000001e-08,5,25,8.503008503008504e-05,0.004774054774054774,False
876,2018-06-06 20:44:35.745797,0.1,2.0000004000000802e-08,1,43,8.494001698800341e-05,0.07846851569370315,False
877,2018-06-06 20:44:45.857303,0.1,2.0000004000000802e-08,2,26,8.502001700400341e-05,0.03878898775779756,False
878,2018-06-06 20:44:46.931531,0.002,2.000020000200002e-08,7,49,8.49808498084981e-05,0.0012622926229262294,False
879,2018-06-06 20:44:49.687663,0.01,1.000001000001e-08,5,45,8.504008504008504e-05,0.004774024774024774,False
880,2018-06-06 20:44:50.782075,0.004,4.000040000400004e-08,6,47,8.496084960849609e-05,0.0024220242202422026,False
881,2018-06-06 20:45:00.475855,0.1,2.0000004000000802e-08,2,17,8.504001700800342e-05,0.038788747757749556,False
882,2018-06-06 20:45:02.935563,0.04,4.000004000004e-08,3,8,8.5000085000085e-05,0.019205419205419207,False
883,2018-06-06 20:45:05.576976,0.04,4.000004000004e-08,3,46,8.5000085000085e-05,0.019206419206419207,True
884,2018-06-06 20:45:06.651844,0.002,2.000020000200002e-08,7,11,8.504085040850409e-05,0.0012625926259262593,False
885,2018-06-06 20:45:16.579657,0.1,2.0000004000000802e-08,2,41,8.506001701200341e-05,0.03878900775780156,False
886,2018-06-06 20:45:26.497205,0.2,4.0000008000001605e-08,0,40,8.500001700000341e-05,0.15885147177029438,False
887,2018-06-06 20:45:36.337191,0.1,2.0000004000000802e-08,1,16,8.502001700400341e-05,0.07846851569370315,False
888,2018-06-06 20:45:46.417752,0.1,2.0000004000000802e-08,1,43,8.496001699200341e-05,0.07847003569400715,True
889,2018-06-06 20:45:56.434962,0.1,2.0000004000000802e-08,1,23,8.502001700400341e-05,0.07846827569365515,False
890,2018-06-06 20:46:06.800008,0.2,4.0000008000001605e-08,0,7,8.500001700000341e-05,0.15885359177071837,True
891,2018-06-06 20:46:16.912648,0.1,2.0000004000000802e-08,1,28,8.506001701200341e-05,0.07847037569407515,True
892,2018-06-06 20:46:27.183144,0.2,4.0000008000001605e-08,0,41,8.496001699200341e-05,0.15885351177070237,True
893,2018-06-06 20:46:28.407621,0.004,4.000040000400004e-08,6,8,8.504085040850409e-05,0.0024221042210422106,False
894,2018-06-06 20:46:29.504808,0.002,2.000020000200002e-08,7,7,8.494084940849409e-05,0.0012640526405264055,True
895,2018-06-06 20:46:39.208613,0.1,2.0000004000000802e-08,2,14,8.502001700400341e-05,0.03879072775814556,True
896,2018-06-06 20:46:42.034923,0.02,2.000002000002e-08,4,8,8.504008504008504e-05,0.009541729541729542,False
897,2018-06-06 20:46:43.128322,0.002,2.000020000200002e-08,7,22,8.50208502085021e-05,0.0012638926389263894,True
898,2018-06-06 20:46:45.813226,0.02,2.000002000002e-08,4,36,8.498008498008498e-05,0.009543509543509545,True
899,2018-06-06 20:46:48.448924,0.04,4.000004000004e-08,3,49,8.496008496008496e-05,0.019205619205619206,False
900,2018-06-06 20:46:58.296582,0.2,4.0000008000001605e-08,0,14,8.500001700000341e-05,0.15885351177070237,True
901,2018-06-06 20:46:59.355829,0.004,4.000040000400004e-08,6,39,8.504085040850409e-05,0.0024221042210422106,False
902,2018-06-06 20:47:01.897472,0.02,2.000002000002e-08,4,50,8.5000085000085e-05,0.009542289542289544,False
903,2018-06-06 20:47:02.962718,0.004,4.000040000400004e-08,6,50,8.496084960849609e-05,0.0024241042410424107,True
904,2018-06-06 20:47:13.551769,0.2,4.0000008000001605e-08,0,15,8.504001700800342e-05,0.15885151177030238,False
905,2018-06-06 20:47:23.879163,0.1,2.0000004000000802e-08,1,44,8.502001700400341e-05,0.07846829569365915,False
906,2018-06-06 20:47:33.756354,0.2,4.0000008000001605e-08,0,38,8.500001700000341e-05,0.15885151177030238,False
907,2018-06-06 20:47:43.649058,0.1,2.0000004000000802e-08,1,32,8.500001700000341e-05,0.07847057569411515,True
908,2018-06-06 20:47:44.753820,0.002,2.000020000200002e-08,7,7,8.496084960849609e-05,0.0012622526225262254,False
909,2018-06-06 20:47:45.796015,0.002,2.000020000200002e-08,7,33,8.494084940849409e-05,0.0012624926249262495,False
910,2018-06-06 20:47:55.839731,0.1,2.0000004000000802e-08,1,1,8.500001700000341e-05,0.07846857569371515,False
911,2018-06-06 20:48:05.921206,0.2,4.0000008000001605e-08,0,35,8.500001700000341e-05,0.15885383177076637,True
912,2018-06-06 20:48:36.661463,0.1,2.0000004000000802e-08,1,4,,,False
913,2018-06-06 20:48:37.971430,0.004,4.000040000400004e-08,6,34,8.49208492084921e-05,0.0024235442354423545,True
914,2018-06-06 20:48:40.607463,0.01,1.000001000001e-08,5,16,8.498008498008498e-05,0.004773994773994775,False
915,2018-06-06 20:48:43.218933,0.02,2.000002000002e-08,4,2,8.496008496008496e-05,0.009541709541709542,False
916,2018-06-06 20:48:45.959993,0.02,2.000002000002e-08,4,37,8.502008502008503e-05,0.009541689541689543,False
917,2018-06-06 20:48:55.982256,0.1,2.0000004000000802e-08,1,22,8.49800169960034e-05,0.07847083569416714,True
918,2018-06-06 20:48:58.675204,0.04,4.000004000004e-08,3,12,8.504008504008504e-05,0.01920717920717921,True
919,2018-06-06 20:48:59.732300,0.002,2.000020000200002e-08,7,36,8.506085060850609e-05,0.0012639526395263954,True
920,2018-06-06 20:49:00.801188,0.002,2.000020000200002e-08,7,13,8.50208502085021e-05,0.0012623126231262314,False
921,2018-06-06 20:49:03.471637,0.01,1.000001000001e-08,5,10,8.496008496008496e-05,0.004774744774744775,True
922,2018-06-06 20:49:04.564766,0.004,4.000040000400004e-08,6,21,8.500085000850009e-05,0.0024223842238422387,True
923,2018-06-06 20:49:05.678152,0.004,4.000040000400004e-08,6,8,8.504085040850409e-05,0.0024223442234422347,False
924,2018-06-06 20:49:15.986962,0.2,4.0000008000001605e-08,0,32,8.504001700800342e-05,0.15885147177029438,False
925,2018-06-06 20:49:26.223657,0.1,2.0000004000000802e-08,2,37,8.500001700000341e-05,0.038788687757737556,False
926,2018-06-06 20:49:36.115304,0.1,2.0000004000000802e-08,2,24,8.496001699200341e-05,0.03878886775777356,False
927,2018-06-06 20:49:46.388043,0.2,4.0000008000001605e-08,0,45,8.504001700800342e-05,0.15885155177031038,False
928,2018-06-06 20:49:49.178934,0.01,1.000001000001e-08,5,40,8.504008504008504e-05,0.004773814773814774,False
929,2018-06-06 20:49:50.352446,0.002,2.000020000200002e-08,7,20,8.50208502085021e-05,0.0012633926339263393,True
930,2018-06-06 20:49:52.958224,0.02,2.000002000002e-08,4,10,8.496008496008496e-05,0.009541929541929542,False
931,2018-06-06 20:49:55.523314,0.02,2.000002000002e-08,4,29,8.496008496008496e-05,0.009543209543209544,True
932,2018-06-06 20:49:56.617136,0.002,2.000020000200002e-08,7,48,8.50208502085021e-05,0.0012638726387263874,True
933,2018-06-06 20:49:57.794530,0.002,2.000020000200002e-08,7,6,8.504085040850409e-05,0.0012626126261262613,False
934,2018-06-06 20:49:59.021837,0.004,4.000040000400004e-08,6,8,8.496084960849609e-05,0.0024238642386423866,True
935,2018-06-06 20:50:09.312297,0.1,2.0000004000000802e-08,2,21,8.502001700400341e-05,0.03878894775778956,False
936,2018-06-06 20:50:10.410734,0.004,4.000040000400004e-08,6,44,8.496084960849609e-05,0.0024220642206422066,False
937,2018-06-06 20:50:20.335636,0.1,2.0000004000000802e-08,2,11,8.49800169960034e-05,0.03879092775818556,True
938,2018-06-06 20:50:30.126053,0.1,2.0000004000000802e-08,2,4,8.496001699200341e-05,0.03879020775804155,True
