sample,time,window,precision,modulation,band,preamble,offset_1,offset_2,valid
14602,2018-06-18 19:40:09.013248,0.04,4.004004004004004e-05,8,47,6,2492,3964,True
14603,2018-06-18 19:40:10.339366,0.1,1.0001000100010001e-05,5,38,11,158706,223625,True
14604,2018-06-18 19:40:15.823365,2.0,2.000020000200002e-05,0,30,4,3415081,5217076,True
14605,2018-06-18 19:40:17.106277,0.04,4.004004004004004e-05,8,1,4,1458,4157,True
14606,2018-06-18 19:40:18.423622,0.04,4.004004004004004e-05,8,4,7,1330,7512,True
14607,2018-06-18 19:40:20.077332,0.4,4.0004000400040005e-05,3,21,7,653877,911527,True
14608,2018-06-18 19:40:21.399968,0.1,1.0001000100010001e-05,6,7,12,141302,170932,False
14609,2018-06-18 19:40:22.664097,0.04,4.004004004004004e-05,9,36,10,6672,7956,False
14610,2018-06-18 19:40:25.800098,1.0,1.000010000100001e-05,1,29,6,2046772,2609703,True
14611,2018-06-18 19:40:28.873593,1.0,1.000010000100001e-05,1,20,8,1277561,2553150,True
14612,2018-06-18 19:40:30.167078,0.04,4.004004004004004e-05,7,35,6,62578,62694,False
14613,2018-06-18 19:40:40.462305,4.0,4.000040000400004e-05,0,27,11,9338800,9766597,False
14614,2018-06-18 19:40:41.754111,0.04,4.004004004004004e-05,7,50,6,41185,45063,True
14615,2018-06-18 19:40:47.301319,2.0,2.000020000200002e-05,0,29,8,1447560,4703513,False
14616,2018-06-18 19:40:48.777415,0.2,2.0002000200020003e-05,4,18,7,368277,439484,False
14617,2018-06-18 19:40:54.243236,2.0,2.000020000200002e-05,0,27,6,4177240,4760575,True
14618,2018-06-18 19:40:55.673304,0.2,2.0002000200020003e-05,4,8,11,171786,333798,True
14619,2018-06-18 19:40:56.940191,0.04,4.004004004004004e-05,9,0,2,1257,1357,False
14620,2018-06-18 19:40:58.267944,0.04,4.004004004004004e-05,9,16,4,1604,3026,True
14621,2018-06-18 19:40:59.598014,0.1,1.0001000100010001e-05,5,15,9,159702,237285,True
14622,2018-06-18 19:41:00.846454,0.1,1.0001000100010001e-05,4,34,3,131956,141338,False
14623,2018-06-18 19:41:02.272616,0.2,2.0002000200020003e-05,4,24,11,96473,531578,False
14624,2018-06-18 19:41:03.602861,0.1,1.0001000100010001e-05,5,33,6,204219,207605,False
14625,2018-06-18 19:41:05.031287,0.2,2.0002000200020003e-05,3,14,9,618444,671925,True
14626,2018-06-18 19:41:08.197087,1.0,1.000010000100001e-05,2,36,12,1848946,1893298,False
14627,2018-06-18 19:41:09.557725,0.1,1.0001000100010001e-05,6,2,12,98776,147864,True
14628,2018-06-18 19:41:10.842860,0.04,4.004004004004004e-05,7,32,10,83049,83156,False
14629,2018-06-18 19:41:12.252724,0.2,2.0002000200020003e-05,4,6,8,134676,492981,True
14630,2018-06-18 19:41:17.828314,2.0,2.000020000200002e-05,0,33,12,866945,6398599,False
14631,2018-06-18 19:41:19.252707,0.2,2.0002000200020003e-05,2,27,6,329975,334439,False
14632,2018-06-18 19:41:22.364203,1.0,1.000010000100001e-05,1,18,3,1288721,2209284,True
14633,2018-06-18 19:41:23.785544,0.2,2.0002000200020003e-05,3,0,5,555478,612764,True
14634,2018-06-18 19:41:26.871969,1.0,1.000010000100001e-05,0,1,3,2668831,4046413,False
14635,2018-06-18 19:41:32.347536,2.0,2.000020000200002e-05,0,8,8,2959251,6704640,True
14636,2018-06-18 19:41:33.773006,0.2,2.0002000200020003e-05,3,8,3,69969,314063,False
14637,2018-06-18 19:41:35.040447,0.04,4.004004004004004e-05,8,25,8,7218,7756,True
14638,2018-06-18 19:41:36.363319,0.1,1.0001000100010001e-05,6,34,10,44020,152473,True
14639,2018-06-18 19:41:39.429503,1.0,1.000010000100001e-05,1,43,8,3934830,4004411,False
14640,2018-06-18 19:41:40.701111,0.04,4.004004004004004e-05,9,33,10,5239,6279,True
14641,2018-06-18 19:41:46.262885,2.0,2.000020000200002e-05,0,13,11,4262114,7896873,True
14642,2018-06-18 19:41:47.637180,0.1,1.0001000100010001e-05,5,4,3,18161,97695,False
14643,2018-06-18 19:41:49.223602,0.4,4.0004000400040005e-05,2,40,6,1482132,1545470,False
14644,2018-06-18 19:41:50.487753,0.04,4.004004004004004e-05,9,22,12,8540,8885,False
14645,2018-06-18 19:41:53.586438,1.0,1.000010000100001e-05,1,30,6,2250151,2661688,True
14646,2018-06-18 19:41:55.178643,0.4,4.0004000400040005e-05,3,39,8,796503,819607,False
14647,2018-06-18 19:41:58.245560,1.0,1.000010000100001e-05,1,0,9,3505964,3831115,False
14648,2018-06-18 19:41:59.870523,0.4,4.0004000400040005e-05,2,18,12,917342,1300303,True
14649,2018-06-18 19:42:02.932119,1.0,1.000010000100001e-05,1,18,7,2067328,2968598,True
14650,2018-06-18 19:42:08.408671,2.0,2.000020000200002e-05,1,47,12,5162915,5179250,False
14651,2018-06-18 19:42:09.823109,0.2,2.0002000200020003e-05,3,48,3,274967,505879,True
14652,2018-06-18 19:42:11.090189,0.04,4.004004004004004e-05,7,21,11,7638,74757,False
14653,2018-06-18 19:42:12.689450,0.4,4.0004000400040005e-05,3,22,11,807809,1236187,True
14654,2018-06-18 19:42:14.304858,0.4,4.0004000400040005e-05,3,8,9,955100,1066099,False
14655,2018-06-18 19:42:15.578738,0.04,4.004004004004004e-05,7,1,4,23240,37263,True
14656,2018-06-18 19:42:16.909654,0.1,1.0001000100010001e-05,3,18,6,125369,193723,False
14657,2018-06-18 19:42:18.349337,0.2,2.0002000200020003e-05,4,39,8,389752,456301,True
14658,2018-06-18 19:42:21.495956,1.0,1.000010000100001e-05,1,10,9,2064342,4211102,True
14659,2018-06-18 19:42:23.102839,0.4,4.0004000400040005e-05,3,24,12,307374,999537,True
14660,2018-06-18 19:42:24.430808,0.1,1.0001000100010001e-05,5,21,4,98071,142911,True
14661,2018-06-18 19:42:25.848013,0.2,2.0002000200020003e-05,4,36,10,472020,540575,False
14662,2018-06-18 19:42:27.180294,0.1,1.0001000100010001e-05,6,37,6,79305,93496,True
14663,2018-06-18 19:42:30.257127,1.0,1.000010000100001e-05,2,51,10,1088179,1694683,True
14664,2018-06-18 19:42:31.691049,0.2,2.0002000200020003e-05,2,29,4,154164,405490,False
14665,2018-06-18 19:42:32.954704,0.04,4.004004004004004e-05,9,20,5,742,2445,True
14666,2018-06-18 19:42:34.173745,0.04,4.004004004004004e-05,7,1,8,39349,56406,True
14667,2018-06-18 19:42:37.347420,1.0,1.000010000100001e-05,2,8,11,1859505,1914235,False
14668,2018-06-18 19:42:38.969273,0.4,4.0004000400040005e-05,2,49,3,805906,1040923,True
14669,2018-06-18 19:42:40.388259,0.2,2.0002000200020003e-05,4,9,10,419210,428004,False
14670,2018-06-18 19:42:43.591385,1.0,1.000010000100001e-05,2,49,11,542436,1598975,True
14671,2018-06-18 19:42:45.026345,0.2,2.0002000200020003e-05,2,10,4,169208,251148,False
14672,2018-06-18 19:42:46.373598,0.1,1.0001000100010001e-05,5,2,4,149426,166449,True
14673,2018-06-18 19:42:47.804131,0.2,2.0002000200020003e-05,3,19,3,64740,509617,False
14674,2018-06-18 19:42:49.430934,0.4,4.0004000400040005e-05,3,13,12,833676,1075689,True
14675,2018-06-18 19:42:52.541201,1.0,1.000010000100001e-05,2,22,8,715712,1928234,True
14676,2018-06-18 19:42:58.064006,2.0,2.000020000200002e-05,0,1,6,6329915,6356138,False
14677,2018-06-18 19:43:01.252172,1.0,1.000010000100001e-05,2,3,9,2136430,2138699,False
14678,2018-06-18 19:43:04.258246,1.0,1.000010000100001e-05,1,0,5,2178127,2967159,True
14679,2018-06-18 19:43:05.636367,0.1,1.0001000100010001e-05,5,27,5,140733,158063,True
14680,2018-06-18 19:43:06.900507,0.04,4.004004004004004e-05,9,42,11,3458,6044,False
14681,2018-06-18 19:43:08.117686,0.04,4.004004004004004e-05,7,23,12,25940,53610,True
14682,2018-06-18 19:43:09.341109,0.04,4.004004004004004e-05,9,23,2,1587,1591,True
14683,2018-06-18 19:43:10.665948,0.04,4.004004004004004e-05,8,11,5,4129,5170,True
14684,2018-06-18 19:43:11.979539,0.04,4.004004004004004e-05,7,50,10,58947,67729,True
14685,2018-06-18 19:43:13.409449,0.2,2.0002000200020003e-05,4,40,11,439076,614446,False
14686,2018-06-18 19:43:14.738482,0.1,1.0001000100010001e-05,4,21,5,221927,241475,True
14687,2018-06-18 19:43:15.995446,0.1,1.0001000100010001e-05,5,0,9,192409,240871,True
14688,2018-06-18 19:43:21.542853,2.0,2.000020000200002e-05,0,51,11,7054254,9131741,False
14689,2018-06-18 19:43:22.839627,0.04,4.004004004004004e-05,7,34,7,63739,67206,False
14690,2018-06-18 19:43:24.190337,0.1,1.0001000100010001e-05,5,12,8,216157,242209,False
14691,2018-06-18 19:43:25.467415,0.04,4.004004004004004e-05,9,50,12,9543,9565,False
14692,2018-06-18 19:43:26.877947,0.2,2.0002000200020003e-05,3,19,7,670079,807078,True
14693,2018-06-18 19:43:28.207567,0.1,1.0001000100010001e-05,6,24,5,108133,108258,False
14694,2018-06-18 19:43:31.300734,1.0,1.000010000100001e-05,0,20,4,1669037,3959355,False
14695,2018-06-18 19:43:32.580826,0.04,4.004004004004004e-05,7,47,9,15970,73942,True
14696,2018-06-18 19:43:33.892981,0.04,4.004004004004004e-05,7,25,3,8734,31942,True
14697,2018-06-18 19:43:35.201872,0.04,4.004004004004004e-05,8,14,8,8392,9970,True
14698,2018-06-18 19:43:36.531348,0.1,1.0001000100010001e-05,5,3,3,79492,131885,True
14699,2018-06-18 19:43:37.774705,0.1,1.0001000100010001e-05,6,35,10,120057,150264,True
14700,2018-06-18 19:43:39.051114,0.04,4.004004004004004e-05,8,48,2,588,853,False
14701,2018-06-18 19:43:40.275997,0.04,4.004004004004004e-05,9,31,6,913,4663,True
14702,2018-06-18 19:43:41.605413,0.04,4.004004004004004e-05,7,32,3,23353,46963,True
14703,2018-06-18 19:43:42.835669,0.04,4.004004004004004e-05,9,10,10,6151,6307,False
14704,2018-06-18 19:43:44.245332,0.2,2.0002000200020003e-05,3,32,8,49160,219955,False
14705,2018-06-18 19:43:45.512642,0.04,4.004004004004004e-05,9,40,10,7255,7500,False
14706,2018-06-18 19:43:46.828104,0.04,4.004004004004004e-05,7,38,11,50631,63112,True
14707,2018-06-18 19:43:48.168751,0.04,4.004004004004004e-05,6,28,6,237,15624,False
14708,2018-06-18 19:43:49.845749,0.4,4.0004000400040005e-05,2,41,8,765334,1665418,True
14709,2018-06-18 19:43:51.489752,0.4,4.0004000400040005e-05,3,37,11,293845,812140,True
14710,2018-06-18 19:43:52.769518,0.04,4.004004004004004e-05,7,15,8,21238,33566,True
14711,2018-06-18 19:43:55.949309,1.0,1.000010000100001e-05,1,18,6,1916533,3251902,True
14712,2018-06-18 19:43:58.929197,1.0,1.000010000100001e-05,2,6,11,1756655,2335767,False
14713,2018-06-18 19:44:01.962221,1.0,1.000010000100001e-05,1,7,10,889001,3054676,False
14714,2018-06-18 19:44:07.452041,2.0,2.000020000200002e-05,0,0,9,4159813,8406757,True
14715,2018-06-18 19:44:10.520670,1.0,1.000010000100001e-05,2,43,11,2036337,2168803,False
14716,2018-06-18 19:44:11.863338,0.1,1.0001000100010001e-05,4,17,8,56803,320975,False
14717,2018-06-18 19:44:14.984131,1.0,1.000010000100001e-05,2,48,12,2373963,2405974,False
14718,2018-06-18 19:44:16.315088,0.1,1.0001000100010001e-05,5,46,6,30241,99416,False
14719,2018-06-18 19:44:17.560435,0.1,1.0001000100010001e-05,5,2,8,195103,235821,False
14720,2018-06-18 19:44:27.840862,4.0,4.000040000400004e-05,0,38,11,2427727,9740767,True
14721,2018-06-18 19:44:29.242492,0.2,2.0002000200020003e-05,3,32,5,30443,460479,False
14722,2018-06-18 19:44:32.385562,1.0,1.000010000100001e-05,1,1,9,2455512,2939857,True
14723,2018-06-18 19:44:33.671603,0.04,4.004004004004004e-05,7,20,10,70574,76916,False
14724,2018-06-18 19:44:34.983371,0.04,4.004004004004004e-05,9,9,9,5560,5721,False
14725,2018-06-18 19:44:36.194369,0.04,4.004004004004004e-05,8,8,3,2810,3638,True
14726,2018-06-18 19:44:37.546368,0.04,4.004004004004004e-05,7,16,11,50433,52946,True
14727,2018-06-18 19:44:39.186641,0.4,4.0004000400040005e-05,3,46,11,1079510,1133563,False
14728,2018-06-18 19:44:40.452833,0.04,4.004004004004004e-05,9,0,9,722,7078,True
14729,2018-06-18 19:44:41.899815,0.2,2.0002000200020003e-05,3,10,4,197940,531992,False
14730,2018-06-18 19:44:43.511752,0.4,4.0004000400040005e-05,3,1,7,794732,896656,False
14731,2018-06-18 19:44:46.554508,1.0,1.000010000100001e-05,2,7,10,1633234,2039426,True
14732,2018-06-18 19:44:48.203992,0.4,4.0004000400040005e-05,2,49,3,1129012,1173475,False
14733,2018-06-18 19:44:49.540679,0.1,1.0001000100010001e-05,4,20,6,34918,154597,False
14734,2018-06-18 19:44:50.960199,0.2,2.0002000200020003e-05,4,5,11,354575,411860,True
14735,2018-06-18 19:44:52.221617,0.04,4.004004004004004e-05,7,39,4,326,20178,False
14736,2018-06-18 19:44:53.851178,0.4,4.0004000400040005e-05,3,32,12,351448,780097,True
14737,2018-06-18 19:44:56.959292,1.0,1.000010000100001e-05,1,11,12,2639037,4330205,True
14738,2018-06-18 19:45:02.458848,2.0,2.000020000200002e-05,0,15,5,5150754,5781832,True
14739,2018-06-18 19:45:07.888361,2.0,2.000020000200002e-05,0,41,8,7478737,8012763,False
14740,2018-06-18 19:45:11.108234,1.0,1.000010000100001e-05,0,50,3,687437,1841717,False
14741,2018-06-18 19:45:12.389206,0.04,4.004004004004004e-05,6,9,4,1690,46480,False
14742,2018-06-18 19:45:13.824203,0.2,2.0002000200020003e-05,3,35,10,305730,416400,True
14743,2018-06-18 19:45:15.112244,0.04,4.004004004004004e-05,6,9,6,12599,58865,False
14744,2018-06-18 19:45:16.339219,0.04,4.004004004004004e-05,9,34,7,1839,5163,True
14745,2018-06-18 19:45:17.679791,0.04,4.004004004004004e-05,9,16,3,2110,2326,False
14746,2018-06-18 19:45:19.311272,0.4,4.0004000400040005e-05,3,26,8,400658,820765,True
14747,2018-06-18 19:45:20.573947,0.04,4.004004004004004e-05,7,10,6,20347,40314,True
14748,2018-06-18 19:45:22.005946,0.2,2.0002000200020003e-05,4,39,8,145762,395021,True
14749,2018-06-18 19:45:23.372749,0.1,1.0001000100010001e-05,5,24,12,291098,328426,False
14750,2018-06-18 19:45:24.638137,0.04,4.004004004004004e-05,9,1,6,234,1807,False
14751,2018-06-18 19:45:25.872139,0.04,4.004004004004004e-05,9,4,9,3394,5960,True
14752,2018-06-18 19:45:27.222139,0.1,1.0001000100010001e-05,4,22,8,105808,233989,False
14753,2018-06-18 19:45:30.357575,1.0,1.000010000100001e-05,0,0,3,1823823,4375125,False
14754,2018-06-18 19:45:31.617397,0.04,4.004004004004004e-05,6,35,3,38221,68102,True
14755,2018-06-18 19:45:34.716968,1.0,1.000010000100001e-05,1,45,6,1246263,2098884,True
14756,2018-06-18 19:45:36.051910,0.1,1.0001000100010001e-05,4,0,6,18533,206215,False
14757,2018-06-18 19:45:37.653719,0.4,4.0004000400040005e-05,3,1,10,1033477,1048837,False
14758,2018-06-18 19:45:39.272222,0.4,4.0004000400040005e-05,3,17,11,11311,1025739,False
14759,2018-06-18 19:45:40.692478,0.2,2.0002000200020003e-05,3,23,4,223089,381843,False
14760,2018-06-18 19:45:41.967110,0.04,4.004004004004004e-05,7,22,9,65361,77565,False
14761,2018-06-18 19:45:43.177925,0.04,4.004004004004004e-05,9,31,5,1127,2877,False
14762,2018-06-18 19:45:46.318152,1.0,1.000010000100001e-05,1,8,5,1908432,2277261,True
14763,2018-06-18 19:45:47.607442,0.04,4.004004004004004e-05,7,2,6,44174,53547,True
14764,2018-06-18 19:45:53.098256,2.0,2.000020000200002e-05,0,14,10,5250570,6018608,True
14765,2018-06-18 19:45:54.376948,0.04,4.004004004004004e-05,8,15,8,4513,9048,True
14766,2018-06-18 19:45:55.709952,0.1,1.0001000100010001e-05,6,9,3,79021,79061,True
14767,2018-06-18 19:45:58.854630,1.0,1.000010000100001e-05,1,2,7,810480,3659224,False
14768,2018-06-18 19:46:00.105974,0.04,4.004004004004004e-05,8,49,7,5534,6573,True
14769,2018-06-18 19:46:05.584790,2.0,2.000020000200002e-05,0,0,10,3162043,3234723,True
14770,2018-06-18 19:46:06.854930,0.04,4.004004004004004e-05,8,49,4,185,367,False
14771,2018-06-18 19:46:08.470536,0.4,4.0004000400040005e-05,2,45,6,640374,1375387,True
14772,2018-06-18 19:46:09.740140,0.04,4.004004004004004e-05,7,13,6,46791,52545,True
14773,2018-06-18 19:46:15.257557,2.0,2.000020000200002e-05,0,20,12,7424242,7718306,False
14774,2018-06-18 19:46:16.512190,0.04,4.004004004004004e-05,9,32,10,918,4953,True
14775,2018-06-18 19:46:18.130849,0.4,4.0004000400040005e-05,2,49,4,945940,1290763,True
14776,2018-06-18 19:46:23.617977,2.0,2.000020000200002e-05,1,7,12,2471453,4675455,True
14777,2018-06-18 19:46:24.968578,0.1,1.0001000100010001e-05,4,26,9,201055,207059,True
14778,2018-06-18 19:46:26.374356,0.2,2.0002000200020003e-05,4,1,12,584419,634095,False
14779,2018-06-18 19:46:27.638116,0.04,4.004004004004004e-05,8,35,6,3593,6882,True
14780,2018-06-18 19:46:30.686325,1.0,1.000010000100001e-05,1,0,5,2361063,2863899,True
14781,2018-06-18 19:46:31.968760,0.04,4.004004004004004e-05,9,34,10,4081,5954,True
14782,2018-06-18 19:46:35.065610,1.0,1.000010000100001e-05,1,40,9,3061926,3599243,True
14783,2018-06-18 19:46:36.416967,0.1,1.0001000100010001e-05,6,23,9,64589,112070,True
14784,2018-06-18 19:46:38.028895,0.4,4.0004000400040005e-05,2,19,4,1076292,1157195,True
14785,2018-06-18 19:46:39.304013,0.04,4.004004004004004e-05,7,19,7,6792,65765,False
14786,2018-06-18 19:46:40.712477,0.2,2.0002000200020003e-05,4,13,12,544649,632303,False
14787,2018-06-18 19:46:41.981316,0.04,4.004004004004004e-05,8,30,3,631,1373,True
14788,2018-06-18 19:46:43.291878,0.04,4.004004004004004e-05,7,33,7,3741,51127,False
14789,2018-06-18 19:46:44.890466,0.4,4.0004000400040005e-05,3,50,10,959974,1094726,False
14790,2018-06-18 19:46:46.214713,0.1,1.0001000100010001e-05,5,50,5,53169,125233,False
14791,2018-06-18 19:46:47.494692,0.04,4.004004004004004e-05,8,19,6,3526,5530,True
14792,2018-06-18 19:46:48.832295,0.1,1.0001000100010001e-05,4,2,3,32950,164624,False
14793,2018-06-18 19:46:50.091710,0.04,4.004004004004004e-05,8,6,12,7405,11472,True
14794,2018-06-18 19:46:53.181941,1.0,1.000010000100001e-05,1,24,9,3561491,4271200,False
14795,2018-06-18 19:46:54.459688,0.04,4.004004004004004e-05,7,29,3,18572,25875,True
14796,2018-06-18 19:46:55.893045,0.2,2.0002000200020003e-05,4,35,12,255324,384795,True
14797,2018-06-18 19:46:57.221457,0.1,1.0001000100010001e-05,4,42,6,133631,202375,True
14798,2018-06-18 19:46:58.513246,0.1,1.0001000100010001e-05,5,3,4,69570,123977,True
14799,2018-06-18 19:46:59.758107,0.1,1.0001000100010001e-05,4,21,4,149227,249110,True
14800,2018-06-18 19:47:01.011551,0.1,1.0001000100010001e-05,6,44,5,68459,70754,True
14801,2018-06-18 19:47:02.286932,0.04,4.004004004004004e-05,8,2,6,2324,5189,True
14802,2018-06-18 19:47:03.609383,0.04,4.004004004004004e-05,8,50,3,473,1209,False
14803,2018-06-18 19:47:04.932121,0.1,1.0001000100010001e-05,5,42,4,44402,78121,False
14804,2018-06-18 19:47:06.206968,0.04,4.004004004004004e-05,7,42,10,31449,48068,True
14805,2018-06-18 19:47:07.565802,0.1,1.0001000100010001e-05,6,28,5,58301,84598,True
14806,2018-06-18 19:47:09.180044,0.4,4.0004000400040005e-05,2,12,3,614319,746494,True
14807,2018-06-18 19:47:10.813694,0.4,4.0004000400040005e-05,3,6,10,658711,1011424,True
14808,2018-06-18 19:47:12.237716,0.2,2.0002000200020003e-05,4,26,7,301401,427243,True
14809,2018-06-18 19:47:13.507989,0.04,4.004004004004004e-05,7,6,11,46201,64308,True
14810,2018-06-18 19:47:14.874416,0.1,1.0001000100010001e-05,5,24,11,85008,301776,True
14811,2018-06-18 19:47:16.140928,0.04,4.004004004004004e-05,8,38,6,1979,3066,True
14812,2018-06-18 19:47:19.255225,1.0,1.000010000100001e-05,2,7,10,1267617,2233906,True
14813,2018-06-18 19:47:20.535654,0.04,4.004004004004004e-05,9,51,4,48,2052,False
14814,2018-06-18 19:47:21.756202,0.04,4.004004004004004e-05,8,24,5,6079,6108,True
14815,2018-06-18 19:47:23.230613,0.2,2.0002000200020003e-05,3,15,3,471853,525024,True
14816,2018-06-18 19:47:24.510487,0.04,4.004004004004004e-05,6,31,3,40690,59502,True
14817,2018-06-18 19:47:25.726686,0.04,4.004004004004004e-05,7,43,5,15991,51406,True
14818,2018-06-18 19:47:27.075098,0.1,1.0001000100010001e-05,6,8,12,112428,140074,False
14819,2018-06-18 19:47:28.665032,0.4,4.0004000400040005e-05,3,18,12,966601,1266062,False
14820,2018-06-18 19:47:31.824095,1.0,1.000010000100001e-05,1,28,11,1419630,4156766,True
14821,2018-06-18 19:47:33.101264,0.04,4.004004004004004e-05,8,34,7,6962,7225,True
14822,2018-06-18 19:47:34.550597,0.2,2.0002000200020003e-05,4,42,6,373738,376247,False
14823,2018-06-18 19:47:35.877659,0.1,1.0001000100010001e-05,5,19,3,130609,144829,True
14824,2018-06-18 19:47:37.493742,0.4,4.0004000400040005e-05,3,5,12,983673,1274969,False
14825,2018-06-18 19:47:38.860849,0.1,1.0001000100010001e-05,5,19,10,22187,69496,False
14826,2018-06-18 19:47:40.129075,0.04,4.004004004004004e-05,8,35,5,4429,5998,True
14827,2018-06-18 19:47:45.594074,2.0,2.000020000200002e-05,0,49,10,5003584,6344267,True
14828,2018-06-18 19:47:46.925024,0.1,1.0001000100010001e-05,5,9,4,16074,80268,False
14829,2018-06-18 19:47:48.169199,0.1,1.0001000100010001e-05,6,10,12,156785,164713,False
14830,2018-06-18 19:47:53.714227,2.0,2.000020000200002e-05,0,12,8,605637,6400294,False
14831,2018-06-18 19:47:55.148064,0.2,2.0002000200020003e-05,3,51,6,497316,812182,True
14832,2018-06-18 19:47:56.425442,0.04,4.004004004004004e-05,8,43,9,5625,8973,True
14833,2018-06-18 19:47:57.645424,0.04,4.004004004004004e-05,7,13,6,22110,51834,True
14834,2018-06-18 19:47:58.969174,0.04,4.004004004004004e-05,7,38,9,34945,58359,True
14835,2018-06-18 19:48:00.291384,0.04,4.004004004004004e-05,9,19,2,1504,1522,True
14836,2018-06-18 19:48:01.513535,0.04,4.004004004004004e-05,8,16,12,4439,8347,True
14837,2018-06-18 19:48:02.820871,0.04,4.004004004004004e-05,7,28,3,33798,44420,True
14838,2018-06-18 19:48:04.071707,0.04,4.004004004004004e-05,7,35,7,21187,24087,True
14839,2018-06-18 19:48:05.440699,0.1,1.0001000100010001e-05,6,50,12,75026,145770,True
14840,2018-06-18 19:48:06.861125,0.2,2.0002000200020003e-05,4,24,12,351366,453897,True
14841,2018-06-18 19:48:08.202905,0.1,1.0001000100010001e-05,5,24,6,182082,205084,False
14842,2018-06-18 19:48:13.720978,2.0,2.000020000200002e-05,1,4,11,1436234,4632216,True
14843,2018-06-18 19:48:15.111146,0.1,1.0001000100010001e-05,6,13,5,96320,107026,True
14844,2018-06-18 19:48:18.272863,1.0,1.000010000100001e-05,1,2,12,769424,3826312,False
14845,2018-06-18 19:48:21.266082,1.0,1.000010000100001e-05,2,25,10,2238338,2331873,False
14846,2018-06-18 19:48:22.687580,0.2,2.0002000200020003e-05,3,30,5,149320,421339,False
14847,2018-06-18 19:48:23.955504,0.04,4.004004004004004e-05,9,7,6,4060,4647,False
14848,2018-06-18 19:48:25.299462,0.1,1.0001000100010001e-05,5,31,5,28702,114604,False
14849,2018-06-18 19:48:26.573744,0.04,4.004004004004004e-05,8,45,6,4001,6626,True
14850,2018-06-18 19:48:27.898156,0.1,1.0001000100010001e-05,5,51,9,182733,183523,True
14851,2018-06-18 19:48:29.166839,0.04,4.004004004004004e-05,8,36,6,3000,5448,True
14852,2018-06-18 19:48:30.387926,0.04,4.004004004004004e-05,9,9,10,4083,5403,True
14853,2018-06-18 19:48:35.929718,2.0,2.000020000200002e-05,0,37,9,7298611,8673469,False
14854,2018-06-18 19:48:37.272497,0.1,1.0001000100010001e-05,6,31,12,46798,58257,True
14855,2018-06-18 19:48:40.413997,1.0,1.000010000100001e-05,1,23,7,1244449,2153048,True
14856,2018-06-18 19:48:41.829891,0.2,2.0002000200020003e-05,4,11,11,214542,284915,True
14857,2018-06-18 19:48:43.106514,0.04,4.004004004004004e-05,8,21,10,11060,11208,False
14858,2018-06-18 19:48:44.420624,0.04,4.004004004004004e-05,9,26,7,3098,3403,True
14859,2018-06-18 19:48:47.572426,1.0,1.000010000100001e-05,0,28,3,3694318,4520158,False
14860,2018-06-18 19:48:49.159517,0.4,4.0004000400040005e-05,1,48,3,1058116,1420865,False
14861,2018-06-18 19:48:50.460352,0.04,4.004004004004004e-05,7,14,5,3056,52472,False
14862,2018-06-18 19:48:53.601474,1.0,1.000010000100001e-05,1,12,5,951484,2871563,True
14863,2018-06-18 19:48:56.623960,1.0,1.000010000100001e-05,1,4,7,1505890,3468991,True
14864,2018-06-18 19:48:57.889818,0.04,4.004004004004004e-05,9,36,10,230,4540,True
14865,2018-06-18 19:48:59.098104,0.04,4.004004004004004e-05,8,48,11,1225,5387,True
14866,2018-06-18 19:49:00.721218,0.4,4.0004000400040005e-05,2,43,4,1119968,1223460,True
14867,2018-06-18 19:49:01.984984,0.04,4.004004004004004e-05,8,8,8,83,6107,True
14868,2018-06-18 19:49:03.308839,0.04,4.004004004004004e-05,8,38,3,1132,1276,True
14869,2018-06-18 19:49:04.643145,0.04,4.004004004004004e-05,8,34,8,5957,8620,True
14870,2018-06-18 19:49:05.978737,0.1,1.0001000100010001e-05,4,45,4,56777,223575,False
14871,2018-06-18 19:49:09.105234,1.0,1.000010000100001e-05,1,17,6,1462047,2649804,True
14872,2018-06-18 19:49:10.483088,0.1,1.0001000100010001e-05,6,1,4,21426,102596,True
14873,2018-06-18 19:49:13.589454,1.0,1.000010000100001e-05,0,30,4,387452,1620952,False
14874,2018-06-18 19:49:14.947475,0.1,1.0001000100010001e-05,5,7,5,56289,135270,False
14875,2018-06-18 19:49:16.390894,0.2,2.0002000200020003e-05,3,43,4,317597,365380,True
14876,2018-06-18 19:49:17.660122,0.04,4.004004004004004e-05,7,24,8,46397,63937,True
14877,2018-06-18 19:49:19.287646,0.4,4.0004000400040005e-05,2,15,7,1231651,1781129,True
14878,2018-06-18 19:49:22.330088,1.0,1.000010000100001e-05,0,22,4,296499,1215871,False
14879,2018-06-18 19:49:32.611192,4.0,4.000040000400004e-05,0,25,12,3982371,8987759,True
14880,2018-06-18 19:49:33.951799,0.1,1.0001000100010001e-05,5,13,9,127456,243511,True
14881,2018-06-18 19:49:35.377961,0.2,2.0002000200020003e-05,2,0,4,206184,410818,False
14882,2018-06-18 19:49:36.745487,0.1,1.0001000100010001e-05,6,4,5,46763,88315,True
14883,2018-06-18 19:49:37.988686,0.1,1.0001000100010001e-05,6,2,3,78956,90130,True
14884,2018-06-18 19:49:41.068359,1.0,1.000010000100001e-05,0,2,4,2532120,2734715,True
14885,2018-06-18 19:49:46.551657,2.0,2.000020000200002e-05,0,31,4,4383984,5191458,True
14886,2018-06-18 19:49:48.157788,0.4,4.0004000400040005e-05,2,40,6,1090627,1621544,True
