sample,time,window,precision,modulation,band,measured
1094,2018-06-07 13:40:35.448466,0.0001,1.0000100001000011e-09,5,46,4.1189411894118945e-05
1095,2018-06-07 13:40:36.294993,0.0001,1.0000100001000011e-09,0,38,4.1188411884118845e-05
1096,2018-06-07 13:40:37.161719,0.0001,1.0000100001000011e-09,3,12,4.1188411884118845e-05
1097,2018-06-07 13:40:38.028729,0.0001,1.0000100001000011e-09,4,46,4.1188411884118845e-05
1098,2018-06-07 13:40:38.912542,0.0001,1.0000100001000011e-09,5,33,4.362643626436265e-05
1099,2018-06-07 13:40:39.788352,0.0001,1.0000100001000011e-09,8,4,4.1188411884118845e-05
1100,2018-06-07 13:40:40.673027,0.0001,1.0000100001000011e-09,3,5,4.1188411884118845e-05
1101,2018-06-07 13:40:41.544532,0.0001,1.0000100001000011e-09,9,32,4.1189411894118945e-05
1102,2018-06-07 13:40:42.484178,0.0001,1.0000100001000011e-09,9,43,4.1188411884118845e-05
1103,2018-06-07 13:40:43.347207,0.0001,1.0000100001000011e-09,7,44,4.1188411884118845e-05
1104,2018-06-07 13:40:44.210886,0.0001,1.0000100001000011e-09,0,19,4.1188411884118845e-05
1105,2018-06-07 13:40:45.083775,0.0001,1.0000100001000011e-09,0,34,4.1188411884118845e-05
1106,2018-06-07 13:40:45.946244,0.0001,1.0000100001000011e-09,7,42,4.1189411894118945e-05
1107,2018-06-07 13:40:46.828548,0.0001,1.0000100001000011e-09,3,43,4.441744417444175e-05
1108,2018-06-07 13:40:47.690610,0.0001,1.0000100001000011e-09,2,29,4.4418444184441846e-05
1109,2018-06-07 13:40:48.567174,0.0001,1.0000100001000011e-09,5,1,4.1189411894118945e-05
1110,2018-06-07 13:40:49.436606,0.0001,1.0000100001000011e-09,5,2,4.1189411894118945e-05
1111,2018-06-07 13:40:50.378414,0.0001,1.0000100001000011e-09,4,2,4.1188411884118845e-05
1112,2018-06-07 13:40:51.315250,0.0001,1.0000100001000011e-09,7,30,4.1188411884118845e-05
1113,2018-06-07 13:40:52.178953,0.0001,1.0000100001000011e-09,9,5,4.1188411884118845e-05
1114,2018-06-07 13:40:53.049692,0.0001,1.0000100001000011e-09,1,38,4.1188411884118845e-05
1115,2018-06-07 13:40:53.929305,0.0001,1.0000100001000011e-09,2,24,4.1188411884118845e-05
1116,2018-06-07 13:40:54.791494,0.0001,1.0000100001000011e-09,7,8,4.3625436254362547e-05
1117,2018-06-07 13:40:55.664371,0.0001,1.0000100001000011e-09,1,14,4.362643626436265e-05
1118,2018-06-07 13:40:56.540501,0.0001,1.0000100001000011e-09,7,50,4.1188411884118845e-05
1119,2018-06-07 13:40:57.405711,0.0001,1.0000100001000011e-09,2,9,4.1188411884118845e-05
1120,2018-06-07 13:40:58.282296,0.0001,1.0000100001000011e-09,7,0,4.1188411884118845e-05
1121,2018-06-07 13:40:59.140615,0.0001,1.0000100001000011e-09,0,13,4.1188411884118845e-05
1122,2018-06-07 13:41:00.037162,0.0001,1.0000100001000011e-09,3,42,4.1189411894118945e-05
1123,2018-06-07 13:41:00.986366,0.0001,1.0000100001000011e-09,7,47,4.1188411884118845e-05
1124,2018-06-07 13:41:01.860418,0.0001,1.0000100001000011e-09,2,36,4.435544355443555e-05
1125,2018-06-07 13:41:02.737796,0.0001,1.0000100001000011e-09,6,15,4.1188411884118845e-05
1126,2018-06-07 13:41:03.610318,0.0001,1.0000100001000011e-09,1,26,4.1188411884118845e-05
1127,2018-06-07 13:41:04.490925,0.0001,1.0000100001000011e-09,8,15,4.1188411884118845e-05
1128,2018-06-07 13:41:05.355576,0.0001,1.0000100001000011e-09,1,28,4.1188411884118845e-05
1129,2018-06-07 13:41:06.218563,0.0001,1.0000100001000011e-09,1,35,4.1188411884118845e-05
1130,2018-06-07 13:41:07.097536,0.0001,1.0000100001000011e-09,6,19,4.362643626436265e-05
1131,2018-06-07 13:41:07.994489,0.0001,1.0000100001000011e-09,6,1,4.1189411894118945e-05
1132,2018-06-07 13:41:08.858818,0.0001,1.0000100001000011e-09,1,47,4.1188411884118845e-05
1133,2018-06-07 13:41:09.731120,0.0001,1.0000100001000011e-09,6,37,4.1188411884118845e-05
1134,2018-06-07 13:41:10.600066,0.0001,1.0000100001000011e-09,1,44,4.1188411884118845e-05
1135,2018-06-07 13:41:11.467093,0.0001,1.0000100001000011e-09,4,34,4.1189411894118945e-05
1136,2018-06-07 13:41:12.415250,0.0001,1.0000100001000011e-09,9,7,4.1188411884118845e-05
1137,2018-06-07 13:41:13.317399,0.0001,1.0000100001000011e-09,2,26,4.1189411894118945e-05
1138,2018-06-07 13:41:14.189092,0.0001,1.0000100001000011e-09,0,28,4.1188411884118845e-05
1139,2018-06-07 13:41:15.054512,0.0001,1.0000100001000011e-09,9,51,4.1189411894118945e-05
1140,2018-06-07 13:41:15.951797,0.0001,1.0000100001000011e-09,3,5,4.441744417444175e-05
1141,2018-06-07 13:41:16.852604,0.0001,1.0000100001000011e-09,0,51,4.1189411894118945e-05
1142,2018-06-07 13:41:17.745848,0.0001,1.0000100001000011e-09,2,40,4.1188411884118845e-05
1143,2018-06-07 13:41:18.718200,0.0001,1.0000100001000011e-09,6,3,4.1188411884118845e-05
1144,2018-06-07 13:41:19.695979,0.0001,1.0000100001000011e-09,9,38,4.1189411894118945e-05
1145,2018-06-07 13:41:20.656083,0.0001,1.0000100001000011e-09,8,15,4.1187411874118745e-05
1146,2018-06-07 13:41:21.563264,0.0001,1.0000100001000011e-09,6,46,4.123041230412304e-05
1147,2018-06-07 13:41:22.419271,0.0001,1.0000100001000011e-09,3,7,4.1188411884118845e-05
1148,2018-06-07 13:41:23.399983,0.0001,1.0000100001000011e-09,0,38,4.1188411884118845e-05
1149,2018-06-07 13:41:24.265550,0.0001,1.0000100001000011e-09,7,24,4.1188411884118845e-05
1150,2018-06-07 13:41:25.128094,0.0001,1.0000100001000011e-09,8,6,4.362643626436265e-05
1151,2018-06-07 13:41:25.989710,0.0001,1.0000100001000011e-09,2,47,4.1189411894118945e-05
1152,2018-06-07 13:41:26.882908,0.0001,1.0000100001000011e-09,6,28,4.4418444184441846e-05
1153,2018-06-07 13:41:27.760230,0.0001,1.0000100001000011e-09,4,15,4.1189411894118945e-05
1154,2018-06-07 13:41:28.629537,0.0001,1.0000100001000011e-09,7,5,4.1189411894118945e-05
1155,2018-06-07 13:41:29.495426,0.0001,1.0000100001000011e-09,6,36,4.1188411884118845e-05
1156,2018-06-07 13:41:30.418303,0.0001,1.0000100001000011e-09,4,36,4.362643626436265e-05
1157,2018-06-07 13:41:31.335723,0.0001,1.0000100001000011e-09,7,22,4.1188411884118845e-05
1158,2018-06-07 13:41:32.190727,0.0001,1.0000100001000011e-09,9,47,4.1188411884118845e-05
1159,2018-06-07 13:41:33.175717,0.0001,1.0000100001000011e-09,3,38,4.1188411884118845e-05
1160,2018-06-07 13:41:34.131489,0.0001,1.0000100001000011e-09,1,1,4.1188411884118845e-05
1161,2018-06-07 13:41:35.030493,0.0001,1.0000100001000011e-09,8,2,4.1189411894118945e-05
1162,2018-06-07 13:41:35.899225,0.0001,1.0000100001000011e-09,5,29,4.1189411894118945e-05
1163,2018-06-07 13:41:36.777967,0.0001,1.0000100001000011e-09,4,24,4.362643626436265e-05
1164,2018-06-07 13:41:37.696269,0.0001,1.0000100001000011e-09,7,33,4.1189411894118945e-05
1165,2018-06-07 13:41:38.599439,0.0001,1.0000100001000011e-09,9,51,4.1189411894118945e-05
1166,2018-06-07 13:41:39.475911,0.0001,1.0000100001000011e-09,2,51,4.1188411884118845e-05
1167,2018-06-07 13:41:40.346756,0.0001,1.0000100001000011e-09,6,17,4.362743627436275e-05
1168,2018-06-07 13:41:41.243044,0.0001,1.0000100001000011e-09,7,15,4.1188411884118845e-05
1169,2018-06-07 13:41:42.102068,0.0001,1.0000100001000011e-09,7,20,4.362643626436265e-05
1170,2018-06-07 13:41:43.048217,0.0001,1.0000100001000011e-09,0,22,4.1188411884118845e-05
1171,2018-06-07 13:41:43.989677,0.0001,1.0000100001000011e-09,1,35,4.1189411894118945e-05
1172,2018-06-07 13:41:44.889024,0.0001,1.0000100001000011e-09,7,23,4.1188411884118845e-05
1173,2018-06-07 13:41:45.786065,0.0001,1.0000100001000011e-09,0,35,4.1189411894118945e-05
1174,2018-06-07 13:41:46.642295,0.0001,1.0000100001000011e-09,1,31,4.1188411884118845e-05
1175,2018-06-07 13:41:47.508273,0.0001,1.0000100001000011e-09,3,33,4.1188411884118845e-05
1176,2018-06-07 13:41:48.370121,0.0001,1.0000100001000011e-09,0,6,4.1188411884118845e-05
1177,2018-06-07 13:41:49.249500,0.0001,1.0000100001000011e-09,5,23,4.1189411894118945e-05
1178,2018-06-07 13:41:50.124063,0.0001,1.0000100001000011e-09,6,12,4.1188411884118845e-05
1179,2018-06-07 13:41:50.987021,0.0001,1.0000100001000011e-09,4,10,4.1189411894118945e-05
1180,2018-06-07 13:41:51.856991,0.0001,1.0000100001000011e-09,7,16,4.1188411884118845e-05
1181,2018-06-07 13:41:52.720023,0.0001,1.0000100001000011e-09,3,42,4.1188411884118845e-05
1182,2018-06-07 13:41:53.664867,0.0001,1.0000100001000011e-09,7,8,4.1188411884118845e-05
1183,2018-06-07 13:41:54.571741,0.0001,1.0000100001000011e-09,9,17,4.1189411894118945e-05
1184,2018-06-07 13:41:55.485369,0.0001,1.0000100001000011e-09,2,42,4.435544355443555e-05
1185,2018-06-07 13:41:56.390130,0.0001,1.0000100001000011e-09,0,16,4.362643626436265e-05
1186,2018-06-07 13:41:57.273350,0.0001,1.0000100001000011e-09,8,15,4.1189411894118945e-05
1187,2018-06-07 13:41:58.172494,0.0001,1.0000100001000011e-09,8,5,4.1189411894118945e-05
1188,2018-06-07 13:41:59.090299,0.0001,1.0000100001000011e-09,3,36,4.1188411884118845e-05
1189,2018-06-07 13:42:00.043376,0.0001,1.0000100001000011e-09,1,20,4.1188411884118845e-05
1190,2018-06-07 13:42:00.948451,0.0001,1.0000100001000011e-09,5,1,4.1189411894118945e-05
1191,2018-06-07 13:42:01.851446,0.0001,1.0000100001000011e-09,5,6,4.1188411884118845e-05
1192,2018-06-07 13:42:02.755546,0.0001,1.0000100001000011e-09,8,15,4.1188411884118845e-05
1193,2018-06-07 13:42:03.665654,0.0001,1.0000100001000011e-09,2,15,4.1189411894118945e-05
1194,2018-06-07 13:42:04.535100,0.0001,1.0000100001000011e-09,8,10,4.1188411884118845e-05
1195,2018-06-07 13:42:05.447678,0.0001,1.0000100001000011e-09,7,34,4.1188411884118845e-05
1196,2018-06-07 13:42:06.322347,0.0001,1.0000100001000011e-09,3,39,4.1188411884118845e-05
1197,2018-06-07 13:42:07.190096,0.0001,1.0000100001000011e-09,5,44,4.1188411884118845e-05
1198,2018-06-07 13:42:08.071255,0.0001,1.0000100001000011e-09,8,20,4.1188411884118845e-05
1199,2018-06-07 13:42:08.975624,0.0001,1.0000100001000011e-09,8,45,4.1188411884118845e-05
1200,2018-06-07 13:42:09.851211,0.0001,1.0000100001000011e-09,5,10,4.1187411874118745e-05
1201,2018-06-07 13:42:10.753020,0.0001,1.0000100001000011e-09,1,42,4.4418444184441846e-05
1202,2018-06-07 13:42:11.700896,0.0001,1.0000100001000011e-09,0,31,4.4418444184441846e-05
1203,2018-06-07 13:42:12.563101,0.0001,1.0000100001000011e-09,0,50,4.4418444184441846e-05
1204,2018-06-07 13:42:13.502284,0.0001,1.0000100001000011e-09,2,5,4.1189411894118945e-05
1205,2018-06-07 13:42:14.371151,0.0001,1.0000100001000011e-09,3,40,4.1189411894118945e-05
1206,2018-06-07 13:42:15.229484,0.0001,1.0000100001000011e-09,3,6,4.1188411884118845e-05
1207,2018-06-07 13:42:16.094256,0.0001,1.0000100001000011e-09,4,47,4.1188411884118845e-05
1208,2018-06-07 13:42:16.970338,0.0001,1.0000100001000011e-09,7,36,4.4418444184441846e-05
1209,2018-06-07 13:42:17.827293,0.0001,1.0000100001000011e-09,1,24,4.1188411884118845e-05
1210,2018-06-07 13:42:18.730718,0.0001,1.0000100001000011e-09,7,30,4.1188411884118845e-05
1211,2018-06-07 13:42:19.609389,0.0001,1.0000100001000011e-09,4,49,4.1188411884118845e-05
1212,2018-06-07 13:42:20.522536,0.0001,1.0000100001000011e-09,9,41,4.1189411894118945e-05
1213,2018-06-07 13:42:21.418548,0.0001,1.0000100001000011e-09,4,26,4.3625436254362547e-05
1214,2018-06-07 13:42:22.408590,0.0001,1.0000100001000011e-09,8,0,4.1188411884118845e-05
1215,2018-06-07 13:42:23.310915,0.0001,1.0000100001000011e-09,0,23,4.1188411884118845e-05
1216,2018-06-07 13:42:24.174882,0.0001,1.0000100001000011e-09,2,10,4.1188411884118845e-05
1217,2018-06-07 13:42:25.059896,0.0001,1.0000100001000011e-09,8,45,4.1188411884118845e-05
1218,2018-06-07 13:42:26.012943,0.0001,1.0000100001000011e-09,9,20,4.4418444184441846e-05
1219,2018-06-07 13:42:26.874503,0.0001,1.0000100001000011e-09,5,28,4.1188411884118845e-05
1220,2018-06-07 13:42:27.772082,0.0001,1.0000100001000011e-09,9,42,4.1210412104121044e-05
1221,2018-06-07 13:42:28.639704,0.0001,1.0000100001000011e-09,4,25,4.1188411884118845e-05
1222,2018-06-07 13:42:29.585909,0.0001,1.0000100001000011e-09,8,21,4.1188411884118845e-05
1223,2018-06-07 13:42:30.492720,0.0001,1.0000100001000011e-09,6,18,4.1231412314123143e-05
1224,2018-06-07 13:42:31.367771,0.0001,1.0000100001000011e-09,7,27,4.1189411894118945e-05
1225,2018-06-07 13:42:32.236870,0.0001,1.0000100001000011e-09,6,47,4.1189411894118945e-05
1226,2018-06-07 13:42:33.105203,0.0001,1.0000100001000011e-09,8,18,4.1188411884118845e-05
1227,2018-06-07 13:42:33.982034,0.0001,1.0000100001000011e-09,3,12,4.1189411894118945e-05
1228,2018-06-07 13:42:34.891624,0.0001,1.0000100001000011e-09,6,27,4.1188411884118845e-05
1229,2018-06-07 13:42:35.760324,0.0001,1.0000100001000011e-09,9,2,4.1188411884118845e-05
1230,2018-06-07 13:42:36.628803,0.0001,1.0000100001000011e-09,7,18,4.1188411884118845e-05
1231,2018-06-07 13:42:37.540941,0.0001,1.0000100001000011e-09,6,23,4.1187411874118745e-05
1232,2018-06-07 13:42:38.468397,0.0001,1.0000100001000011e-09,8,26,4.1189411894118945e-05
1233,2018-06-07 13:42:39.377785,0.0001,1.0000100001000011e-09,8,4,4.1188411884118845e-05
1234,2018-06-07 13:42:40.289685,0.0001,1.0000100001000011e-09,0,18,4.1188411884118845e-05
1235,2018-06-07 13:42:41.194316,0.0001,1.0000100001000011e-09,6,41,4.1188411884118845e-05
1236,2018-06-07 13:42:42.049884,0.0001,1.0000100001000011e-09,8,8,4.1189411894118945e-05
1237,2018-06-07 13:42:42.907097,0.0001,1.0000100001000011e-09,6,31,4.4418444184441846e-05
